MJD,g,gerr,r,rerr
59043.4,19.05,0.1,NaN,NaN
59044.5,NaN,NaN,18.57,0.06
59046.4,NaN,NaN,18.0,0.04
59046.5,17.8,0.05,NaN,NaN
59047.5,17.74,0.04,NaN,NaN
59048.5,17.7,0.04,NaN,NaN
59049.4,NaN,NaN,17.75,0.04
59049.5,17.68,0.04,NaN,NaN
59050.5,NaN,NaN,17.7,0.04
59052.4,17.65,0.04,17.66,0.04
59052.5,17.64,0.04,NaN,NaN
59053.4,17.64,0.04,NaN,NaN
59054.4,NaN,NaN,17.64,0.04
59054.5,17.65,0.05,NaN,NaN
59055.4,17.72,0.04,17.64,0.04
59056.5,NaN,NaN,17.66,0.04
59059.4,17.8,0.04,17.7,0.05
59060.4,NaN,NaN,17.74,0.05
59061.4,NaN,NaN,17.76,0.05
59062.5,NaN,NaN,17.77,0.04
59063.4,17.89,0.06,17.82,0.05
59064.4,NaN,NaN,17.8,0.05
59065.4,NaN,NaN,17.84,0.07
59065.5,NaN,NaN,17.78,0.06
59066.4,18.08,0.07,NaN,NaN
59068.4,18.14,0.05,17.87,0.05
59071.4,18.16,0.05,17.89,0.05
59071.5,18.21,0.05,NaN,NaN
59072.5,NaN,NaN,17.89,0.05
59073.4,18.26,0.05,NaN,NaN
59073.5,NaN,NaN,17.92,0.06
59074.5,18.36,0.1,NaN,NaN
59075.4,18.35,0.06,NaN,NaN
59076.4,NaN,NaN,17.96,0.05
59076.5,18.4,0.06,NaN,NaN
59077.4,18.4,0.06,NaN,NaN
59077.5,NaN,NaN,17.97,0.05
59078.4,18.5,0.06,17.98,0.05
59079.4,18.51,0.06,17.97,0.04
59080.3,NaN,NaN,18.03,0.05
59080.4,18.49,0.07,17.98,0.04
59081.4,18.53,0.07,18.0,0.06
59082.3,18.59,0.09,NaN,NaN
59084.3,NaN,NaN,18.1,0.05
59084.4,18.63,0.06,NaN,NaN
59085.4,18.61,0.06,NaN,NaN
59086.3,NaN,NaN,18.1,0.05
59087.3,18.76,0.06,NaN,NaN
59087.4,NaN,NaN,18.1,0.05
59087.5,18.66,0.07,NaN,NaN
59088.3,18.73,0.07,NaN,NaN
59088.4,NaN,NaN,18.11,0.05
59089.3,18.7,0.09,NaN,NaN
59089.5,NaN,NaN,18.14,0.05
59090.3,18.74,0.11,NaN,NaN
59090.4,18.76,0.07,18.14,0.05
59091.3,18.82,0.1,NaN,NaN
59092.3,18.89,0.12,NaN,NaN
59093.4,NaN,NaN,18.26,0.07
59094.4,NaN,NaN,18.1,0.09
59095.4,NaN,NaN,18.17,0.06
59096.4,NaN,NaN,18.16,0.07
59098.3,NaN,NaN,18.23,0.06
59098.4,NaN,NaN,18.27,0.07
59099.4,NaN,NaN,18.21,0.07
59102.4,NaN,NaN,18.3,0.14
59104.4,NaN,NaN,18.26,0.08
59106.3,NaN,NaN,18.3,0.05
59106.4,19.12,0.11,NaN,NaN
59107.4,19.12,0.09,NaN,NaN
59108.4,NaN,NaN,18.38,0.05
59109.3,19.22,0.14,NaN,NaN
59109.4,19.19,0.12,18.36,0.07
59110.4,NaN,NaN,18.31,0.13
59111.4,19.17,0.12,NaN,NaN
59112.3,19.19,0.09,18.44,0.06
59112.4,NaN,NaN,18.38,0.06
59113.3,NaN,NaN,18.42,0.05
59113.4,19.29,0.09,NaN,NaN
59114.3,19.29,0.09,NaN,NaN
59115.3,19.3,0.09,18.44,0.05
59116.2,19.28,0.1,NaN,NaN
59116.4,NaN,NaN,18.46,0.05
59117.3,19.39,0.1,NaN,NaN
59117.4,NaN,NaN,18.45,0.06
59118.2,NaN,NaN,18.49,0.06
59118.3,NaN,NaN,18.48,0.07
59118.4,19.36,0.08,NaN,NaN
59119.3,19.42,0.13,NaN,NaN
59121.3,19.41,0.17,NaN,NaN
59123.3,NaN,NaN,18.56,0.11
59124.3,NaN,NaN,18.6,0.12
59125.3,NaN,NaN,18.59,0.08
59125.4,19.58,0.25,NaN,NaN
59126.4,NaN,NaN,18.56,0.1
59129.2,NaN,NaN,18.69,0.06
59129.3,19.67,0.15,NaN,NaN
59131.2,NaN,NaN,18.74,0.06
59131.3,19.92,0.19,NaN,NaN
59134.2,NaN,NaN,18.78,0.06
59134.3,19.87,0.13,NaN,NaN
59136.2,NaN,NaN,18.87,0.06
59136.3,19.94,0.15,NaN,NaN
59138.3,NaN,NaN,18.87,0.07
59140.2,20.15,0.13,18.94,0.07
59144.2,NaN,NaN,19.14,0.1
59146.2,NaN,NaN,18.92,0.29
59149.2,NaN,NaN,19.32,0.17
59153.3,NaN,NaN,19.78,0.22
59155.2,NaN,NaN,19.73,0.19
