MJD,g,gerr,r,rerr
58955.4,NaN,NaN,19.52,0.16
58955.5,19.49,0.16,NaN,NaN
58956.5,19.38,0.18,19.29,0.18
58961.4,NaN,NaN,19.25,0.13
58962.5,19.27,0.15,19.24,0.12
58963.4,19.28,0.11,NaN,NaN
58964.4,NaN,NaN,19.14,0.1
58964.5,19.21,0.09,NaN,NaN
58965.4,19.24,0.12,19.12,0.11
58966.4,19.31,0.11,NaN,NaN
58966.5,NaN,NaN,19.02,0.09
58967.4,19.33,0.15,19.09,0.1
58968.4,NaN,NaN,19.08,0.11
58968.5,19.26,0.09,NaN,NaN
58970.4,NaN,NaN,19.08,0.13
58970.5,19.37,0.11,NaN,NaN
58971.4,19.38,0.1,19.03,0.1
58972.4,NaN,NaN,18.99,0.11
58972.5,19.45,0.11,NaN,NaN
58973.4,NaN,NaN,19.07,0.14
58973.5,19.5,0.11,NaN,NaN
58974.4,NaN,NaN,19.18,0.17
58974.5,19.43,0.16,NaN,NaN
58975.3,19.56,0.29,NaN,NaN
58975.4,NaN,NaN,19.03,0.11
58976.4,NaN,NaN,19.22,0.27
58976.5,19.66,0.28,NaN,NaN
58977.5,NaN,NaN,18.95,0.16
58978.4,19.49,0.3,NaN,NaN
58978.5,NaN,NaN,19.13,0.13
58979.4,19.79,0.2,NaN,NaN
58979.5,NaN,NaN,19.09,0.09
58980.4,19.91,0.3,NaN,NaN
58980.5,NaN,NaN,18.97,0.14
58981.4,NaN,NaN,19.15,0.11
58983.4,NaN,NaN,19.23,0.11
58985.4,19.97,0.15,19.18,0.1
58986.4,20.04,0.16,NaN,NaN
58986.5,NaN,NaN,19.27,0.09
58987.4,20.17,0.19,19.28,0.09
58991.4,20.31,0.2,19.4,0.1
58992.4,NaN,NaN,19.41,0.12
58992.5,20.28,0.22,NaN,NaN
58995.3,20.42,0.2,NaN,NaN
58995.4,NaN,NaN,19.44,0.1
58996.4,20.47,0.24,NaN,NaN
58996.5,NaN,NaN,19.34,0.11
58997.4,20.5,0.24,19.4,0.11
58998.4,20.62,0.25,NaN,NaN
58998.5,NaN,NaN,19.37,0.12
58999.3,NaN,NaN,19.42,0.14
59001.4,NaN,NaN,19.48,0.13
59009.4,NaN,NaN,19.67,0.19
59012.3,NaN,NaN,19.78,0.17
59013.5,NaN,NaN,19.79,0.16
59015.3,NaN,NaN,19.74,0.13
59024.5,NaN,NaN,19.76,0.19
59027.4,NaN,NaN,20.1,0.3
59040.3,NaN,NaN,20.37,0.28
59041.3,NaN,NaN,20.53,0.26
59043.3,NaN,NaN,20.48,0.24
59046.4,NaN,NaN,20.43,0.18
