MJD,g,gerr,r,rerr
58633.2,17.04,0.05,17.17,0.05
58636.2,NaN,NaN,17.07,0.04
58639.2,17.0,0.04,17.06,0.05
58642.2,17.07,0.04,17.05,0.04
58648.2,NaN,NaN,17.1,0.06
58651.2,17.37,0.06,17.06,0.06
58654.2,17.53,0.06,17.11,0.05
58658.2,17.73,0.05,17.18,0.06
58661.2,17.86,0.05,17.23,0.05
58667.2,18.1,0.05,17.35,0.05
58670.2,18.18,0.08,NaN,NaN
58676.2,18.36,0.09,17.47,0.06
58679.2,18.42,0.1,17.52,0.06
58683.2,18.64,0.07,NaN,NaN
58686.2,18.65,0.09,17.59,0.07
58692.2,18.73,0.08,17.73,0.05
