MJD,g,gerr,r,rerr
58557.4,18.12,0.09,NaN,NaN
58561.4,NaN,NaN,17.98,0.09
58569.4,18.38,0.1,17.96,0.09
58574.4,18.49,0.08,18.11,0.12
58582.4,18.73,0.11,18.05,0.2
58585.3,18.74,0.11,18.2,0.07
58592.4,18.73,0.24,NaN,NaN
58598.4,NaN,NaN,18.28,0.09
58608.3,19.08,0.11,18.4,0.1
58617.3,NaN,NaN,18.53,0.1
58617.4,19.65,0.2,NaN,NaN
58634.2,19.82,0.18,NaN,NaN
58634.3,NaN,NaN,18.96,0.09
58637.3,NaN,NaN,18.95,0.1
58640.2,NaN,NaN,19.04,0.13
58640.3,20.1,0.25,NaN,NaN
58643.2,20.15,0.28,19.12,0.12
