MJD,c,c_err,o,o_err
59157.594,NaN,NaN,18.309,0.127
59157.598,NaN,NaN,18.275,0.158
59157.623,NaN,NaN,17.916,0.081
59179.626,NaN,NaN,18.467,0.140
59179.648,NaN,NaN,18.320,0.097
59179.650,NaN,NaN,18.668,0.160
59179.651,NaN,NaN,18.531,0.125
59181.538,NaN,NaN,18.321,0.140
59181.542,NaN,NaN,18.561,0.157
59183.559,NaN,NaN,18.588,0.215
59183.570,NaN,NaN,18.737,0.262
59183.574,NaN,NaN,18.455,0.169
59184.616,NaN,NaN,18.927,0.208
59184.619,NaN,NaN,18.613,0.163
59184.626,NaN,NaN,18.580,0.176
59184.644,NaN,NaN,18.516,0.175
59184.663,NaN,NaN,18.589,0.221
59185.600,NaN,NaN,18.258,0.116
59185.613,NaN,NaN,18.546,0.145
59185.619,NaN,NaN,18.213,0.084
59187.602,NaN,NaN,18.688,0.186
59187.616,NaN,NaN,18.663,0.219
59187.621,NaN,NaN,18.920,0.207
59187.625,NaN,NaN,18.800,0.213
59191.579,NaN,NaN,18.703,0.187
59191.589,NaN,NaN,18.733,0.125
59191.601,NaN,NaN,18.515,0.117
59195.604,18.975,0.127,NaN,NaN
59209.557,NaN,NaN,19.269,0.210
59212.574,NaN,NaN,18.957,0.293
59219.626,NaN,NaN,19.527,0.293
59229.574,19.462,0.203,NaN,NaN
59231.510,19.181,0.132,NaN,NaN
59249.658,NaN,NaN,19.234,0.274
59267.424,NaN,NaN,19.732,0.287
59267.426,NaN,NaN,19.673,0.293
59277.450,NaN,NaN,19.640,0.281
59319.345,NaN,NaN,19.391,0.225
