MJD,c,c_err,o,o_err
58253.583,NaN,NaN,18.323,0.103
58253.603,NaN,NaN,18.405,0.128
58253.615,NaN,NaN,18.595,0.176
58254.624,NaN,NaN,18.293,0.229
58256.544,18.095,0.044,NaN,NaN
58256.554,18.233,0.054,NaN,NaN
58256.565,18.168,0.059,NaN,NaN
58256.577,18.169,0.047,NaN,NaN
58257.567,NaN,NaN,17.831,0.056
58257.578,NaN,NaN,17.883,0.058
58257.592,NaN,NaN,17.967,0.058
58257.606,NaN,NaN,17.955,0.057
58259.579,18.149,0.047,NaN,NaN
58259.589,18.146,0.050,NaN,NaN
58259.590,18.131,0.050,NaN,NaN
58259.604,18.019,0.045,NaN,NaN
58261.560,NaN,NaN,17.969,0.051
58261.573,NaN,NaN,18.003,0.060
58261.595,NaN,NaN,17.830,0.049
58261.610,NaN,NaN,18.066,0.070
58263.585,NaN,NaN,18.050,0.096
58263.597,NaN,NaN,18.023,0.100
58263.606,NaN,NaN,17.919,0.079
58263.608,NaN,NaN,17.791,0.066
58264.532,NaN,NaN,17.770,0.074
58265.560,NaN,NaN,17.634,0.116
58265.571,NaN,NaN,18.002,0.154
58265.589,NaN,NaN,17.777,0.080
58265.591,NaN,NaN,17.936,0.081
58266.509,NaN,NaN,18.119,0.112
58266.519,NaN,NaN,18.035,0.129
58266.529,NaN,NaN,17.839,0.088
58266.539,NaN,NaN,17.690,0.080
58269.552,NaN,NaN,17.898,0.143
58269.565,NaN,NaN,17.967,0.118
58269.583,NaN,NaN,18.010,0.114
58273.542,NaN,NaN,17.883,0.084
58273.560,NaN,NaN,18.090,0.080
58273.579,NaN,NaN,17.956,0.068
58273.582,NaN,NaN,17.899,0.070
58274.508,NaN,NaN,17.945,0.072
58274.515,NaN,NaN,18.002,0.077
58274.526,NaN,NaN,17.693,0.082
58274.538,NaN,NaN,17.919,0.074
58275.555,NaN,NaN,18.005,0.061
58275.565,NaN,NaN,17.926,0.050
58275.567,NaN,NaN,18.042,0.057
58275.587,NaN,NaN,17.917,0.050
58277.551,NaN,NaN,18.079,0.108
58277.592,NaN,NaN,18.198,0.081
58279.546,18.534,0.075,NaN,NaN
58279.555,18.418,0.071,NaN,NaN
58279.575,18.403,0.072,NaN,NaN
58279.578,18.708,0.090,NaN,NaN
58280.510,18.640,0.078,NaN,NaN
58280.517,18.655,0.072,NaN,NaN
58280.529,18.790,0.087,NaN,NaN
58281.534,NaN,NaN,18.107,0.057
58281.544,NaN,NaN,18.028,0.055
58281.546,NaN,NaN,17.935,0.051
58281.562,NaN,NaN,17.956,0.058
58282.534,NaN,NaN,18.224,0.068
58284.506,18.751,0.081,NaN,NaN
58284.514,18.894,0.098,NaN,NaN
58284.527,18.776,0.077,NaN,NaN
58284.534,18.813,0.079,NaN,NaN
58285.517,NaN,NaN,18.122,0.065
58285.527,NaN,NaN,18.294,0.082
58285.544,NaN,NaN,18.059,0.075
58285.547,NaN,NaN,18.221,0.096
58287.508,18.841,0.087,NaN,NaN
58287.518,19.035,0.099,NaN,NaN
58287.538,18.844,0.089,NaN,NaN
58287.554,19.119,0.139,NaN,NaN
58289.502,NaN,NaN,18.273,0.073
58289.513,NaN,NaN,18.256,0.060
58289.530,NaN,NaN,18.200,0.068
58289.533,NaN,NaN,18.247,0.070
58291.524,NaN,NaN,18.275,0.062
58291.533,NaN,NaN,18.203,0.063
58291.534,NaN,NaN,18.152,0.077
58293.497,NaN,NaN,18.378,0.110
58293.506,NaN,NaN,18.074,0.079
58293.524,NaN,NaN,18.209,0.105
58293.543,NaN,NaN,18.312,0.117
58296.513,NaN,NaN,17.987,0.112
58296.521,NaN,NaN,18.421,0.149
58296.537,NaN,NaN,18.635,0.199
58296.553,NaN,NaN,18.227,0.194
58297.471,NaN,NaN,18.155,0.156
58297.489,NaN,NaN,18.097,0.151
58297.498,NaN,NaN,18.226,0.190
58297.502,NaN,NaN,18.411,0.209
58299.482,NaN,NaN,18.288,0.127
58299.495,NaN,NaN,18.338,0.148
58299.498,NaN,NaN,18.068,0.135
58299.507,NaN,NaN,18.194,0.209
58299.511,NaN,NaN,18.186,0.138
58299.520,NaN,NaN,18.377,0.127
58303.489,NaN,NaN,18.400,0.089
58303.501,NaN,NaN,18.526,0.112
58303.513,NaN,NaN,18.332,0.096
58307.502,19.362,0.133,NaN,NaN
58307.513,19.388,0.145,NaN,NaN
58307.525,19.097,0.132,NaN,NaN
58307.534,19.539,0.186,NaN,NaN
58313.461,NaN,NaN,18.470,0.094
58313.473,NaN,NaN,18.335,0.088
58313.485,NaN,NaN,18.447,0.098
58313.496,NaN,NaN,18.449,0.094
58315.486,19.448,0.139,NaN,NaN
58315.497,19.486,0.176,NaN,NaN
58315.507,19.354,0.140,NaN,NaN
58315.522,19.959,0.278,NaN,NaN
58317.451,NaN,NaN,18.683,0.089
58317.462,NaN,NaN,18.652,0.083
58317.473,NaN,NaN,18.607,0.142
58317.489,NaN,NaN,18.761,0.105
58319.454,NaN,NaN,18.522,0.079
58319.466,NaN,NaN,18.479,0.073
58319.477,NaN,NaN,18.658,0.104
58319.489,NaN,NaN,18.513,0.174
58321.443,NaN,NaN,18.719,0.175
58321.454,NaN,NaN,18.711,0.157
58321.466,NaN,NaN,18.969,0.179
58321.478,NaN,NaN,18.532,0.119
58323.453,NaN,NaN,18.733,0.228
58323.465,NaN,NaN,18.943,0.275
58327.415,NaN,NaN,18.636,0.251
58327.416,NaN,NaN,18.556,0.214
58327.434,NaN,NaN,18.336,0.213
58329.425,NaN,NaN,18.645,0.200
58329.448,NaN,NaN,18.725,0.193
58329.460,NaN,NaN,18.627,0.236
58337.426,NaN,NaN,18.679,0.115
58337.436,NaN,NaN,18.696,0.110
58337.447,NaN,NaN,18.753,0.101
58337.457,NaN,NaN,18.738,0.112
58338.401,NaN,NaN,19.227,0.171
58338.411,NaN,NaN,19.138,0.180
58338.412,NaN,NaN,18.688,0.126
58338.417,NaN,NaN,18.839,0.137
58341.392,NaN,NaN,19.202,0.211
58341.403,NaN,NaN,19.131,0.224
58341.414,NaN,NaN,18.988,0.174
58341.426,NaN,NaN,18.662,0.129
58347.384,NaN,NaN,18.835,0.112
58347.395,NaN,NaN,19.100,0.121
58347.406,NaN,NaN,19.196,0.169
58347.418,NaN,NaN,19.208,0.134
58348.382,NaN,NaN,19.207,0.134
58348.392,NaN,NaN,19.060,0.120
58348.398,NaN,NaN,19.311,0.143
58348.412,NaN,NaN,19.015,0.112
58351.374,NaN,NaN,19.125,0.186
58351.386,NaN,NaN,19.346,0.214
58351.389,NaN,NaN,19.428,0.279
58351.397,NaN,NaN,18.877,0.159
58351.408,NaN,NaN,19.431,0.299
58351.411,NaN,NaN,19.128,0.220
58351.422,NaN,NaN,18.850,0.151
58352.413,NaN,NaN,18.710,0.261
58361.377,NaN,NaN,19.489,0.264
58365.335,NaN,NaN,19.391,0.293
58373.337,NaN,NaN,19.746,0.288
58373.347,NaN,NaN,19.441,0.260
58379.331,NaN,NaN,19.563,0.257
