MJD,c,c_err,o,o_err
58718.484,NaN,NaN,17.149,0.025
58718.490,NaN,NaN,17.123,0.029
58718.494,NaN,NaN,17.118,0.023
58718.504,NaN,NaN,17.057,0.024
58720.631,NaN,NaN,17.070,0.035
58720.634,NaN,NaN,17.029,0.051
58724.505,NaN,NaN,16.944,0.019
58724.510,NaN,NaN,16.903,0.021
58724.516,NaN,NaN,16.915,0.022
58724.530,NaN,NaN,16.940,0.025
58726.459,16.871,0.018,NaN,NaN
58726.464,16.850,0.018,NaN,NaN
58726.467,16.895,0.019,NaN,NaN
58726.481,16.868,0.020,NaN,NaN
58730.454,17.082,0.021,NaN,NaN
58730.460,16.999,0.020,NaN,NaN
58730.464,17.015,0.019,NaN,NaN
58730.478,16.971,0.020,NaN,NaN
58736.436,NaN,NaN,17.194,0.032
58736.439,NaN,NaN,17.121,0.034
58736.445,NaN,NaN,17.186,0.035
58736.456,NaN,NaN,17.027,0.027
58737.360,NaN,NaN,17.208,0.062
58737.363,NaN,NaN,17.000,0.052
58737.371,NaN,NaN,17.085,0.067
58737.382,NaN,NaN,17.211,0.052
58750.530,17.731,0.040,NaN,NaN
58750.533,17.793,0.040,NaN,NaN
58750.543,17.684,0.044,NaN,NaN
58750.548,17.718,0.043,NaN,NaN
58752.455,NaN,NaN,17.396,0.027
58752.458,NaN,NaN,17.335,0.029
58752.463,NaN,NaN,17.397,0.030
58752.474,NaN,NaN,17.373,0.026
58756.420,NaN,NaN,17.444,0.034
58756.423,NaN,NaN,17.423,0.030
58756.429,NaN,NaN,17.411,0.029
58756.441,NaN,NaN,17.392,0.032
58760.463,NaN,NaN,17.536,0.034
58760.466,NaN,NaN,17.486,0.035
58760.472,NaN,NaN,17.455,0.027
58760.484,NaN,NaN,17.473,0.035
58762.285,NaN,NaN,17.534,0.061
58762.289,NaN,NaN,17.629,0.057
58762.295,NaN,NaN,17.430,0.041
58762.305,NaN,NaN,17.549,0.047
58763.396,NaN,NaN,17.630,0.047
58763.399,NaN,NaN,17.566,0.049
58763.404,NaN,NaN,17.516,0.047
58763.424,NaN,NaN,17.503,0.047
58764.371,NaN,NaN,17.578,0.049
58764.374,NaN,NaN,17.621,0.047
58764.380,NaN,NaN,17.588,0.044
58764.390,NaN,NaN,17.599,0.044
58765.399,NaN,NaN,17.675,0.116
58765.407,NaN,NaN,17.642,0.110
58765.410,NaN,NaN,17.581,0.070
58765.424,NaN,NaN,17.568,0.054
58772.422,NaN,NaN,17.684,0.057
58772.426,NaN,NaN,17.775,0.058
58772.431,NaN,NaN,17.675,0.055
58772.442,NaN,NaN,17.661,0.043
58774.401,NaN,NaN,17.617,0.040
58774.404,NaN,NaN,17.677,0.049
58774.409,NaN,NaN,17.633,0.040
58774.421,NaN,NaN,17.644,0.042
58778.361,18.272,0.063,NaN,NaN
58778.364,18.248,0.063,NaN,NaN
58778.371,18.347,0.066,NaN,NaN
58778.382,18.340,0.097,NaN,NaN
58778.451,18.357,0.069,NaN,NaN
58779.368,NaN,NaN,17.812,0.038
58779.371,NaN,NaN,17.857,0.040
58779.378,NaN,NaN,17.893,0.038
58779.388,NaN,NaN,17.883,0.041
58780.357,NaN,NaN,17.860,0.039
58780.360,NaN,NaN,17.859,0.037
58780.366,NaN,NaN,17.902,0.039
58780.376,NaN,NaN,17.894,0.041
58784.384,NaN,NaN,17.992,0.045
58784.390,NaN,NaN,17.874,0.045
58784.394,NaN,NaN,17.973,0.047
58784.404,NaN,NaN,17.961,0.047
58787.368,NaN,NaN,17.931,0.048
58787.372,NaN,NaN,18.063,0.053
58787.390,NaN,NaN,18.105,0.044
58787.399,NaN,NaN,18.015,0.045
58788.357,NaN,NaN,18.090,0.062
58788.360,NaN,NaN,18.049,0.051
58788.365,NaN,NaN,18.104,0.097
58788.375,NaN,NaN,18.105,0.059
58790.283,NaN,NaN,18.088,0.062
58790.287,NaN,NaN,18.114,0.057
58790.295,NaN,NaN,18.176,0.059
58790.306,NaN,NaN,18.104,0.058
58791.346,NaN,NaN,18.143,0.063
58791.350,NaN,NaN,18.169,0.061
58791.360,NaN,NaN,18.242,0.075
58791.365,NaN,NaN,18.144,0.046
58792.355,NaN,NaN,18.216,0.076
58792.358,NaN,NaN,18.142,0.067
58792.364,NaN,NaN,18.382,0.087
58792.377,NaN,NaN,18.480,0.095
58799.346,NaN,NaN,18.921,0.279
58799.355,NaN,NaN,19.295,0.233
58799.365,NaN,NaN,18.996,0.228
58800.399,NaN,NaN,18.887,0.146
58802.361,NaN,NaN,19.227,0.281
58802.370,NaN,NaN,19.193,0.208
58808.333,NaN,NaN,19.681,0.208
58808.336,NaN,NaN,19.334,0.119
58808.343,NaN,NaN,19.402,0.191
58812.287,NaN,NaN,19.708,0.212
58812.291,NaN,NaN,19.514,0.193
58812.296,NaN,NaN,19.485,0.158
58812.307,NaN,NaN,19.529,0.150
58814.306,19.804,0.216,NaN,NaN
58816.309,NaN,NaN,19.508,0.174
58816.312,NaN,NaN,19.294,0.126
58816.317,NaN,NaN,19.602,0.188
58816.327,NaN,NaN,19.780,0.209
58826.318,NaN,NaN,18.911,0.248
58828.269,NaN,NaN,19.282,0.239
58832.295,NaN,NaN,19.266,0.252
58832.298,NaN,NaN,19.311,0.267
58836.260,NaN,NaN,19.778,0.217
58836.264,NaN,NaN,19.713,0.229
58836.269,NaN,NaN,19.353,0.175
58844.242,NaN,NaN,19.734,0.224
58844.248,NaN,NaN,19.670,0.224
58844.258,NaN,NaN,19.748,0.266
