MJD,c,c_err,o,o_err
59106.574,NaN,NaN,17.965,0.065
59108.574,18.814,0.135,NaN,NaN
59108.574,18.587,0.123,NaN,NaN
59108.602,18.591,0.094,NaN,NaN
59108.602,18.700,0.128,NaN,NaN
59108.605,18.483,0.095,NaN,NaN
59108.608,18.652,0.113,NaN,NaN
59108.627,18.577,0.120,NaN,NaN
59110.476,NaN,NaN,17.982,0.099
59110.505,NaN,NaN,18.172,0.084
59110.529,NaN,NaN,18.110,0.073
59110.540,NaN,NaN,18.225,0.159
59110.543,NaN,NaN,18.167,0.137
59110.549,NaN,NaN,18.207,0.138
59110.559,NaN,NaN,17.976,0.097
59114.530,NaN,NaN,18.299,0.098
59114.534,NaN,NaN,18.152,0.085
59114.540,NaN,NaN,18.194,0.108
59114.550,NaN,NaN,18.220,0.082
59114.562,NaN,NaN,18.003,0.074
59114.591,NaN,NaN,17.855,0.052
59114.616,NaN,NaN,17.887,0.060
59114.641,NaN,NaN,18.376,0.223
59118.542,NaN,NaN,18.297,0.087
59118.547,NaN,NaN,18.199,0.090
59118.553,NaN,NaN,18.066,0.089
59118.557,NaN,NaN,18.350,0.099
59118.563,NaN,NaN,18.142,0.089
59118.587,NaN,NaN,17.982,0.065
59118.590,NaN,NaN,18.058,0.084
59118.594,NaN,NaN,18.132,0.077
59120.469,NaN,NaN,18.117,0.146
59120.472,NaN,NaN,17.932,0.090
59120.477,NaN,NaN,18.014,0.098
59120.489,NaN,NaN,18.311,0.148
59122.422,NaN,NaN,17.816,0.103
59122.426,NaN,NaN,18.268,0.145
59122.434,NaN,NaN,18.103,0.141
59122.447,NaN,NaN,18.093,0.152
59122.507,NaN,NaN,18.672,0.251
59122.512,NaN,NaN,18.477,0.210
59122.519,NaN,NaN,18.098,0.170
59122.529,NaN,NaN,18.202,0.163
59122.590,NaN,NaN,18.295,0.151
59122.626,NaN,NaN,18.312,0.198
59124.477,NaN,NaN,18.249,0.186
59126.388,NaN,NaN,18.185,0.152
59126.391,NaN,NaN,18.051,0.114
59126.396,NaN,NaN,18.152,0.187
59126.406,NaN,NaN,18.010,0.089
59126.415,NaN,NaN,17.988,0.112
59126.443,NaN,NaN,18.414,0.187
59126.467,NaN,NaN,17.799,0.112
59126.469,NaN,NaN,18.124,0.142
59126.474,NaN,NaN,18.200,0.125
59126.479,NaN,NaN,17.860,0.095
59126.484,NaN,NaN,18.212,0.144
59126.495,NaN,NaN,18.178,0.144
59130.411,NaN,NaN,17.923,0.082
59130.414,NaN,NaN,18.252,0.106
59130.420,NaN,NaN,18.231,0.096
59130.432,NaN,NaN,18.132,0.092
59130.536,NaN,NaN,18.428,0.193
59130.584,NaN,NaN,18.111,0.086
59130.612,NaN,NaN,18.130,0.084
59130.637,NaN,NaN,18.294,0.115
59132.539,NaN,NaN,18.347,0.107
59132.543,NaN,NaN,18.137,0.101
59132.548,NaN,NaN,18.085,0.105
59132.582,NaN,NaN,17.923,0.113
59134.517,NaN,NaN,18.136,0.104
59134.546,NaN,NaN,18.092,0.138
59136.475,18.782,0.137,NaN,NaN
59136.481,18.690,0.140,NaN,NaN
59136.484,18.692,0.121,NaN,NaN
59136.487,19.056,0.152,NaN,NaN
59136.493,18.733,0.104,NaN,NaN
59136.524,18.650,0.154,NaN,NaN
59136.527,18.549,0.134,NaN,NaN
59136.533,18.600,0.130,NaN,NaN
59138.574,NaN,NaN,18.336,0.083
59138.598,NaN,NaN,18.196,0.102
59140.414,18.835,0.155,NaN,NaN
59140.417,18.521,0.140,NaN,NaN
59140.423,18.780,0.122,NaN,NaN
59140.429,18.631,0.127,NaN,NaN
59140.433,19.223,0.199,NaN,NaN
59140.433,18.912,0.157,NaN,NaN
59140.440,18.929,0.172,NaN,NaN
59140.450,18.969,0.252,NaN,NaN
59142.382,NaN,NaN,18.132,0.082
59142.385,NaN,NaN,18.370,0.105
59142.392,NaN,NaN,18.207,0.083
