MJD,c,c_err,o,o_err
58850.625,NaN,NaN,18.733,0.082
58850.627,NaN,NaN,18.746,0.083
58850.635,NaN,NaN,18.670,0.069
58850.652,NaN,NaN,18.707,0.076
58866.587,NaN,NaN,18.507,0.088
58866.590,NaN,NaN,18.698,0.099
58866.596,NaN,NaN,18.301,0.063
58866.608,NaN,NaN,18.378,0.074
58868.645,NaN,NaN,18.723,0.090
58868.651,NaN,NaN,18.718,0.100
58868.653,NaN,NaN,18.672,0.082
58868.661,NaN,NaN,18.554,0.085
58870.568,NaN,NaN,18.684,0.097
58870.571,NaN,NaN,18.533,0.086
58870.577,NaN,NaN,18.656,0.077
58870.589,NaN,NaN,18.642,0.086
58872.543,18.975,0.091,NaN,NaN
58872.549,18.805,0.084,NaN,NaN
58872.551,18.916,0.068,NaN,NaN
58872.562,18.800,0.080,NaN,NaN
58874.626,NaN,NaN,18.785,0.083
58874.633,NaN,NaN,18.797,0.079
58874.633,NaN,NaN,18.955,0.096
58874.636,NaN,NaN,18.790,0.091
58874.637,NaN,NaN,18.858,0.100
58874.645,NaN,NaN,18.869,0.092
58874.655,NaN,NaN,18.620,0.084
58874.658,NaN,NaN,18.795,0.102
58876.651,19.109,0.105,NaN,NaN
58876.654,19.056,0.143,NaN,NaN
58876.661,18.864,0.103,NaN,NaN
58876.668,18.619,0.180,NaN,NaN
58878.401,NaN,NaN,19.188,0.184
58878.405,NaN,NaN,18.869,0.156
58878.411,NaN,NaN,18.971,0.169
58878.424,NaN,NaN,18.787,0.136
58878.593,NaN,NaN,18.890,0.098
58878.596,NaN,NaN,18.860,0.110
58878.602,NaN,NaN,19.063,0.135
58878.613,NaN,NaN,18.755,0.079
58882.604,NaN,NaN,19.004,0.106
58882.610,NaN,NaN,18.931,0.103
58882.614,NaN,NaN,19.234,0.140
58882.624,NaN,NaN,19.110,0.109
58884.592,19.996,0.221,NaN,NaN
58884.595,19.432,0.112,NaN,NaN
58884.603,19.557,0.141,NaN,NaN
58884.613,19.401,0.147,NaN,NaN
58894.578,NaN,NaN,19.703,0.228
58894.585,NaN,NaN,19.879,0.243
58894.595,NaN,NaN,19.613,0.217
58902.568,NaN,NaN,19.819,0.269
58910.550,NaN,NaN,19.984,0.268
58910.571,NaN,NaN,20.177,0.289
58914.571,NaN,NaN,19.917,0.296
58932.487,19.825,0.245,NaN,NaN
58932.491,19.901,0.239,NaN,NaN
58932.508,19.979,0.242,NaN,NaN
58938.558,NaN,NaN,19.599,0.251
58938.563,NaN,NaN,19.950,0.297
58938.567,NaN,NaN,19.572,0.223
58938.578,NaN,NaN,19.801,0.256
58938.624,NaN,NaN,19.139,0.209
58942.478,NaN,NaN,19.348,0.188
58942.482,NaN,NaN,19.441,0.280
58942.487,NaN,NaN,19.483,0.277
58950.443,NaN,NaN,19.571,0.213
58950.448,NaN,NaN,19.734,0.292
58950.454,NaN,NaN,19.301,0.218
58950.470,NaN,NaN,19.011,0.167
58956.483,20.021,0.282,NaN,NaN
58956.489,19.729,0.204,NaN,NaN
58956.500,19.911,0.252,NaN,NaN
58958.416,NaN,NaN,19.581,0.199
58958.424,NaN,NaN,19.743,0.254
58960.429,20.020,0.243,NaN,NaN
58960.472,20.002,0.238,NaN,NaN
58962.561,NaN,NaN,19.108,0.223
58966.377,NaN,NaN,20.043,0.293
58970.442,NaN,NaN,19.677,0.240
58972.403,NaN,NaN,19.650,0.266
58972.428,NaN,NaN,19.359,0.206
58978.413,NaN,NaN,19.321,0.240
58978.428,NaN,NaN,19.374,0.227
58980.409,NaN,NaN,19.543,0.235
58982.370,NaN,NaN,20.096,0.272
58982.373,NaN,NaN,20.161,0.300
58982.378,NaN,NaN,20.260,0.300
58982.390,NaN,NaN,19.971,0.198
58984.380,20.455,0.294,NaN,NaN
58984.390,20.132,0.288,NaN,NaN
58984.394,20.019,0.249,NaN,NaN
58986.422,NaN,NaN,20.267,0.290
58986.427,NaN,NaN,19.888,0.233
58986.438,NaN,NaN,20.164,0.260
58990.352,NaN,NaN,20.127,0.256
58992.344,20.304,0.287,NaN,NaN
58992.347,20.487,0.294,NaN,NaN
58992.353,19.921,0.206,NaN,NaN
58992.363,19.832,0.209,NaN,NaN
58994.354,NaN,NaN,19.511,0.170
59002.359,NaN,NaN,19.696,0.277
59006.317,NaN,NaN,19.470,0.249
59006.324,NaN,NaN,19.374,0.239
59014.329,NaN,NaN,20.175,0.299
59015.317,20.023,0.219,NaN,NaN
59018.348,NaN,NaN,19.313,0.269
59026.291,NaN,NaN,19.798,0.242
59028.356,NaN,NaN,19.603,0.204
59044.321,20.266,0.288,NaN,NaN
59050.260,NaN,NaN,19.962,0.230
