MJD,c,c_err,o,o_err
59217.261,NaN,NaN,19.366,0.162
59217.267,NaN,NaN,19.724,0.267
59217.277,NaN,NaN,18.975,0.127
59219.261,19.608,0.207,NaN,NaN
59219.265,19.864,0.257,NaN,NaN
59219.271,19.712,0.249,NaN,NaN
59223.228,19.662,0.249,NaN,NaN
59227.241,19.709,0.204,NaN,NaN
59227.245,19.641,0.225,NaN,NaN
59227.250,19.984,0.221,NaN,NaN
59227.262,19.644,0.191,NaN,NaN
59243.228,NaN,NaN,18.707,0.237
59353.587,NaN,NaN,19.780,0.265
59353.608,NaN,NaN,19.683,0.233
