MJD,c,c_err,o,o_err
58668.397,19.920,0.259,NaN,NaN
58672.300,NaN,NaN,18.988,0.155
58672.304,NaN,NaN,19.402,0.188
58672.309,NaN,NaN,19.021,0.149
58672.319,NaN,NaN,19.183,0.180
58675.368,NaN,NaN,18.860,0.179
58675.371,NaN,NaN,19.398,0.293
58675.388,NaN,NaN,19.306,0.285
58676.313,NaN,NaN,19.334,0.211
58676.316,NaN,NaN,19.299,0.160
58676.332,NaN,NaN,19.191,0.189
58678.344,NaN,NaN,19.160,0.287
58680.333,NaN,NaN,18.938,0.182
58680.351,NaN,NaN,19.346,0.265
58682.262,NaN,NaN,18.973,0.162
58682.283,NaN,NaN,19.030,0.232
58684.314,NaN,NaN,19.523,0.203
58684.317,NaN,NaN,19.568,0.249
58684.323,NaN,NaN,19.435,0.219
58688.330,NaN,NaN,19.711,0.179
58688.333,NaN,NaN,19.569,0.162
58688.339,NaN,NaN,19.859,0.204
58690.330,NaN,NaN,19.731,0.247
58694.318,NaN,NaN,19.648,0.269
58696.315,20.134,0.288,NaN,NaN
