MJD,c,c_err,o,o_err
58479.291,NaN,NaN,19.275,0.175
58479.300,NaN,NaN,19.290,0.151
58483.276,NaN,NaN,19.003,0.142
58483.282,NaN,NaN,19.032,0.123
58483.289,NaN,NaN,19.252,0.179
58483.297,NaN,NaN,18.935,0.261
58485.266,NaN,NaN,19.401,0.246
58485.276,NaN,NaN,19.547,0.250
58485.282,NaN,NaN,19.047,0.167
58490.214,NaN,NaN,19.211,0.187
58490.248,NaN,NaN,19.165,0.182
58493.264,NaN,NaN,19.572,0.240
58493.276,NaN,NaN,19.386,0.198
58493.282,NaN,NaN,19.346,0.216
58495.238,NaN,NaN,19.389,0.216
58495.246,NaN,NaN,19.709,0.284
58495.254,NaN,NaN,19.320,0.179
58496.215,NaN,NaN,19.421,0.246
58504.229,NaN,NaN,19.402,0.156
58504.237,NaN,NaN,19.538,0.213
58504.246,NaN,NaN,19.648,0.245
58507.272,NaN,NaN,19.192,0.240
