MJD,c,c_err,o,o_err
58815.260,18.966,0.099,NaN,NaN
58815.276,18.758,0.074,NaN,NaN
58821.240,NaN,NaN,18.508,0.083
58821.246,NaN,NaN,18.535,0.101
58821.249,NaN,NaN,18.479,0.080
58821.263,NaN,NaN,18.947,0.274
58825.277,NaN,NaN,18.575,0.116
58825.280,NaN,NaN,18.387,0.096
58825.286,NaN,NaN,18.378,0.091
58825.296,NaN,NaN,18.439,0.097
58827.314,NaN,NaN,18.576,0.164
58827.317,NaN,NaN,18.419,0.129
58827.323,NaN,NaN,18.355,0.141
58827.333,NaN,NaN,18.536,0.147
58829.253,NaN,NaN,18.538,0.151
58829.256,NaN,NaN,18.378,0.115
58829.264,NaN,NaN,18.601,0.197
58833.284,NaN,NaN,18.571,0.069
58833.287,NaN,NaN,18.714,0.069
58833.293,NaN,NaN,18.575,0.076
58833.303,NaN,NaN,18.537,0.064
58841.246,NaN,NaN,19.009,0.108
58841.249,NaN,NaN,18.819,0.104
58841.256,NaN,NaN,18.651,0.076
58841.257,NaN,NaN,19.171,0.205
58841.263,NaN,NaN,18.731,0.096
58841.266,NaN,NaN,18.973,0.148
58841.267,NaN,NaN,18.778,0.092
58841.272,NaN,NaN,18.724,0.086
58845.201,NaN,NaN,19.231,0.217
58845.202,NaN,NaN,19.190,0.211
58845.205,NaN,NaN,19.102,0.156
58845.206,NaN,NaN,19.325,0.226
58845.219,NaN,NaN,18.950,0.108
58845.220,NaN,NaN,18.876,0.095
58845.227,NaN,NaN,18.920,0.094
58857.248,NaN,NaN,19.170,0.268
58857.266,NaN,NaN,18.988,0.256
