MJD,c,c_err,o,o_err
58931.561,18.125,0.051,NaN,NaN
58931.573,18.300,0.065,NaN,NaN
58931.584,18.091,0.051,NaN,NaN
58933.419,NaN,NaN,18.097,0.050
58933.422,NaN,NaN,18.246,0.055
58933.433,NaN,NaN,18.367,0.057
58933.439,NaN,NaN,18.698,0.090
58935.581,18.429,0.092,NaN,NaN
58935.584,18.555,0.124,NaN,NaN
58935.592,18.559,0.104,NaN,NaN
58937.500,NaN,NaN,18.535,0.067
58937.507,NaN,NaN,18.377,0.164
58937.524,NaN,NaN,18.026,0.046
58941.385,NaN,NaN,18.492,0.165
58943.460,NaN,NaN,18.568,0.128
58943.463,NaN,NaN,18.208,0.078
58943.469,NaN,NaN,18.518,0.110
58943.479,NaN,NaN,18.390,0.092
58948.424,NaN,NaN,18.632,0.178
58948.435,NaN,NaN,18.096,0.144
58948.444,NaN,NaN,18.162,0.118
58951.445,NaN,NaN,18.306,0.096
58951.448,NaN,NaN,18.742,0.214
58951.455,NaN,NaN,18.716,0.209
58951.464,NaN,NaN,19.230,0.230
58953.493,NaN,NaN,18.737,0.106
58953.497,NaN,NaN,18.661,0.087
58953.519,NaN,NaN,18.320,0.177
58957.434,NaN,NaN,18.536,0.082
58957.438,NaN,NaN,18.461,0.065
58957.443,NaN,NaN,18.944,0.105
58957.460,NaN,NaN,18.745,0.094
58959.429,18.625,0.079,NaN,NaN
58959.435,18.965,0.089,NaN,NaN
58959.447,19.932,0.244,NaN,NaN
58961.443,NaN,NaN,18.372,0.068
58961.456,NaN,NaN,18.829,0.104
58961.462,NaN,NaN,18.432,0.070
58965.385,NaN,NaN,19.351,0.156
58965.390,NaN,NaN,19.283,0.178
58965.411,NaN,NaN,19.080,0.136
58965.439,NaN,NaN,18.791,0.110
58967.409,18.654,0.074,NaN,NaN
58967.414,19.413,0.149,NaN,NaN
58967.419,18.863,0.089,NaN,NaN
58967.429,19.420,0.143,NaN,NaN
58969.401,NaN,NaN,18.575,0.087
58969.405,NaN,NaN,18.882,0.096
58971.399,NaN,NaN,18.731,0.149
58971.402,NaN,NaN,18.486,0.092
58971.410,NaN,NaN,18.799,0.118
58971.425,NaN,NaN,19.030,0.146
58973.319,NaN,NaN,18.290,0.095
58973.321,NaN,NaN,18.485,0.109
58973.326,NaN,NaN,19.186,0.234
58973.331,NaN,NaN,18.369,0.100
58977.428,NaN,NaN,18.429,0.130
58977.431,NaN,NaN,18.979,0.224
58977.438,NaN,NaN,19.117,0.239
58977.463,NaN,NaN,19.287,0.274
58979.408,NaN,NaN,18.755,0.114
58979.411,NaN,NaN,18.344,0.088
58979.417,NaN,NaN,18.340,0.102
58979.429,NaN,NaN,18.607,0.110
58981.386,NaN,NaN,19.142,0.125
58981.400,NaN,NaN,18.509,0.086
58983.360,19.725,0.197,NaN,NaN
58983.365,19.766,0.233,NaN,NaN
58983.399,19.975,0.239,NaN,NaN
58985.382,NaN,NaN,18.249,0.057
58985.385,NaN,NaN,18.455,0.066
58985.393,NaN,NaN,18.527,0.074
58985.404,NaN,NaN,18.494,0.084
58987.389,19.147,0.113,NaN,NaN
58987.394,19.050,0.115,NaN,NaN
58987.401,19.410,0.145,NaN,NaN
58987.412,19.421,0.147,NaN,NaN
58989.340,NaN,NaN,18.814,0.087
58989.349,NaN,NaN,18.980,0.101
58989.353,NaN,NaN,18.673,0.083
58989.363,NaN,NaN,18.289,0.057
58993.390,NaN,NaN,18.951,0.125
58993.397,NaN,NaN,18.642,0.091
58993.416,NaN,NaN,18.894,0.136
58995.375,19.083,0.116,NaN,NaN
58995.379,19.301,0.137,NaN,NaN
58995.387,19.730,0.200,NaN,NaN
58995.397,19.473,0.181,NaN,NaN
58997.329,NaN,NaN,18.790,0.091
58997.336,NaN,NaN,18.945,0.131
58997.341,NaN,NaN,18.668,0.103
58997.352,NaN,NaN,18.771,0.240
58999.318,NaN,NaN,19.353,0.243
58999.349,NaN,NaN,18.657,0.116
58999.351,NaN,NaN,19.094,0.164
58999.357,NaN,NaN,18.917,0.138
59001.363,NaN,NaN,18.885,0.143
59001.366,NaN,NaN,19.129,0.196
59001.367,NaN,NaN,18.473,0.101
59001.370,NaN,NaN,19.412,0.222
59001.388,NaN,NaN,18.426,0.123
59001.398,NaN,NaN,18.810,0.221
59003.365,NaN,NaN,18.525,0.183
59003.378,NaN,NaN,19.122,0.297
59005.312,NaN,NaN,18.349,0.110
59005.328,NaN,NaN,19.081,0.249
59005.329,NaN,NaN,19.086,0.265
59005.334,NaN,NaN,19.223,0.292
59007.323,NaN,NaN,19.004,0.240
59013.346,NaN,NaN,19.137,0.106
59013.361,NaN,NaN,18.939,0.096
59013.366,NaN,NaN,18.923,0.100
59017.317,NaN,NaN,19.818,0.197
59017.319,NaN,NaN,19.513,0.168
59017.327,NaN,NaN,19.544,0.167
59021.283,NaN,NaN,19.649,0.193
59021.286,NaN,NaN,19.367,0.153
59023.286,20.149,0.265,NaN,NaN
59027.291,NaN,NaN,19.634,0.200
59029.317,NaN,NaN,19.420,0.283
59073.268,NaN,NaN,18.907,0.113
59077.250,NaN,NaN,19.745,0.244
59077.255,NaN,NaN,19.751,0.255
59189.621,NaN,NaN,19.518,0.258
59189.661,NaN,NaN,18.559,0.243
59209.634,NaN,NaN,19.376,0.179
