MJD,c,c_err,o,o_err
59094.426,NaN,NaN,18.885,0.283
59100.532,NaN,NaN,18.684,0.093
59100.535,NaN,NaN,18.844,0.118
59100.571,NaN,NaN,18.818,0.133
59100.599,NaN,NaN,18.837,0.094
59101.543,NaN,NaN,18.841,0.111
59101.577,NaN,NaN,18.707,0.107
59101.605,NaN,NaN,18.722,0.110
59101.629,NaN,NaN,18.751,0.114
59102.491,NaN,NaN,18.675,0.111
59102.494,NaN,NaN,18.467,0.086
59102.497,NaN,NaN,18.574,0.084
59102.502,NaN,NaN,18.517,0.086
59104.494,NaN,NaN,18.658,0.089
59104.496,NaN,NaN,18.652,0.082
59104.502,NaN,NaN,18.695,0.073
59104.507,NaN,NaN,18.781,0.108
59105.476,18.874,0.090,NaN,NaN
59105.480,18.736,0.089,NaN,NaN
59105.504,18.643,0.067,NaN,NaN
59105.507,18.626,0.074,NaN,NaN
59106.477,18.610,0.069,NaN,NaN
59106.479,18.656,0.086,NaN,NaN
59106.482,18.755,0.076,NaN,NaN
59106.509,18.738,0.081,NaN,NaN
59107.415,NaN,NaN,18.633,0.096
59107.419,NaN,NaN,18.612,0.101
59107.426,NaN,NaN,18.824,0.086
59107.456,NaN,NaN,18.702,0.088
59108.461,NaN,NaN,18.625,0.081
59108.462,NaN,NaN,18.638,0.078
59108.465,NaN,NaN,18.655,0.095
59108.471,NaN,NaN,18.576,0.077
59110.455,18.674,0.084,NaN,NaN
59110.458,18.838,0.082,NaN,NaN
59110.470,18.846,0.084,NaN,NaN
59110.473,18.934,0.099,NaN,NaN
59112.465,NaN,NaN,18.738,0.093
59112.468,NaN,NaN,18.771,0.091
59112.471,NaN,NaN,18.884,0.096
59112.477,NaN,NaN,18.830,0.099
59113.449,19.002,0.132,NaN,NaN
59113.452,18.901,0.116,NaN,NaN
59113.457,19.163,0.170,NaN,NaN
59113.462,18.985,0.180,NaN,NaN
59114.454,18.934,0.110,NaN,NaN
59114.456,18.826,0.095,NaN,NaN
59114.479,18.880,0.104,NaN,NaN
59114.482,18.808,0.100,NaN,NaN
59115.312,NaN,NaN,18.890,0.183
59115.336,NaN,NaN,18.478,0.092
59115.360,NaN,NaN,18.664,0.095
