MJD,c,c_err,o,o_err
58982.509,NaN,NaN,19.889,0.297
58984.490,NaN,NaN,19.394,0.205
58984.493,NaN,NaN,19.300,0.167
58984.528,NaN,NaN,19.705,0.251
58984.535,NaN,NaN,19.230,0.178
58986.515,NaN,NaN,18.946,0.099
58986.519,NaN,NaN,19.259,0.173
58986.526,NaN,NaN,19.182,0.111
58986.536,NaN,NaN,19.221,0.140
58988.448,18.975,0.104,NaN,NaN
58988.451,19.093,0.103,NaN,NaN
58988.484,19.154,0.102,NaN,NaN
58988.491,18.986,0.081,NaN,NaN
58990.398,NaN,NaN,19.004,0.102
58990.400,NaN,NaN,18.975,0.119
58990.404,NaN,NaN,18.878,0.091
58990.423,NaN,NaN,19.118,0.139
58992.380,19.025,0.108,NaN,NaN
58992.384,19.109,0.110,NaN,NaN
58992.390,19.028,0.114,NaN,NaN
58992.398,18.981,0.117,NaN,NaN
58994.460,NaN,NaN,19.218,0.160
58994.464,NaN,NaN,18.966,0.111
58994.500,NaN,NaN,19.050,0.143
58994.527,NaN,NaN,18.957,0.135
58996.554,19.023,0.118,NaN,NaN
58996.560,19.015,0.117,NaN,NaN
58996.564,19.455,0.174,NaN,NaN
58998.427,NaN,NaN,18.865,0.119
58998.430,NaN,NaN,18.835,0.100
58998.465,NaN,NaN,19.220,0.153
58998.470,NaN,NaN,19.206,0.134
59000.402,NaN,NaN,18.952,0.147
59000.406,NaN,NaN,18.906,0.138
59000.412,NaN,NaN,18.902,0.113
59000.447,NaN,NaN,19.164,0.216
59002.426,NaN,NaN,18.955,0.157
59002.430,NaN,NaN,19.044,0.155
59002.436,NaN,NaN,18.603,0.146
59002.470,NaN,NaN,19.017,0.179
59004.543,NaN,NaN,18.798,0.243
59006.371,NaN,NaN,19.085,0.198
59006.373,NaN,NaN,19.341,0.281
59006.378,NaN,NaN,18.909,0.200
59006.413,NaN,NaN,18.731,0.159
59010.391,NaN,NaN,18.906,0.193
59010.396,NaN,NaN,18.996,0.197
59010.396,NaN,NaN,19.035,0.185
59010.399,NaN,NaN,19.263,0.180
59010.405,NaN,NaN,19.269,0.153
59010.407,NaN,NaN,18.896,0.119
59010.440,NaN,NaN,19.272,0.200
59011.419,NaN,NaN,19.050,0.157
59011.423,NaN,NaN,19.255,0.152
59011.430,NaN,NaN,19.115,0.151
59011.440,NaN,NaN,19.141,0.183
59014.375,NaN,NaN,19.015,0.120
59014.378,NaN,NaN,19.113,0.142
59014.383,NaN,NaN,19.119,0.147
59014.388,NaN,NaN,19.186,0.179
59014.391,NaN,NaN,19.034,0.116
59014.394,NaN,NaN,18.962,0.115
59014.397,NaN,NaN,19.011,0.137
59014.432,NaN,NaN,19.025,0.123
59015.371,19.352,0.130,NaN,NaN
59015.374,19.162,0.133,NaN,NaN
59015.380,19.354,0.141,NaN,NaN
59015.414,19.190,0.125,NaN,NaN
59018.396,NaN,NaN,19.251,0.221
59018.399,NaN,NaN,19.175,0.191
59018.406,NaN,NaN,19.075,0.239
59018.417,NaN,NaN,19.302,0.210
59020.387,19.756,0.242,NaN,NaN
59020.392,19.493,0.275,NaN,NaN
59026.361,NaN,NaN,19.017,0.147
59026.364,NaN,NaN,19.029,0.108
59026.370,NaN,NaN,19.035,0.124
59026.381,NaN,NaN,19.217,0.148
59028.402,NaN,NaN,19.023,0.133
59028.405,NaN,NaN,18.904,0.149
59028.411,NaN,NaN,19.014,0.127
59028.421,NaN,NaN,19.124,0.176
59030.346,NaN,NaN,19.340,0.176
59030.349,NaN,NaN,18.973,0.136
59030.355,NaN,NaN,19.025,0.142
59030.369,NaN,NaN,19.272,0.168
59032.342,NaN,NaN,18.998,0.178
59032.345,NaN,NaN,18.975,0.199
59032.351,NaN,NaN,19.321,0.267
59032.362,NaN,NaN,19.433,0.298
59034.366,NaN,NaN,19.205,0.292
59034.369,NaN,NaN,19.193,0.242
59036.363,NaN,NaN,19.481,0.295
59036.366,NaN,NaN,18.828,0.161
59038.336,NaN,NaN,19.016,0.159
59038.340,NaN,NaN,18.864,0.117
59038.346,NaN,NaN,19.423,0.217
59038.356,NaN,NaN,19.192,0.200
59040.342,19.468,0.158,NaN,NaN
59040.353,19.581,0.186,NaN,NaN
59040.362,19.507,0.166,NaN,NaN
59040.365,19.513,0.180,NaN,NaN
59042.324,NaN,NaN,19.272,0.173
59042.327,NaN,NaN,19.329,0.167
59042.334,NaN,NaN,18.973,0.152
59042.346,NaN,NaN,18.621,0.221
59042.369,NaN,NaN,18.769,0.135
59048.353,19.928,0.189,NaN,NaN
59048.356,19.768,0.193,NaN,NaN
59048.363,19.670,0.176,NaN,NaN
59048.374,19.369,0.145,NaN,NaN
59050.315,NaN,NaN,19.309,0.124
59050.318,NaN,NaN,19.235,0.131
59050.325,NaN,NaN,18.852,0.095
59050.336,NaN,NaN,19.285,0.103
59054.305,NaN,NaN,19.041,0.112
59054.308,NaN,NaN,19.307,0.150
59054.314,NaN,NaN,19.312,0.117
59054.324,NaN,NaN,19.171,0.096
59058.316,NaN,NaN,19.645,0.279
59058.319,NaN,NaN,19.002,0.132
59058.325,NaN,NaN,19.196,0.198
59058.330,NaN,NaN,19.136,0.149
59058.333,NaN,NaN,19.173,0.181
59058.335,NaN,NaN,19.449,0.208
59058.339,NaN,NaN,19.426,0.211
59058.354,NaN,NaN,19.359,0.173
59060.329,NaN,NaN,19.005,0.160
59060.332,NaN,NaN,19.527,0.294
59060.337,NaN,NaN,19.349,0.284
59060.350,NaN,NaN,19.219,0.191
59062.302,NaN,NaN,19.434,0.292
59062.323,NaN,NaN,19.228,0.268
59062.323,NaN,NaN,19.078,0.207
59064.305,NaN,NaN,19.096,0.291
59068.334,NaN,NaN,19.069,0.155
59068.339,NaN,NaN,19.203,0.220
59068.346,NaN,NaN,19.448,0.261
59068.357,NaN,NaN,19.154,0.176
59070.277,NaN,NaN,19.144,0.099
59070.282,NaN,NaN,19.184,0.106
59070.286,NaN,NaN,19.256,0.126
59070.296,NaN,NaN,19.209,0.092
59072.263,19.824,0.194,NaN,NaN
59072.272,19.561,0.178,NaN,NaN
59072.285,19.771,0.201,NaN,NaN
59074.315,NaN,NaN,19.371,0.166
59074.321,NaN,NaN,19.383,0.130
59074.325,NaN,NaN,19.604,0.187
59074.337,NaN,NaN,19.376,0.154
59076.294,20.064,0.254,NaN,NaN
59076.297,19.764,0.207,NaN,NaN
59076.305,19.616,0.168,NaN,NaN
59076.318,19.956,0.252,NaN,NaN
59078.259,NaN,NaN,19.734,0.289
59078.265,NaN,NaN,19.334,0.168
59078.268,NaN,NaN,19.281,0.168
59078.280,NaN,NaN,19.411,0.181
59080.245,19.996,0.293,NaN,NaN
59080.250,19.755,0.194,NaN,NaN
59080.257,19.684,0.169,NaN,NaN
59082.288,NaN,NaN,19.457,0.178
59082.292,NaN,NaN,19.338,0.151
59082.299,NaN,NaN,19.543,0.210
59082.311,NaN,NaN,19.670,0.227
59084.302,NaN,NaN,19.720,0.251
