MJD,c,c_err,o,o_err
59182.537,NaN,NaN,18.562,0.222
59182.540,NaN,NaN,18.196,0.154
59182.548,NaN,NaN,18.415,0.157
59182.560,NaN,NaN,18.675,0.207
59182.566,NaN,NaN,18.550,0.180
59182.574,NaN,NaN,18.424,0.151
59182.577,NaN,NaN,18.168,0.125
59186.595,NaN,NaN,18.643,0.293
59186.598,NaN,NaN,18.417,0.168
59186.609,NaN,NaN,18.359,0.174
59190.538,NaN,NaN,18.586,0.110
59190.540,NaN,NaN,18.384,0.097
59190.543,NaN,NaN,18.465,0.091
59190.548,NaN,NaN,18.597,0.123
59190.581,NaN,NaN,18.519,0.126
59190.584,NaN,NaN,18.773,0.143
59190.590,NaN,NaN,18.640,0.116
59190.605,NaN,NaN,18.740,0.138
59192.601,NaN,NaN,18.508,0.097
59192.606,NaN,NaN,18.746,0.131
59192.610,NaN,NaN,18.461,0.108
59192.623,NaN,NaN,18.322,0.106
59194.608,18.543,0.080,NaN,NaN
59194.611,18.740,0.089,NaN,NaN
59194.618,18.628,0.075,NaN,NaN
59194.632,18.681,0.086,NaN,NaN
59200.606,19.164,0.149,NaN,NaN
59200.607,19.264,0.135,NaN,NaN
59200.611,18.861,0.093,NaN,NaN
59200.617,18.528,0.076,NaN,NaN
59202.539,19.532,0.204,NaN,NaN
59202.543,19.138,0.140,NaN,NaN
59202.547,19.434,0.160,NaN,NaN
59206.395,NaN,NaN,18.762,0.184
59206.402,NaN,NaN,18.611,0.172
59206.405,NaN,NaN,18.433,0.111
59206.415,NaN,NaN,18.681,0.243
59206.545,19.355,0.149,NaN,NaN
59206.548,19.180,0.111,NaN,NaN
59206.553,18.854,0.099,NaN,NaN
59206.559,19.090,0.137,NaN,NaN
59208.588,18.977,0.118,NaN,NaN
59208.589,19.265,0.144,NaN,NaN
59208.593,18.867,0.104,NaN,NaN
59208.600,19.032,0.125,NaN,NaN
59214.488,NaN,NaN,19.013,0.271
59214.494,NaN,NaN,18.757,0.240
59214.497,NaN,NaN,18.459,0.167
59214.503,NaN,NaN,18.651,0.225
59214.538,NaN,NaN,18.568,0.184
59214.544,NaN,NaN,18.892,0.254
59214.551,NaN,NaN,18.706,0.216
59216.515,NaN,NaN,18.598,0.250
59218.585,NaN,NaN,18.909,0.172
59218.588,NaN,NaN,18.850,0.163
59218.593,NaN,NaN,18.751,0.130
59218.598,NaN,NaN,18.870,0.163
59220.606,NaN,NaN,18.456,0.088
59220.612,NaN,NaN,18.648,0.100
59220.615,NaN,NaN,18.358,0.084
59220.638,NaN,NaN,18.817,0.130
59222.534,NaN,NaN,19.090,0.172
59222.536,NaN,NaN,18.610,0.104
59222.541,NaN,NaN,18.592,0.106
59226.553,18.834,0.103,NaN,NaN
59226.555,20.092,0.300,NaN,NaN
59226.558,19.850,0.243,NaN,NaN
59226.564,19.453,0.167,NaN,NaN
59228.643,19.001,0.105,NaN,NaN
59228.666,19.412,0.198,NaN,NaN
59228.669,19.269,0.203,NaN,NaN
59230.347,18.921,0.103,NaN,NaN
59230.352,20.056,0.299,NaN,NaN
59230.357,19.731,0.249,NaN,NaN
59230.371,19.668,0.247,NaN,NaN
59238.455,NaN,NaN,18.658,0.130
59238.460,NaN,NaN,18.701,0.149
59238.472,NaN,NaN,18.672,0.134
59242.504,NaN,NaN,18.823,0.295
59242.515,NaN,NaN,18.559,0.251
59242.521,NaN,NaN,18.410,0.185
59244.588,NaN,NaN,18.536,0.205
59244.641,NaN,NaN,18.778,0.289
59246.502,NaN,NaN,18.794,0.176
59246.507,NaN,NaN,18.823,0.172
59246.511,NaN,NaN,18.485,0.104
59246.516,NaN,NaN,18.819,0.169
59250.543,NaN,NaN,18.685,0.134
59250.546,NaN,NaN,19.108,0.172
59250.553,NaN,NaN,18.647,0.108
59250.562,NaN,NaN,18.921,0.148
59250.564,NaN,NaN,18.800,0.141
59250.565,NaN,NaN,18.702,0.120
59250.570,NaN,NaN,18.814,0.111
59250.583,NaN,NaN,19.042,0.152
59252.534,19.158,0.118,NaN,NaN
59252.537,19.927,0.253,NaN,NaN
59252.547,19.366,0.159,NaN,NaN
59252.553,19.284,0.131,NaN,NaN
59254.509,20.068,0.283,NaN,NaN
59254.514,19.834,0.269,NaN,NaN
59254.516,19.902,0.228,NaN,NaN
59254.522,19.591,0.180,NaN,NaN
59254.534,19.580,0.175,NaN,NaN
59254.537,19.570,0.167,NaN,NaN
59254.541,19.538,0.175,NaN,NaN
59254.542,19.713,0.209,NaN,NaN
59256.443,20.066,0.291,NaN,NaN
59256.446,19.446,0.172,NaN,NaN
59256.451,19.486,0.169,NaN,NaN
59258.476,19.390,0.167,NaN,NaN
59258.480,19.563,0.204,NaN,NaN
59258.483,19.566,0.214,NaN,NaN
59258.486,19.694,0.220,NaN,NaN
59258.516,19.785,0.263,NaN,NaN
59262.400,19.669,0.187,NaN,NaN
59262.403,19.609,0.179,NaN,NaN
59262.406,19.916,0.273,NaN,NaN
59262.434,19.686,0.191,NaN,NaN
59262.437,19.653,0.212,NaN,NaN
59262.440,19.669,0.213,NaN,NaN
59266.602,18.642,0.180,NaN,NaN
59286.422,NaN,NaN,19.484,0.184
59294.481,NaN,NaN,19.821,0.207
59298.477,NaN,NaN,18.974,0.278
59324.468,NaN,NaN,19.752,0.284
59334.318,NaN,NaN,19.919,0.294
59334.354,NaN,NaN,19.265,0.246
59368.271,NaN,NaN,19.729,0.272
59374.278,19.958,0.251,NaN,NaN
