MJD,c,c_err,o,o_err
59230.381,19.447,0.144,NaN,NaN
59230.384,19.972,0.193,NaN,NaN
59230.419,19.998,0.212,NaN,NaN
59230.426,19.649,0.149,NaN,NaN
59231.389,20.006,0.207,NaN,NaN
59231.392,19.750,0.176,NaN,NaN
59231.399,19.898,0.187,NaN,NaN
59231.411,19.834,0.213,NaN,NaN
59232.375,19.900,0.253,NaN,NaN
59232.379,19.740,0.227,NaN,NaN
59232.385,19.399,0.144,NaN,NaN
59232.396,20.155,0.300,NaN,NaN
59243.385,NaN,NaN,18.638,0.204
59243.390,NaN,NaN,19.104,0.300
59243.402,NaN,NaN,18.996,0.286
59245.387,NaN,NaN,18.999,0.248
59245.409,NaN,NaN,19.017,0.243
59246.373,NaN,NaN,18.784,0.129
59246.379,NaN,NaN,19.425,0.274
59246.383,NaN,NaN,19.032,0.220
59246.393,NaN,NaN,19.249,0.262
59247.387,NaN,NaN,19.337,0.155
59247.391,NaN,NaN,19.192,0.141
59247.398,NaN,NaN,19.409,0.183
59247.409,NaN,NaN,19.494,0.230
59251.385,20.179,0.268,NaN,NaN
59255.331,20.200,0.249,NaN,NaN
59260.321,20.253,0.280,NaN,NaN
59260.325,20.246,0.252,NaN,NaN
59262.321,NaN,NaN,19.819,0.256
59262.326,NaN,NaN,19.599,0.197
59262.330,NaN,NaN,19.432,0.169
59262.350,NaN,NaN,19.329,0.168
59265.316,NaN,NaN,18.647,0.218
59267.336,NaN,NaN,19.647,0.289
59267.346,NaN,NaN,19.547,0.249
59267.357,NaN,NaN,19.512,0.280
59276.314,NaN,NaN,19.995,0.264
59291.351,NaN,NaN,19.780,0.249
59295.261,NaN,NaN,19.831,0.287
