MJD,c,c_err,o,o_err
59028.431,NaN,NaN,19.259,0.143
59028.437,NaN,NaN,19.833,0.228
59028.450,NaN,NaN,19.071,0.106
59028.453,NaN,NaN,19.168,0.112
59030.430,NaN,NaN,18.471,0.084
59030.432,NaN,NaN,18.428,0.093
59030.435,NaN,NaN,18.778,0.114
59030.445,NaN,NaN,18.555,0.080
59032.406,NaN,NaN,18.572,0.094
59032.408,NaN,NaN,18.294,0.086
59032.430,NaN,NaN,18.296,0.076
59032.436,NaN,NaN,18.253,0.076
59034.434,NaN,NaN,18.036,0.137
59034.438,NaN,NaN,18.447,0.212
59034.440,NaN,NaN,17.954,0.128
59034.445,NaN,NaN,18.463,0.174
59038.490,NaN,NaN,18.227,0.102
59038.493,NaN,NaN,18.249,0.097
59038.498,NaN,NaN,18.351,0.121
59038.531,NaN,NaN,17.876,0.079
59040.550,NaN,NaN,18.129,0.061
59040.570,NaN,NaN,17.984,0.052
59040.582,NaN,NaN,17.962,0.056
59040.587,NaN,NaN,18.298,0.092
59042.490,NaN,NaN,17.982,0.053
59042.493,NaN,NaN,18.226,0.076
59042.503,NaN,NaN,18.002,0.061
59042.518,NaN,NaN,18.038,0.053
59044.457,NaN,NaN,18.088,0.065
59044.492,NaN,NaN,18.002,0.073
59044.495,NaN,NaN,18.113,0.078
59044.501,NaN,NaN,18.074,0.064
59048.448,NaN,NaN,18.038,0.049
59048.451,NaN,NaN,17.942,0.054
59048.456,NaN,NaN,18.036,0.049
59048.492,NaN,NaN,18.060,0.068
59050.466,18.350,0.066,NaN,NaN
59050.469,18.394,0.064,NaN,NaN
59050.505,18.291,0.057,NaN,NaN
59050.511,18.295,0.058,NaN,NaN
59052.467,NaN,NaN,17.990,0.044
59052.475,NaN,NaN,17.894,0.045
59052.478,NaN,NaN,17.894,0.053
59052.489,NaN,NaN,17.872,0.042
59058.367,NaN,NaN,17.917,0.057
59058.370,NaN,NaN,18.108,0.074
59058.387,NaN,NaN,18.049,0.061
59058.393,NaN,NaN,17.978,0.065
59059.409,NaN,NaN,17.992,0.053
59059.425,NaN,NaN,17.905,0.055
59059.428,NaN,NaN,17.975,0.063
59059.434,NaN,NaN,17.878,0.053
59060.375,NaN,NaN,17.911,0.059
59060.377,NaN,NaN,17.849,0.055
59060.380,NaN,NaN,17.754,0.044
59060.398,NaN,NaN,17.911,0.055
59061.360,NaN,NaN,17.797,0.080
59061.366,NaN,NaN,17.956,0.101
59061.369,NaN,NaN,17.905,0.074
59061.377,NaN,NaN,17.600,0.060
59068.454,NaN,NaN,18.185,0.076
59068.457,NaN,NaN,17.961,0.068
59068.463,NaN,NaN,17.843,0.076
59068.473,NaN,NaN,17.977,0.069
59070.414,NaN,NaN,18.012,0.063
59070.418,NaN,NaN,17.967,0.066
59070.425,NaN,NaN,17.845,0.047
59070.439,NaN,NaN,18.173,0.072
59072.452,NaN,NaN,18.088,0.053
59072.455,NaN,NaN,17.983,0.056
59072.462,NaN,NaN,17.910,0.050
59072.476,NaN,NaN,18.077,0.057
59074.430,18.773,0.085,NaN,NaN
59074.435,18.730,0.078,NaN,NaN
59074.440,18.867,0.092,NaN,NaN
59074.448,18.557,0.061,NaN,NaN
59076.416,NaN,NaN,17.943,0.047
59076.419,NaN,NaN,18.004,0.047
59076.429,NaN,NaN,18.000,0.045
59076.437,NaN,NaN,18.044,0.060
59078.377,18.613,0.081,NaN,NaN
59078.410,18.632,0.076,NaN,NaN
59078.413,18.677,0.094,NaN,NaN
59078.419,18.593,0.075,NaN,NaN
59080.379,NaN,NaN,18.055,0.049
59080.383,NaN,NaN,18.044,0.046
59080.393,NaN,NaN,18.066,0.054
59080.399,NaN,NaN,18.054,0.053
59082.374,18.806,0.089,NaN,NaN
59082.377,18.758,0.093,NaN,NaN
59082.400,18.719,0.101,NaN,NaN
