MJD,c,c_err,o,o_err
58655.380,NaN,NaN,19.013,0.234
58655.386,NaN,NaN,19.113,0.150
58655.388,NaN,NaN,19.096,0.173
58659.336,NaN,NaN,16.807,0.021
58659.338,NaN,NaN,16.823,0.022
58659.344,NaN,NaN,16.804,0.019
58659.355,NaN,NaN,16.829,0.020
58663.320,16.475,0.015,NaN,NaN
58663.324,16.497,0.015,NaN,NaN
58663.331,16.477,0.014,NaN,NaN
58663.343,16.520,0.016,NaN,NaN
58665.337,NaN,NaN,16.564,0.021
58665.340,NaN,NaN,16.517,0.020
58665.346,NaN,NaN,16.579,0.021
58665.357,NaN,NaN,16.548,0.020
58671.314,NaN,NaN,16.572,0.021
58671.317,NaN,NaN,16.523,0.021
58671.322,NaN,NaN,16.517,0.021
58671.336,NaN,NaN,16.549,0.020
58677.319,NaN,NaN,16.535,0.029
58677.323,NaN,NaN,16.566,0.026
58677.328,NaN,NaN,16.619,0.027
58677.338,NaN,NaN,16.576,0.030
58679.282,NaN,NaN,16.587,0.026
58679.287,NaN,NaN,16.557,0.022
58679.293,NaN,NaN,16.455,0.027
58679.303,NaN,NaN,16.518,0.025
58681.389,NaN,NaN,16.572,0.046
58681.394,NaN,NaN,16.624,0.046
58685.262,NaN,NaN,16.662,0.024
58685.266,NaN,NaN,16.615,0.024
58685.294,NaN,NaN,16.633,0.023
58685.300,NaN,NaN,16.583,0.020
58689.349,NaN,NaN,16.650,0.023
58689.353,NaN,NaN,16.688,0.024
58689.363,NaN,NaN,16.655,0.021
58689.368,NaN,NaN,16.656,0.022
58691.354,16.981,0.022,NaN,NaN
58691.357,16.956,0.020,NaN,NaN
58691.377,16.962,0.024,NaN,NaN
58691.384,16.968,0.024,NaN,NaN
58693.244,NaN,NaN,16.738,0.046
58693.247,NaN,NaN,16.752,0.033
58693.252,NaN,NaN,16.708,0.025
58693.264,NaN,NaN,16.715,0.023
58703.252,17.177,0.035,NaN,NaN
58703.257,17.185,0.033,NaN,NaN
58703.272,17.238,0.040,NaN,NaN
58703.276,17.194,0.030,NaN,NaN
58707.309,17.311,0.082,NaN,NaN
58707.312,17.107,0.073,NaN,NaN
58707.333,17.130,0.079,NaN,NaN
58707.336,17.207,0.080,NaN,NaN
58707.338,17.355,0.097,NaN,NaN
58713.258,NaN,NaN,16.938,0.030
58713.261,NaN,NaN,16.955,0.031
58713.267,NaN,NaN,16.872,0.028
58713.277,NaN,NaN,16.846,0.031
58721.268,NaN,NaN,16.936,0.026
58721.283,NaN,NaN,16.961,0.025
58721.287,NaN,NaN,16.943,0.022
58821.642,NaN,NaN,18.837,0.269
58821.646,NaN,NaN,19.383,0.169
58829.641,NaN,NaN,19.249,0.281
58869.609,NaN,NaN,19.658,0.199
58873.631,NaN,NaN,19.813,0.239
58873.644,NaN,NaN,19.954,0.275
58877.642,NaN,NaN,19.695,0.252
