MJD,c,c_err,o,o_err
59120.482,NaN,NaN,19.051,0.202
59120.484,NaN,NaN,19.062,0.219
59120.486,NaN,NaN,19.296,0.187
59120.492,NaN,NaN,18.943,0.156
59121.401,NaN,NaN,18.743,0.190
59121.404,NaN,NaN,19.136,0.282
59121.410,NaN,NaN,19.157,0.297
59121.422,NaN,NaN,19.080,0.268
59123.415,NaN,NaN,18.540,0.219
59123.420,NaN,NaN,18.794,0.217
59123.428,NaN,NaN,18.928,0.259
59127.471,NaN,NaN,18.684,0.153
59127.473,NaN,NaN,19.179,0.275
59127.477,NaN,NaN,18.709,0.138
59127.482,NaN,NaN,18.963,0.175
59128.525,NaN,NaN,18.558,0.162
59128.528,NaN,NaN,18.715,0.172
59128.538,NaN,NaN,18.914,0.289
59128.546,NaN,NaN,18.817,0.161
59129.527,NaN,NaN,18.813,0.137
59129.530,NaN,NaN,18.696,0.132
59129.536,NaN,NaN,18.794,0.149
59129.566,NaN,NaN,18.962,0.183
59130.510,NaN,NaN,18.611,0.087
59130.542,NaN,NaN,18.704,0.117
59130.545,NaN,NaN,18.671,0.118
59130.552,NaN,NaN,18.695,0.111
59132.425,NaN,NaN,19.095,0.203
59132.429,NaN,NaN,18.889,0.123
59132.461,NaN,NaN,18.747,0.095
59132.463,NaN,NaN,18.805,0.115
59132.466,NaN,NaN,18.713,0.089
59132.471,NaN,NaN,18.890,0.095
59133.461,NaN,NaN,18.978,0.116
59133.463,NaN,NaN,18.589,0.088
59133.469,NaN,NaN,18.609,0.086
59133.482,NaN,NaN,18.808,0.087
59134.570,NaN,NaN,18.639,0.103
59134.574,NaN,NaN,18.592,0.105
59134.580,NaN,NaN,19.230,0.200
59134.592,NaN,NaN,18.651,0.156
59135.570,NaN,NaN,18.905,0.104
59135.598,NaN,NaN,18.670,0.271
59135.602,NaN,NaN,18.495,0.178
59136.501,NaN,NaN,18.747,0.096
59136.505,NaN,NaN,18.898,0.088
59136.510,NaN,NaN,18.669,0.077
59136.545,NaN,NaN,18.769,0.081
59138.465,18.807,0.177,NaN,NaN
59140.428,NaN,NaN,18.540,0.076
59140.432,NaN,NaN,18.636,0.075
59140.453,NaN,NaN,18.663,0.077
59140.458,NaN,NaN,18.683,0.075
59141.590,19.067,0.116,NaN,NaN
59141.593,18.867,0.100,NaN,NaN
59141.622,18.745,0.114,NaN,NaN
59141.627,19.364,0.194,NaN,NaN
59142.425,18.827,0.077,NaN,NaN
59142.426,18.986,0.082,NaN,NaN
59142.432,18.736,0.082,NaN,NaN
59142.439,18.879,0.099,NaN,NaN
59143.350,NaN,NaN,18.649,0.260
59144.432,NaN,NaN,18.688,0.089
59144.437,NaN,NaN,18.637,0.087
59144.439,NaN,NaN,18.511,0.077
59144.448,NaN,NaN,18.715,0.100
59146.460,18.975,0.103,NaN,NaN
59146.463,19.073,0.106,NaN,NaN
59146.467,18.964,0.088,NaN,NaN
59146.469,19.029,0.090,NaN,NaN
59146.472,19.073,0.102,NaN,NaN
59146.481,18.856,0.084,NaN,NaN
59146.482,19.260,0.104,NaN,NaN
59146.487,19.684,0.231,NaN,NaN
59147.415,NaN,NaN,18.515,0.091
59147.417,NaN,NaN,18.702,0.118
59147.419,NaN,NaN,18.584,0.093
59147.425,NaN,NaN,18.825,0.123
59148.421,NaN,NaN,18.730,0.152
59148.424,NaN,NaN,18.708,0.115
59148.429,NaN,NaN,18.774,0.120
59148.434,NaN,NaN,18.672,0.150
59156.437,NaN,NaN,18.667,0.130
59156.441,NaN,NaN,18.799,0.116
59156.447,NaN,NaN,18.496,0.095
59156.480,NaN,NaN,18.848,0.155
59157.464,NaN,NaN,18.533,0.126
59157.467,NaN,NaN,18.775,0.156
59157.474,NaN,NaN,18.893,0.156
59157.485,NaN,NaN,18.551,0.121
59160.423,NaN,NaN,18.637,0.107
59160.434,NaN,NaN,18.593,0.124
59161.466,NaN,NaN,18.880,0.132
59161.469,NaN,NaN,18.540,0.091
59161.475,NaN,NaN,18.656,0.128
59161.489,NaN,NaN,18.794,0.113
59163.379,NaN,NaN,18.745,0.090
59163.385,NaN,NaN,18.708,0.084
59163.388,NaN,NaN,18.758,0.082
59163.400,NaN,NaN,19.017,0.111
59164.555,NaN,NaN,18.581,0.106
59164.558,NaN,NaN,18.543,0.101
59164.564,NaN,NaN,18.764,0.143
59164.578,NaN,NaN,18.681,0.168
59167.361,NaN,NaN,18.916,0.106
59167.363,NaN,NaN,18.795,0.092
59167.365,NaN,NaN,18.554,0.076
59167.376,NaN,NaN,18.724,0.078
59170.419,18.809,0.100,NaN,NaN
59170.424,19.023,0.102,NaN,NaN
59170.427,18.917,0.078,NaN,NaN
59170.463,18.877,0.094,NaN,NaN
59173.392,19.146,0.101,NaN,NaN
59173.396,18.937,0.093,NaN,NaN
59173.402,18.993,0.108,NaN,NaN
59173.413,18.969,0.087,NaN,NaN
59178.499,NaN,NaN,18.491,0.238
59184.430,NaN,NaN,18.488,0.128
59184.436,NaN,NaN,18.378,0.108
59184.441,NaN,NaN,18.562,0.137
59184.452,NaN,NaN,18.772,0.192
59186.392,NaN,NaN,18.689,0.136
59186.395,NaN,NaN,18.749,0.131
59186.402,NaN,NaN,18.701,0.124
59186.416,NaN,NaN,18.630,0.115
59187.361,NaN,NaN,18.740,0.100
59187.365,NaN,NaN,18.539,0.080
59187.371,NaN,NaN,18.739,0.114
59187.406,NaN,NaN,18.527,0.072
59189.379,NaN,NaN,18.677,0.087
59189.382,NaN,NaN,18.623,0.086
59189.388,NaN,NaN,18.520,0.085
59189.400,NaN,NaN,18.690,0.109
59190.383,18.876,0.096,NaN,NaN
59190.389,19.055,0.111,NaN,NaN
59190.393,18.867,0.096,NaN,NaN
59190.399,19.149,0.122,NaN,NaN
59191.369,NaN,NaN,18.579,0.076
59191.372,NaN,NaN,18.531,0.079
59191.401,NaN,NaN,18.679,0.078
59191.411,NaN,NaN,18.559,0.068
59192.369,NaN,NaN,18.553,0.065
59192.372,NaN,NaN,18.499,0.086
59192.378,NaN,NaN,18.670,0.084
59192.388,NaN,NaN,18.601,0.084
59193.350,18.950,0.081,NaN,NaN
59193.353,19.067,0.107,NaN,NaN
59193.358,19.243,0.124,NaN,NaN
59193.369,19.035,0.108,NaN,NaN
59194.358,18.811,0.070,NaN,NaN
59194.362,19.133,0.121,NaN,NaN
59194.369,18.812,0.078,NaN,NaN
59194.380,19.073,0.099,NaN,NaN
59195.359,19.183,0.090,NaN,NaN
59195.363,18.909,0.085,NaN,NaN
59195.369,18.888,0.068,NaN,NaN
59195.380,19.053,0.084,NaN,NaN
59196.399,19.168,0.144,NaN,NaN
59196.402,18.984,0.170,NaN,NaN
59196.409,19.185,0.231,NaN,NaN
59196.422,19.408,0.288,NaN,NaN
59198.322,18.927,0.099,NaN,NaN
59198.325,19.151,0.156,NaN,NaN
59198.356,19.317,0.227,NaN,NaN
59200.330,18.988,0.086,NaN,NaN
59200.333,19.068,0.103,NaN,NaN
59200.344,19.080,0.095,NaN,NaN
59200.350,19.014,0.085,NaN,NaN
59204.271,NaN,NaN,18.864,0.098
59204.274,NaN,NaN,18.693,0.082
59204.280,NaN,NaN,18.643,0.086
59204.286,NaN,NaN,18.851,0.100
59206.236,NaN,NaN,18.833,0.185
59206.237,NaN,NaN,18.607,0.158
59206.240,NaN,NaN,18.889,0.167
59206.245,NaN,NaN,18.844,0.205
59212.301,NaN,NaN,18.830,0.198
59212.305,NaN,NaN,18.588,0.130
59212.311,NaN,NaN,18.497,0.128
59212.322,NaN,NaN,18.509,0.126
59216.323,NaN,NaN,18.991,0.154
59216.327,NaN,NaN,19.120,0.160
59216.336,NaN,NaN,18.974,0.155
59216.347,NaN,NaN,18.804,0.133
59217.299,NaN,NaN,18.861,0.120
59217.302,NaN,NaN,18.755,0.096
59217.307,NaN,NaN,18.957,0.116
59217.319,NaN,NaN,18.878,0.122
59218.364,NaN,NaN,18.730,0.119
59218.368,NaN,NaN,19.354,0.229
59218.373,NaN,NaN,18.692,0.111
59218.387,NaN,NaN,19.382,0.256
59219.355,19.535,0.178,NaN,NaN
59219.358,19.418,0.180,NaN,NaN
59219.368,19.238,0.123,NaN,NaN
59219.388,19.527,0.170,NaN,NaN
59220.289,19.265,0.104,NaN,NaN
59220.293,19.314,0.120,NaN,NaN
59220.303,19.385,0.126,NaN,NaN
59220.310,19.358,0.121,NaN,NaN
59221.292,19.455,0.131,NaN,NaN
59221.295,19.477,0.133,NaN,NaN
59221.301,19.285,0.141,NaN,NaN
59221.311,19.464,0.141,NaN,NaN
59222.326,19.437,0.177,NaN,NaN
59222.331,19.429,0.161,NaN,NaN
59222.340,19.312,0.124,NaN,NaN
59222.343,19.498,0.149,NaN,NaN
59224.305,19.386,0.123,NaN,NaN
59224.308,19.446,0.129,NaN,NaN
59224.319,19.396,0.145,NaN,NaN
59224.325,19.770,0.174,NaN,NaN
59226.312,19.614,0.192,NaN,NaN
59226.315,19.331,0.166,NaN,NaN
59226.322,19.988,0.222,NaN,NaN
59226.332,19.504,0.161,NaN,NaN
59228.325,19.577,0.172,NaN,NaN
59228.329,19.984,0.223,NaN,NaN
59228.334,19.618,0.173,NaN,NaN
59228.345,20.014,0.248,NaN,NaN
59230.269,19.793,0.214,NaN,NaN
59230.272,19.735,0.198,NaN,NaN
59232.279,NaN,NaN,19.780,0.265
59232.282,NaN,NaN,19.746,0.233
59232.288,NaN,NaN,18.908,0.159
59232.302,NaN,NaN,19.295,0.167
59244.279,NaN,NaN,19.266,0.298
59248.321,19.885,0.263,NaN,NaN
