MJD,c,c_err,o,o_err
58494.659,NaN,NaN,18.581,0.106
58498.659,NaN,NaN,18.558,0.091
58498.668,NaN,NaN,18.793,0.181
58500.646,NaN,NaN,18.499,0.092
58500.655,NaN,NaN,18.849,0.118
58500.656,NaN,NaN,18.531,0.099
58500.665,NaN,NaN,18.915,0.137
58500.666,NaN,NaN,18.771,0.124
58500.675,NaN,NaN,18.477,0.219
58500.676,NaN,NaN,18.653,0.246
58502.616,NaN,NaN,18.526,0.153
58502.627,NaN,NaN,18.845,0.186
58502.637,NaN,NaN,19.143,0.210
58502.648,NaN,NaN,19.145,0.192
58506.639,NaN,NaN,18.982,0.235
58506.650,NaN,NaN,18.351,0.154
58506.660,NaN,NaN,18.779,0.184
58506.671,NaN,NaN,18.553,0.284
58508.630,NaN,NaN,18.881,0.157
58508.641,NaN,NaN,18.668,0.115
58508.651,NaN,NaN,18.721,0.108
58508.660,NaN,NaN,18.501,0.114
58510.613,NaN,NaN,18.687,0.120
58510.623,NaN,NaN,18.986,0.182
58510.626,NaN,NaN,18.989,0.158
58510.631,NaN,NaN,18.533,0.119
58510.632,NaN,NaN,18.948,0.157
58510.635,NaN,NaN,18.860,0.144
58510.640,NaN,NaN,18.305,0.096
58510.641,NaN,NaN,18.548,0.112
58510.644,NaN,NaN,18.879,0.125
58510.649,NaN,NaN,18.347,0.109
58510.652,NaN,NaN,18.859,0.150
58510.658,NaN,NaN,18.565,0.135
58514.611,NaN,NaN,18.757,0.099
58514.622,NaN,NaN,18.685,0.092
58514.632,NaN,NaN,18.573,0.107
58514.633,NaN,NaN,18.615,0.083
58514.642,NaN,NaN,18.921,0.126
58514.643,NaN,NaN,18.660,0.099
58514.652,NaN,NaN,18.659,0.118
58514.660,NaN,NaN,19.009,0.179
58518.590,NaN,NaN,18.913,0.113
58518.599,NaN,NaN,18.958,0.125
58518.607,NaN,NaN,18.886,0.108
58518.616,NaN,NaN,19.008,0.124
58520.645,19.559,0.135,NaN,NaN
58520.649,19.265,0.117,NaN,NaN
58520.655,19.134,0.109,NaN,NaN
58520.659,19.216,0.130,NaN,NaN
58520.665,19.111,0.136,NaN,NaN
58520.669,18.735,0.120,NaN,NaN
58522.640,NaN,NaN,19.007,0.126
58522.648,NaN,NaN,18.833,0.117
58522.658,NaN,NaN,18.764,0.118
58522.667,NaN,NaN,18.446,0.108
58530.582,NaN,NaN,19.040,0.224
58530.588,NaN,NaN,18.627,0.144
58530.592,NaN,NaN,18.661,0.098
58530.598,NaN,NaN,18.787,0.120
58530.602,NaN,NaN,18.943,0.116
58530.607,NaN,NaN,19.090,0.159
58530.612,NaN,NaN,18.977,0.112
58530.617,NaN,NaN,18.646,0.107
58538.575,NaN,NaN,18.729,0.151
58538.585,NaN,NaN,19.046,0.185
58538.588,NaN,NaN,18.710,0.121
58538.595,NaN,NaN,19.168,0.206
58538.598,NaN,NaN,19.131,0.185
58538.605,NaN,NaN,19.112,0.186
58538.608,NaN,NaN,19.232,0.230
58538.618,NaN,NaN,19.001,0.185
58542.589,NaN,NaN,18.939,0.183
58542.599,NaN,NaN,19.011,0.189
58542.606,NaN,NaN,18.975,0.146
58542.610,NaN,NaN,19.041,0.181
58542.617,NaN,NaN,18.542,0.110
58542.621,NaN,NaN,18.758,0.141
58542.628,NaN,NaN,18.903,0.136
58542.638,NaN,NaN,18.834,0.125
58546.591,NaN,NaN,19.013,0.123
58546.601,NaN,NaN,19.392,0.187
58546.611,NaN,NaN,18.684,0.110
58546.622,NaN,NaN,18.929,0.113
58550.550,NaN,NaN,19.290,0.172
58550.560,NaN,NaN,19.411,0.191
58550.566,NaN,NaN,18.951,0.137
58550.570,NaN,NaN,19.057,0.138
58550.576,NaN,NaN,19.325,0.213
58550.579,NaN,NaN,19.277,0.184
58550.585,NaN,NaN,19.349,0.220
58550.589,NaN,NaN,19.041,0.148
58554.531,NaN,NaN,19.149,0.140
58554.535,NaN,NaN,18.975,0.132
58554.550,NaN,NaN,19.198,0.169
58554.559,NaN,NaN,18.769,0.097
58558.554,NaN,NaN,19.200,0.158
58558.560,NaN,NaN,19.128,0.148
58558.573,NaN,NaN,18.837,0.110
58558.584,NaN,NaN,18.918,0.119
58568.506,NaN,NaN,19.258,0.206
58568.521,NaN,NaN,19.368,0.228
58568.526,NaN,NaN,18.857,0.146
58568.536,NaN,NaN,19.202,0.180
58570.526,NaN,NaN,19.087,0.190
58570.540,NaN,NaN,19.503,0.242
58570.541,NaN,NaN,18.876,0.143
58570.545,NaN,NaN,18.902,0.216
58570.545,NaN,NaN,18.982,0.163
58570.558,NaN,NaN,19.199,0.204
58570.560,NaN,NaN,19.199,0.261
58570.563,NaN,NaN,18.837,0.153
58570.565,NaN,NaN,18.919,0.167
58572.497,NaN,NaN,19.370,0.160
58572.501,NaN,NaN,19.407,0.148
58572.521,NaN,NaN,19.227,0.131
58572.527,NaN,NaN,19.155,0.138
58574.560,NaN,NaN,19.006,0.179
58574.573,NaN,NaN,19.580,0.283
58574.576,NaN,NaN,19.024,0.165
58574.576,NaN,NaN,19.065,0.170
