MJD,c,c_err,o,o_err
59284.411,18.523,0.067,NaN,NaN
59284.416,18.633,0.067,NaN,NaN
59284.420,18.612,0.300,NaN,NaN
59288.364,18.199,0.048,NaN,NaN
59288.367,18.155,0.042,NaN,NaN
59288.372,18.158,0.050,NaN,NaN
59288.408,18.294,0.052,NaN,NaN
59292.339,NaN,NaN,18.295,0.075
59292.343,NaN,NaN,18.166,0.059
59292.350,NaN,NaN,18.287,0.064
59292.370,NaN,NaN,18.260,0.064
59300.367,NaN,NaN,18.304,0.193
59300.370,NaN,NaN,18.741,0.242
59300.386,NaN,NaN,18.178,0.183
59304.316,NaN,NaN,18.680,0.123
59304.319,NaN,NaN,18.600,0.132
59304.325,NaN,NaN,18.445,0.126
59304.335,NaN,NaN,18.604,0.095
59306.405,NaN,NaN,18.563,0.106
59306.408,NaN,NaN,18.672,0.105
59306.415,NaN,NaN,18.934,0.176
59306.426,NaN,NaN,18.691,0.110
59306.430,NaN,NaN,18.623,0.104
59306.433,NaN,NaN,18.924,0.149
59306.439,NaN,NaN,18.710,0.115
59306.450,NaN,NaN,18.792,0.161
59308.464,NaN,NaN,18.492,0.162
59308.470,NaN,NaN,18.542,0.135
59308.473,NaN,NaN,18.869,0.221
59308.488,NaN,NaN,18.642,0.271
59310.294,18.921,0.104,NaN,NaN
59310.297,19.256,0.126,NaN,NaN
59310.305,19.256,0.134,NaN,NaN
59310.311,19.214,0.120,NaN,NaN
59310.314,18.993,0.098,NaN,NaN
59310.316,19.080,0.109,NaN,NaN
59310.319,18.973,0.075,NaN,NaN
59310.331,19.374,0.106,NaN,NaN
59314.300,19.186,0.135,NaN,NaN
59314.304,19.296,0.118,NaN,NaN
59314.310,19.174,0.133,NaN,NaN
59314.321,19.415,0.146,NaN,NaN
59318.290,19.341,0.137,NaN,NaN
59318.293,19.151,0.116,NaN,NaN
59318.299,19.120,0.099,NaN,NaN
59318.310,19.227,0.117,NaN,NaN
59320.297,NaN,NaN,18.979,0.108
59320.300,NaN,NaN,18.730,0.105
59320.306,NaN,NaN,19.028,0.131
59320.317,NaN,NaN,19.080,0.129
59322.267,NaN,NaN,18.837,0.097
59322.270,NaN,NaN,19.093,0.149
59322.277,NaN,NaN,19.026,0.118
59322.289,NaN,NaN,18.942,0.134
59324.359,NaN,NaN,18.962,0.162
59328.278,NaN,NaN,18.751,0.171
59328.286,NaN,NaN,18.828,0.210
59328.296,NaN,NaN,18.892,0.186
59332.297,NaN,NaN,19.086,0.199
59332.301,NaN,NaN,18.969,0.183
59332.307,NaN,NaN,18.784,0.165
59332.317,NaN,NaN,18.840,0.205
59334.281,NaN,NaN,19.171,0.104
59334.284,NaN,NaN,19.043,0.086
59334.290,NaN,NaN,19.037,0.116
59334.300,NaN,NaN,19.419,0.150
59342.263,NaN,NaN,19.522,0.178
59342.272,NaN,NaN,19.665,0.210
59342.283,NaN,NaN,19.580,0.201
59344.247,19.871,0.264,NaN,NaN
59344.252,19.481,0.177,NaN,NaN
59344.264,19.543,0.202,NaN,NaN
59344.267,19.858,0.249,NaN,NaN
59344.283,20.017,0.263,NaN,NaN
59346.253,NaN,NaN,19.851,0.197
59346.257,NaN,NaN,19.523,0.182
59346.264,NaN,NaN,19.398,0.141
59346.276,NaN,NaN,19.794,0.221
59350.245,NaN,NaN,19.893,0.217
59350.247,NaN,NaN,20.018,0.273
59356.269,NaN,NaN,19.320,0.265
