MJD,c,c_err,o,o_err
58703.600,17.834,0.038,NaN,NaN
58703.610,17.911,0.035,NaN,NaN
58703.613,17.907,0.033,NaN,NaN
58703.621,17.880,0.040,NaN,NaN
58707.615,17.887,0.037,NaN,NaN
58707.625,17.855,0.040,NaN,NaN
58707.635,17.770,0.093,NaN,NaN
58709.616,NaN,NaN,17.363,0.051
58709.619,NaN,NaN,17.359,0.052
58709.626,NaN,NaN,17.314,0.055
58709.630,NaN,NaN,17.248,0.069
58714.573,NaN,NaN,17.434,0.059
58714.576,NaN,NaN,17.552,0.071
58714.581,NaN,NaN,17.248,0.054
58714.592,NaN,NaN,17.345,0.058
58716.601,NaN,NaN,17.364,0.045
58716.605,NaN,NaN,17.498,0.049
58716.611,NaN,NaN,17.437,0.043
58716.623,NaN,NaN,17.366,0.053
58721.543,NaN,NaN,17.311,0.050
58721.549,NaN,NaN,17.437,0.069
58721.552,NaN,NaN,17.396,0.056
58723.602,18.206,0.055,NaN,NaN
58723.605,18.141,0.049,NaN,NaN
58723.612,18.179,0.049,NaN,NaN
58723.623,18.133,0.042,NaN,NaN
58732.584,NaN,NaN,17.474,0.033
58732.588,NaN,NaN,17.464,0.034
58732.596,NaN,NaN,17.443,0.034
58732.612,NaN,NaN,17.472,0.031
58733.557,NaN,NaN,17.463,0.034
58733.560,NaN,NaN,17.511,0.040
58733.567,NaN,NaN,17.478,0.032
58733.578,NaN,NaN,17.575,0.036
58736.547,NaN,NaN,17.464,0.040
58736.550,NaN,NaN,17.558,0.043
58736.557,NaN,NaN,17.502,0.035
58736.569,NaN,NaN,17.440,0.038
58737.615,NaN,NaN,17.515,0.039
58737.619,NaN,NaN,17.515,0.035
58737.626,NaN,NaN,17.493,0.030
58737.635,NaN,NaN,17.642,0.073
58739.618,NaN,NaN,17.478,0.090
58739.633,NaN,NaN,17.415,0.093
58743.531,NaN,NaN,17.571,0.059
58743.537,NaN,NaN,17.524,0.055
58743.540,NaN,NaN,17.423,0.052
58743.553,NaN,NaN,17.492,0.050
58752.556,18.428,0.054,NaN,NaN
58752.558,18.319,0.051,NaN,NaN
58752.568,18.311,0.052,NaN,NaN
58752.580,18.362,0.061,NaN,NaN
58752.588,18.395,0.064,NaN,NaN
58754.498,NaN,NaN,17.571,0.031
58754.502,NaN,NaN,17.533,0.028
58754.510,NaN,NaN,17.486,0.028
58754.523,NaN,NaN,17.535,0.030
58758.496,NaN,NaN,17.599,0.030
58758.499,NaN,NaN,17.561,0.033
58758.506,NaN,NaN,17.534,0.028
58758.515,NaN,NaN,17.594,0.036
58761.541,NaN,NaN,17.538,0.029
