MJD,c,c_err,o,o_err
59335.337,NaN,NaN,19.439,0.202
59335.343,NaN,NaN,19.522,0.202
59339.497,18.929,0.288,NaN,NaN
59343.317,20.038,0.244,NaN,NaN
59343.341,19.969,0.215,NaN,NaN
59345.346,NaN,NaN,19.617,0.196
59345.351,NaN,NaN,19.014,0.099
59345.355,NaN,NaN,19.976,0.217
59345.368,NaN,NaN,19.977,0.208
59347.373,19.698,0.179,NaN,NaN
59349.311,NaN,NaN,19.464,0.152
59349.321,NaN,NaN,19.203,0.130
59351.296,NaN,NaN,19.350,0.196
59351.307,NaN,NaN,19.175,0.183
59351.317,NaN,NaN,19.707,0.268
59353.317,NaN,NaN,19.340,0.190
59357.310,NaN,NaN,18.921,0.217
59361.391,NaN,NaN,18.782,0.194
59363.337,NaN,NaN,19.869,0.287
59367.281,NaN,NaN,19.405,0.171
59369.321,20.249,0.276,NaN,NaN
59369.325,19.435,0.151,NaN,NaN
59369.339,20.241,0.284,NaN,NaN
59373.305,19.945,0.259,NaN,NaN
59373.330,20.483,0.298,NaN,NaN
59389.250,NaN,NaN,19.278,0.237
59389.263,NaN,NaN,19.516,0.242
59391.265,NaN,NaN,19.392,0.210
59393.282,NaN,NaN,19.912,0.218
59401.279,NaN,NaN,19.499,0.180
59401.283,NaN,NaN,19.815,0.236
59425.258,19.949,0.249,NaN,NaN
