MJD,c,c_err,o,o_err
59208.639,20.107,0.275,NaN,NaN
59208.651,19.858,0.219,NaN,NaN
59216.646,NaN,NaN,19.274,0.283
59218.604,NaN,NaN,19.229,0.239
59218.607,NaN,NaN,18.921,0.203
59218.613,NaN,NaN,18.982,0.196
59222.608,NaN,NaN,19.290,0.173
59222.634,NaN,NaN,19.057,0.146
59222.638,NaN,NaN,19.058,0.141
59222.658,NaN,NaN,19.230,0.152
59224.603,19.170,0.120,NaN,NaN
59224.609,19.115,0.087,NaN,NaN
59224.627,19.166,0.109,NaN,NaN
59224.630,19.490,0.168,NaN,NaN
59226.604,19.271,0.129,NaN,NaN
59226.606,19.004,0.108,NaN,NaN
59226.608,19.051,0.101,NaN,NaN
59226.619,19.128,0.101,NaN,NaN
59228.583,19.149,0.115,NaN,NaN
59228.587,19.344,0.103,NaN,NaN
59228.590,19.254,0.130,NaN,NaN
59228.601,19.149,0.108,NaN,NaN
59230.471,19.364,0.208,NaN,NaN
59230.481,19.531,0.221,NaN,NaN
59230.496,19.347,0.175,NaN,NaN
59230.504,19.287,0.160,NaN,NaN
59232.536,19.307,0.152,NaN,NaN
59232.543,19.093,0.124,NaN,NaN
59232.551,19.945,0.249,NaN,NaN
59232.558,19.497,0.158,NaN,NaN
59234.597,19.192,0.170,NaN,NaN
59234.600,19.545,0.214,NaN,NaN
59244.515,NaN,NaN,19.048,0.209
59244.520,NaN,NaN,18.901,0.178
59244.531,NaN,NaN,18.835,0.211
59252.604,NaN,NaN,19.164,0.125
59252.607,NaN,NaN,19.551,0.204
59252.637,NaN,NaN,20.079,0.296
59252.643,NaN,NaN,19.509,0.189
59256.482,19.689,0.160,NaN,NaN
59256.506,19.610,0.135,NaN,NaN
59256.530,20.300,0.272,NaN,NaN
59258.487,19.739,0.217,NaN,NaN
59258.498,19.942,0.215,NaN,NaN
59258.502,19.752,0.243,NaN,NaN
59258.507,20.130,0.277,NaN,NaN
59260.437,19.602,0.168,NaN,NaN
59260.440,20.130,0.277,NaN,NaN
59260.442,19.878,0.184,NaN,NaN
59260.476,19.887,0.198,NaN,NaN
59262.523,19.576,0.184,NaN,NaN
59262.529,19.706,0.230,NaN,NaN
59262.535,19.906,0.255,NaN,NaN
59268.483,NaN,NaN,19.402,0.253
59268.489,NaN,NaN,19.585,0.292
59268.491,NaN,NaN,19.009,0.172
59268.498,NaN,NaN,19.500,0.253
59269.443,NaN,NaN,19.149,0.217
59270.510,NaN,NaN,19.239,0.264
59272.500,NaN,NaN,18.626,0.225
59280.457,NaN,NaN,19.844,0.212
59280.460,NaN,NaN,19.570,0.165
59280.465,NaN,NaN,19.412,0.121
59280.476,NaN,NaN,19.863,0.192
59284.579,NaN,NaN,19.670,0.165
59288.516,NaN,NaN,19.943,0.188
59288.520,NaN,NaN,19.949,0.249
59288.555,NaN,NaN,19.935,0.211
59288.583,NaN,NaN,19.800,0.169
59292.515,NaN,NaN,19.912,0.222
59292.520,NaN,NaN,19.916,0.202
59292.548,NaN,NaN,19.605,0.183
59296.600,NaN,NaN,20.249,0.253
59296.610,NaN,NaN,19.896,0.204
59297.391,NaN,NaN,19.652,0.232
