MJD,c,c_err,o,o_err
59143.400,18.511,0.163,NaN,NaN
59143.403,18.902,0.194,NaN,NaN
59143.409,18.368,0.188,NaN,NaN
59157.387,NaN,NaN,18.262,0.070
59160.361,18.317,0.153,NaN,NaN
59161.374,NaN,NaN,18.781,0.115
59161.377,NaN,NaN,18.806,0.106
59163.405,18.842,0.120,NaN,NaN
59163.411,18.691,0.098,NaN,NaN
59163.415,19.424,0.209,NaN,NaN
59163.425,18.916,0.110,NaN,NaN
59169.343,NaN,NaN,18.539,0.077
59181.314,NaN,NaN,18.829,0.229
59183.320,NaN,NaN,18.492,0.265
59185.375,NaN,NaN,18.385,0.111
59189.283,NaN,NaN,18.641,0.085
59191.266,18.914,0.105,NaN,NaN
59195.301,18.887,0.100,NaN,NaN
59195.307,19.125,0.148,NaN,NaN
59197.286,19.091,0.088,NaN,NaN
59199.292,18.960,0.127,NaN,NaN
59205.229,NaN,NaN,18.451,0.088
59205.243,NaN,NaN,18.547,0.081
59205.246,NaN,NaN,18.773,0.116
59207.241,NaN,NaN,18.859,0.215
59207.246,NaN,NaN,18.583,0.158
59207.256,NaN,NaN,18.746,0.188
59209.305,NaN,NaN,18.882,0.232
59209.309,NaN,NaN,18.614,0.155
59209.316,NaN,NaN,18.367,0.145
59209.325,NaN,NaN,18.723,0.208
59211.282,NaN,NaN,18.789,0.188
59211.286,NaN,NaN,18.655,0.159
59211.293,NaN,NaN,18.956,0.254
59217.281,NaN,NaN,18.477,0.085
59217.300,NaN,NaN,18.833,0.122
59219.286,19.052,0.149,NaN,NaN
59221.204,19.279,0.203,NaN,NaN
59221.208,19.073,0.139,NaN,NaN
59221.213,19.113,0.121,NaN,NaN
59221.229,18.998,0.091,NaN,NaN
59227.267,19.020,0.141,NaN,NaN
59227.277,19.159,0.149,NaN,NaN
59227.303,19.188,0.145,NaN,NaN
59231.212,18.990,0.176,NaN,NaN
59231.220,19.119,0.175,NaN,NaN
59231.235,19.167,0.148,NaN,NaN
59235.263,NaN,NaN,18.834,0.219
59431.517,NaN,NaN,19.597,0.239
