MJD,c,c_err,o,o_err
58559.570,NaN,NaN,17.325,0.035
58559.576,NaN,NaN,17.221,0.036
58559.586,NaN,NaN,17.381,0.038
58559.598,NaN,NaN,17.405,0.036
58569.521,NaN,NaN,17.224,0.034
58569.530,NaN,NaN,17.285,0.045
58569.538,NaN,NaN,17.234,0.034
58569.546,NaN,NaN,17.426,0.039
58571.545,NaN,NaN,17.289,0.046
58571.556,NaN,NaN,17.308,0.049
58571.560,NaN,NaN,17.357,0.052
58571.570,NaN,NaN,17.441,0.049
58573.499,17.661,0.033,NaN,NaN
58573.507,17.618,0.034,NaN,NaN
58573.515,17.677,0.041,NaN,NaN
58573.522,17.547,0.034,NaN,NaN
58575.531,NaN,NaN,17.329,0.044
58575.539,NaN,NaN,17.285,0.042
58575.544,NaN,NaN,17.328,0.045
58575.548,NaN,NaN,17.421,0.046
58575.552,NaN,NaN,17.411,0.043
58575.557,NaN,NaN,17.175,0.038
58575.561,NaN,NaN,17.315,0.042
58577.514,17.520,0.032,NaN,NaN
58577.531,17.698,0.039,NaN,NaN
58577.536,17.637,0.041,NaN,NaN
58577.542,17.573,0.036,NaN,NaN
58579.509,NaN,NaN,17.297,0.037
58579.519,NaN,NaN,17.290,0.038
58579.520,NaN,NaN,17.424,0.048
58579.534,NaN,NaN,17.315,0.039
58581.532,17.695,0.041,NaN,NaN
58581.541,17.715,0.041,NaN,NaN
58581.551,17.678,0.042,NaN,NaN
58581.561,17.725,0.044,NaN,NaN
58583.527,NaN,NaN,17.275,0.037
58583.537,NaN,NaN,17.235,0.035
58583.546,NaN,NaN,17.328,0.036
58583.556,NaN,NaN,17.319,0.041
58589.468,NaN,NaN,17.263,0.050
58589.477,NaN,NaN,17.253,0.043
58589.486,NaN,NaN,17.119,0.051
58589.494,NaN,NaN,17.210,0.037
58590.473,NaN,NaN,17.203,0.057
58590.483,NaN,NaN,17.262,0.055
58590.486,NaN,NaN,17.240,0.059
58590.493,NaN,NaN,17.078,0.045
58590.496,NaN,NaN,17.206,0.072
58590.503,NaN,NaN,17.124,0.060
58590.506,NaN,NaN,17.401,0.078
58590.517,NaN,NaN,17.277,0.066
58595.548,NaN,NaN,17.368,0.084
58595.558,NaN,NaN,17.336,0.088
58595.578,NaN,NaN,17.154,0.077
58597.429,NaN,NaN,17.286,0.044
58597.443,NaN,NaN,17.168,0.041
58597.445,NaN,NaN,17.355,0.046
58597.446,NaN,NaN,17.309,0.054
58597.450,NaN,NaN,17.213,0.043
58597.454,NaN,NaN,17.268,0.043
58597.457,NaN,NaN,17.183,0.043
58597.469,NaN,NaN,17.339,0.047
58599.476,NaN,NaN,17.286,0.042
58599.478,NaN,NaN,17.194,0.034
58599.484,NaN,NaN,17.275,0.036
58599.486,NaN,NaN,17.407,0.044
58599.492,NaN,NaN,17.119,0.036
58599.494,NaN,NaN,17.276,0.038
58599.501,NaN,NaN,17.324,0.044
58599.502,NaN,NaN,17.140,0.038
58605.474,17.582,0.075,NaN,NaN
58605.484,17.649,0.046,NaN,NaN
58605.489,17.860,0.053,NaN,NaN
58605.494,17.578,0.103,NaN,NaN
58605.498,17.828,0.052,NaN,NaN
58605.504,17.576,0.044,NaN,NaN
58605.509,17.882,0.051,NaN,NaN
58605.518,17.779,0.051,NaN,NaN
58609.425,17.759,0.038,NaN,NaN
58609.433,17.738,0.037,NaN,NaN
58609.441,17.677,0.037,NaN,NaN
58609.449,17.801,0.041,NaN,NaN
58611.444,NaN,NaN,17.230,0.037
58611.445,NaN,NaN,17.218,0.034
58611.452,NaN,NaN,17.227,0.037
58611.459,NaN,NaN,17.177,0.038
58611.462,NaN,NaN,17.261,0.048
58611.468,NaN,NaN,17.173,0.043
58611.471,NaN,NaN,17.344,0.041
58611.487,NaN,NaN,17.254,0.040
58617.407,NaN,NaN,17.136,0.035
58617.411,NaN,NaN,17.264,0.046
58617.414,NaN,NaN,17.192,0.039
58617.416,NaN,NaN,17.174,0.032
58617.421,NaN,NaN,17.161,0.042
58617.423,NaN,NaN,17.268,0.045
58617.426,NaN,NaN,17.246,0.041
58617.428,NaN,NaN,17.199,0.044
58625.455,NaN,NaN,17.187,0.044
58625.457,NaN,NaN,17.220,0.046
58625.463,NaN,NaN,17.262,0.050
58625.473,NaN,NaN,17.292,0.049
58627.482,NaN,NaN,17.176,0.044
58627.485,NaN,NaN,17.267,0.050
58627.495,NaN,NaN,17.311,0.057
58627.500,NaN,NaN,17.258,0.050
58629.406,NaN,NaN,17.166,0.036
58629.414,NaN,NaN,17.214,0.039
58629.418,NaN,NaN,17.374,0.040
58629.422,NaN,NaN,17.230,0.041
58631.365,NaN,NaN,17.241,0.038
58631.376,NaN,NaN,17.350,0.037
58631.378,NaN,NaN,17.314,0.037
58631.384,NaN,NaN,17.305,0.039
58633.371,17.817,0.073,NaN,NaN
58633.374,17.874,0.080,NaN,NaN
58633.379,17.709,0.060,NaN,NaN
58633.391,17.931,0.044,NaN,NaN
58635.384,NaN,NaN,17.262,0.031
58635.386,NaN,NaN,17.293,0.038
58635.391,NaN,NaN,17.192,0.035
58635.394,NaN,NaN,17.190,0.032
58635.397,NaN,NaN,17.201,0.034
58635.401,NaN,NaN,17.458,0.039
58635.403,NaN,NaN,17.208,0.032
58635.413,NaN,NaN,17.314,0.036
58637.426,18.021,0.059,NaN,NaN
58637.429,17.919,0.051,NaN,NaN
58637.434,18.056,0.055,NaN,NaN
58637.448,18.051,0.054,NaN,NaN
58643.345,NaN,NaN,17.368,0.045
58643.348,NaN,NaN,17.506,0.052
58643.354,NaN,NaN,17.390,0.041
58643.364,NaN,NaN,17.576,0.067
58645.365,NaN,NaN,17.326,0.043
58645.372,NaN,NaN,17.441,0.039
58645.382,NaN,NaN,17.457,0.049
58652.367,NaN,NaN,17.443,0.084
58655.360,NaN,NaN,17.752,0.096
58655.361,NaN,NaN,17.646,0.102
58655.364,NaN,NaN,17.427,0.055
58655.369,NaN,NaN,17.493,0.060
58655.370,NaN,NaN,17.649,0.066
58655.381,NaN,NaN,17.552,0.065
58657.345,NaN,NaN,17.613,0.049
58657.348,NaN,NaN,17.675,0.056
58657.354,NaN,NaN,17.614,0.041
58657.365,NaN,NaN,17.585,0.055
58659.350,NaN,NaN,17.745,0.048
58659.353,NaN,NaN,17.704,0.045
58659.359,NaN,NaN,17.673,0.054
58659.370,NaN,NaN,17.728,0.053
58661.334,18.206,0.071,NaN,NaN
58661.337,18.513,0.100,NaN,NaN
58661.343,18.528,0.101,NaN,NaN
58661.354,18.423,0.092,NaN,NaN
58665.305,18.783,0.129,NaN,NaN
58667.319,NaN,NaN,17.852,0.060
58667.322,NaN,NaN,17.920,0.055
58667.327,NaN,NaN,17.758,0.050
58667.338,NaN,NaN,17.854,0.065
58669.397,18.841,0.118,NaN,NaN
58669.400,18.952,0.128,NaN,NaN
58669.406,18.720,0.101,NaN,NaN
58669.418,18.777,0.104,NaN,NaN
58670.355,18.893,0.104,NaN,NaN
58670.358,18.672,0.079,NaN,NaN
