MJD,c,c_err,o,o_err
58732.299,NaN,NaN,18.939,0.189
58732.302,NaN,NaN,19.053,0.210
58732.308,NaN,NaN,18.770,0.128
58732.318,NaN,NaN,18.721,0.124
58734.225,NaN,NaN,18.889,0.282
58734.228,NaN,NaN,18.839,0.169
58734.234,NaN,NaN,19.094,0.167
58734.245,NaN,NaN,18.711,0.134
58740.223,NaN,NaN,18.417,0.248
58740.229,NaN,NaN,18.066,0.169
58740.242,NaN,NaN,18.428,0.210
58746.223,NaN,NaN,18.857,0.125
58746.225,NaN,NaN,18.716,0.120
58746.232,NaN,NaN,18.708,0.104
58746.242,NaN,NaN,18.925,0.136
58748.244,NaN,NaN,18.655,0.110
58748.247,NaN,NaN,18.971,0.161
58748.253,NaN,NaN,18.736,0.136
58748.263,NaN,NaN,18.893,0.140
58756.250,19.225,0.182,NaN,NaN
58756.253,19.123,0.178,NaN,NaN
58756.259,19.064,0.212,NaN,NaN
58756.270,19.055,0.239,NaN,NaN
58762.207,NaN,NaN,19.047,0.243
58762.211,NaN,NaN,18.993,0.210
58762.216,NaN,NaN,19.130,0.184
58762.227,NaN,NaN,19.064,0.186
58772.244,NaN,NaN,18.897,0.249
58960.599,20.298,0.299,NaN,NaN
