MJD,c,c_err,o,o_err
58910.516,NaN,NaN,17.518,0.039
58910.520,NaN,NaN,17.556,0.030
58910.526,NaN,NaN,17.499,0.031
58910.537,NaN,NaN,17.517,0.027
58913.583,NaN,NaN,17.073,0.020
58913.593,NaN,NaN,17.029,0.018
58913.596,NaN,NaN,17.107,0.023
58914.530,NaN,NaN,17.014,0.025
58914.531,NaN,NaN,17.010,0.026
58914.536,NaN,NaN,17.029,0.028
58914.537,NaN,NaN,17.066,0.025
58914.539,NaN,NaN,17.023,0.028
58914.540,NaN,NaN,17.068,0.030
58914.555,NaN,NaN,17.019,0.022
58914.555,NaN,NaN,17.033,0.031
58917.532,NaN,NaN,16.927,0.035
58917.536,NaN,NaN,16.922,0.033
58917.543,NaN,NaN,16.875,0.033
58917.554,NaN,NaN,16.945,0.034
58918.568,NaN,NaN,16.893,0.029
58918.573,NaN,NaN,16.962,0.038
58918.575,NaN,NaN,16.877,0.036
58918.576,NaN,NaN,16.912,0.037
58918.579,NaN,NaN,16.952,0.036
58918.589,NaN,NaN,16.861,0.040
58918.589,NaN,NaN,16.910,0.030
58918.596,NaN,NaN,17.020,0.043
58932.569,17.357,0.027,NaN,NaN
58932.570,17.337,0.026,NaN,NaN
58932.573,17.324,0.026,NaN,NaN
58932.573,17.424,0.030,NaN,NaN
58932.578,17.403,0.027,NaN,NaN
58932.580,17.313,0.023,NaN,NaN
58932.588,17.383,0.025,NaN,NaN
58932.590,17.315,0.027,NaN,NaN
58932.651,17.446,0.101,NaN,NaN
58932.651,17.192,0.069,NaN,NaN
58934.508,NaN,NaN,17.301,0.071
58938.585,NaN,NaN,17.270,0.024
58938.588,NaN,NaN,17.251,0.025
58938.600,NaN,NaN,17.283,0.025
58938.640,NaN,NaN,17.282,0.030
58942.512,NaN,NaN,17.236,0.038
58942.515,NaN,NaN,17.283,0.032
58942.522,NaN,NaN,17.320,0.055
58942.534,NaN,NaN,17.389,0.045
58945.530,NaN,NaN,17.205,0.048
58945.574,NaN,NaN,17.252,0.072
58946.452,NaN,NaN,17.275,0.064
58946.455,NaN,NaN,17.297,0.060
58946.462,NaN,NaN,17.308,0.063
58946.474,NaN,NaN,17.322,0.051
58946.640,NaN,NaN,17.297,0.073
58950.427,NaN,NaN,17.320,0.046
58950.430,NaN,NaN,17.405,0.035
58950.440,NaN,NaN,17.325,0.042
58950.451,NaN,NaN,17.225,0.034
58954.484,NaN,NaN,17.351,0.059
58954.497,NaN,NaN,17.479,0.045
58954.498,NaN,NaN,17.378,0.027
58954.627,NaN,NaN,17.309,0.031
58956.506,17.759,0.034,NaN,NaN
58956.509,17.702,0.035,NaN,NaN
58956.517,17.720,0.034,NaN,NaN
58956.532,17.719,0.028,NaN,NaN
58956.547,17.739,0.034,NaN,NaN
58958.596,NaN,NaN,17.423,0.036
58958.599,NaN,NaN,17.402,0.030
