MJD,c,c_err,o,o_err
59179.569,NaN,NaN,17.059,0.025
59179.571,NaN,NaN,17.104,0.025
59179.594,NaN,NaN,17.139,0.025
59179.613,NaN,NaN,17.074,0.024
59181.488,NaN,NaN,16.940,0.036
59181.493,NaN,NaN,17.019,0.037
59181.498,NaN,NaN,17.026,0.034
59181.509,NaN,NaN,17.011,0.029
59183.510,NaN,NaN,17.041,0.055
59183.516,NaN,NaN,16.927,0.040
59183.521,NaN,NaN,16.992,0.046
59183.531,NaN,NaN,16.941,0.043
59184.487,NaN,NaN,17.008,0.038
59184.503,NaN,NaN,17.036,0.040
59184.514,NaN,NaN,16.992,0.043
59184.519,NaN,NaN,16.983,0.033
59185.554,NaN,NaN,17.032,0.034
59185.556,NaN,NaN,16.997,0.032
59185.572,NaN,NaN,16.972,0.028
59185.580,NaN,NaN,17.013,0.031
59189.627,NaN,NaN,17.198,0.031
59189.652,NaN,NaN,17.196,0.030
59189.655,NaN,NaN,17.131,0.031
59189.659,NaN,NaN,17.066,0.036
59191.546,NaN,NaN,17.198,0.026
59191.547,NaN,NaN,17.150,0.045
59191.571,NaN,NaN,17.311,0.056
59191.571,NaN,NaN,17.142,0.035
59191.573,NaN,NaN,17.210,0.038
59191.586,NaN,NaN,17.202,0.054
59193.560,NaN,NaN,17.308,0.022
59193.564,NaN,NaN,17.287,0.024
59193.566,NaN,NaN,17.283,0.023
59193.592,NaN,NaN,17.371,0.027
59195.559,17.509,0.030,NaN,NaN
59195.560,17.346,0.024,NaN,NaN
59195.586,17.431,0.029,NaN,NaN
59195.594,17.358,0.024,NaN,NaN
59195.663,17.482,0.047,NaN,NaN
59197.505,17.507,0.022,NaN,NaN
59197.510,17.428,0.025,NaN,NaN
59197.534,17.460,0.023,NaN,NaN
59197.554,17.447,0.024,NaN,NaN
59205.514,17.715,0.036,NaN,NaN
59205.516,17.601,0.029,NaN,NaN
59205.542,17.723,0.030,NaN,NaN
59205.551,17.698,0.029,NaN,NaN
59207.582,17.820,0.041,NaN,NaN
59207.586,17.836,0.049,NaN,NaN
59207.614,17.746,0.040,NaN,NaN
59207.643,17.774,0.039,NaN,NaN
59208.504,NaN,NaN,17.536,0.045
59208.508,NaN,NaN,17.455,0.036
59208.515,NaN,NaN,17.491,0.035
59208.521,NaN,NaN,17.488,0.042
59209.468,NaN,NaN,17.504,0.059
59209.471,NaN,NaN,17.577,0.064
59209.497,NaN,NaN,17.616,0.043
59209.502,NaN,NaN,17.657,0.049
59209.523,NaN,NaN,17.524,0.057
59209.524,NaN,NaN,17.584,0.054
59209.527,NaN,NaN,17.531,0.045
59209.547,NaN,NaN,17.595,0.046
59211.524,NaN,NaN,17.422,0.046
59211.662,NaN,NaN,17.531,0.041
59211.665,NaN,NaN,17.471,0.044
59211.668,NaN,NaN,17.528,0.055
59212.481,NaN,NaN,17.478,0.072
59212.482,NaN,NaN,17.694,0.072
59212.483,NaN,NaN,17.517,0.065
59212.498,NaN,NaN,17.361,0.071
59212.500,NaN,NaN,17.691,0.121
59212.503,NaN,NaN,17.652,0.066
59212.508,NaN,NaN,17.484,0.058
59217.568,NaN,NaN,17.613,0.064
59217.569,NaN,NaN,17.582,0.058
59217.585,NaN,NaN,17.483,0.046
59217.586,NaN,NaN,17.577,0.051
59217.594,NaN,NaN,17.727,0.075
59217.595,NaN,NaN,17.518,0.051
59217.599,NaN,NaN,17.648,0.065
59217.600,NaN,NaN,17.561,0.056
59219.539,NaN,NaN,17.537,0.042
59219.549,NaN,NaN,17.570,0.050
59219.553,NaN,NaN,17.549,0.048
59219.563,NaN,NaN,17.574,0.044
59220.537,NaN,NaN,17.504,0.034
59220.541,NaN,NaN,17.450,0.034
59220.546,NaN,NaN,17.513,0.037
59220.582,NaN,NaN,17.512,0.029
59221.491,NaN,NaN,17.522,0.031
59221.493,NaN,NaN,17.509,0.030
59221.496,NaN,NaN,17.618,0.037
59221.496,NaN,NaN,17.550,0.040
59221.508,NaN,NaN,17.646,0.035
59221.511,NaN,NaN,17.542,0.032
59221.535,NaN,NaN,17.469,0.030
59221.560,NaN,NaN,17.599,0.037
59222.475,17.990,0.038,NaN,NaN
59222.476,17.919,0.039,NaN,NaN
59222.479,17.888,0.035,NaN,NaN
59222.484,17.829,0.036,NaN,NaN
59222.491,17.913,0.043,NaN,NaN
