MJD,c,c_err,o,o_err
58678.375,NaN,NaN,18.723,0.191
58680.362,NaN,NaN,19.258,0.238
58680.373,NaN,NaN,18.892,0.186
58682.377,NaN,NaN,19.020,0.280
58682.379,NaN,NaN,19.017,0.290
58682.383,NaN,NaN,19.031,0.248
58684.312,NaN,NaN,19.053,0.136
58684.315,NaN,NaN,19.234,0.193
58684.331,NaN,NaN,19.459,0.226
58684.340,NaN,NaN,19.550,0.285
58684.345,NaN,NaN,19.231,0.192
58684.355,NaN,NaN,19.329,0.238
58688.330,NaN,NaN,19.639,0.206
58688.333,NaN,NaN,19.688,0.215
58688.338,NaN,NaN,19.601,0.185
58688.348,NaN,NaN,19.491,0.192
58688.348,NaN,NaN,19.772,0.246
58688.351,NaN,NaN,19.893,0.271
58688.357,NaN,NaN,20.069,0.281
58688.367,NaN,NaN,19.863,0.254
58690.339,NaN,NaN,20.038,0.295
58690.357,NaN,NaN,19.440,0.158
58694.345,NaN,NaN,19.777,0.273
58714.305,NaN,NaN,19.529,0.290
58726.259,NaN,NaN,19.904,0.278
58746.283,NaN,NaN,19.616,0.285
