MJD,c,c_err,o,o_err
58941.576,17.816,0.045,NaN,NaN
58941.580,17.809,0.045,NaN,NaN
58941.605,17.766,0.046,NaN,NaN
58941.611,18.015,0.055,NaN,NaN
58943.636,NaN,NaN,18.062,0.100
58943.640,NaN,NaN,18.037,0.089
58943.640,NaN,NaN,18.287,0.115
58951.544,NaN,NaN,18.154,0.200
58951.548,NaN,NaN,18.040,0.148
58951.553,NaN,NaN,18.066,0.126
58951.570,NaN,NaN,18.088,0.088
58955.513,NaN,NaN,18.028,0.063
58955.516,NaN,NaN,18.121,0.059
58955.521,NaN,NaN,17.958,0.048
58955.538,NaN,NaN,18.147,0.060
58957.496,18.256,0.072,NaN,NaN
58957.499,18.420,0.072,NaN,NaN
58957.505,18.216,0.056,NaN,NaN
58957.522,18.314,0.081,NaN,NaN
58959.493,NaN,NaN,18.146,0.081
58959.496,NaN,NaN,18.037,0.063
58959.501,NaN,NaN,18.010,0.064
58959.520,NaN,NaN,18.097,0.074
58961.486,18.481,0.066,NaN,NaN
58961.489,18.228,0.064,NaN,NaN
58961.495,18.475,0.080,NaN,NaN
58961.505,18.341,0.074,NaN,NaN
58963.504,NaN,NaN,18.300,0.190
58963.585,NaN,NaN,18.093,0.163
58965.463,18.648,0.084,NaN,NaN
58965.465,18.524,0.089,NaN,NaN
58965.469,18.607,0.091,NaN,NaN
58965.474,18.520,0.084,NaN,NaN
58967.438,NaN,NaN,18.167,0.073
58967.442,NaN,NaN,18.047,0.060
58967.444,NaN,NaN,18.076,0.055
58967.451,NaN,NaN,18.100,0.068
58969.501,18.398,0.069,NaN,NaN
58969.504,18.524,0.084,NaN,NaN
58969.509,18.756,0.088,NaN,NaN
58969.543,18.291,0.063,NaN,NaN
58971.426,NaN,NaN,18.198,0.076
58971.429,NaN,NaN,18.224,0.084
58971.434,NaN,NaN,18.226,0.083
58971.444,NaN,NaN,18.237,0.077
58973.435,NaN,NaN,18.262,0.113
58973.437,NaN,NaN,17.584,0.067
58973.441,NaN,NaN,18.115,0.099
58973.458,NaN,NaN,18.337,0.108
58974.357,NaN,NaN,18.428,0.251
58974.364,NaN,NaN,18.272,0.207
58974.372,NaN,NaN,18.306,0.229
58979.532,NaN,NaN,18.152,0.160
58979.535,NaN,NaN,18.217,0.195
58979.541,NaN,NaN,18.215,0.206
58981.499,NaN,NaN,18.253,0.099
58981.502,NaN,NaN,18.288,0.082
58981.509,NaN,NaN,18.281,0.093
58981.523,NaN,NaN,18.477,0.104
58983.433,NaN,NaN,18.389,0.068
58983.436,NaN,NaN,18.308,0.068
58983.468,NaN,NaN,18.235,0.066
58983.474,NaN,NaN,18.501,0.089
58985.400,18.594,0.080,NaN,NaN
58985.402,19.063,0.121,NaN,NaN
58985.405,19.059,0.110,NaN,NaN
58985.422,18.759,0.086,NaN,NaN
58986.506,18.692,0.091,NaN,NaN
58986.516,18.721,0.076,NaN,NaN
58986.529,19.007,0.104,NaN,NaN
58986.535,18.742,0.096,NaN,NaN
58987.392,NaN,NaN,18.588,0.081
58987.394,NaN,NaN,18.284,0.065
58987.398,NaN,NaN,18.575,0.096
58987.403,NaN,NaN,18.360,0.070
58989.452,18.832,0.106,NaN,NaN
58989.456,19.156,0.138,NaN,NaN
58989.492,18.913,0.103,NaN,NaN
58989.500,18.864,0.108,NaN,NaN
58991.440,NaN,NaN,18.444,0.080
58991.444,NaN,NaN,18.573,0.077
58991.477,NaN,NaN,18.576,0.089
58991.506,NaN,NaN,18.435,0.067
58993.472,19.026,0.124,NaN,NaN
58993.475,19.011,0.114,NaN,NaN
58993.482,18.994,0.128,NaN,NaN
58993.492,19.117,0.170,NaN,NaN
58995.401,NaN,NaN,18.649,0.088
58995.407,NaN,NaN,18.566,0.077
58995.411,NaN,NaN,18.548,0.077
58995.425,NaN,NaN,18.409,0.073
58997.424,19.472,0.215,NaN,NaN
58997.428,19.260,0.183,NaN,NaN
58997.433,19.170,0.205,NaN,NaN
58997.443,18.974,0.172,NaN,NaN
58998.367,NaN,NaN,18.748,0.100
58998.371,NaN,NaN,18.835,0.110
58998.397,NaN,NaN,18.656,0.129
58998.414,NaN,NaN,18.883,0.133
58999.393,NaN,NaN,18.586,0.086
58999.427,NaN,NaN,18.656,0.096
58999.430,NaN,NaN,18.812,0.107
58999.436,NaN,NaN,18.964,0.113
59000.363,NaN,NaN,18.971,0.149
59000.365,NaN,NaN,18.852,0.156
59000.367,NaN,NaN,18.822,0.131
59000.377,NaN,NaN,18.776,0.124
59001.403,NaN,NaN,18.503,0.118
59001.407,NaN,NaN,18.534,0.128
59001.439,NaN,NaN,18.843,0.167
59001.444,NaN,NaN,19.006,0.209
59002.354,NaN,NaN,18.875,0.245
59002.364,NaN,NaN,18.665,0.204
59007.470,NaN,NaN,18.797,0.206
59008.456,NaN,NaN,19.154,0.207
59008.460,NaN,NaN,19.311,0.209
59008.467,NaN,NaN,19.153,0.186
59008.480,NaN,NaN,19.214,0.188
59009.463,NaN,NaN,18.299,0.202
59011.406,NaN,NaN,19.491,0.205
59011.409,NaN,NaN,19.276,0.158
59011.415,NaN,NaN,19.546,0.210
59011.425,NaN,NaN,19.665,0.171
59015.374,NaN,NaN,19.576,0.201
59043.352,NaN,NaN,19.863,0.281
59075.290,NaN,NaN,19.847,0.263
