MJD,c,c_err,o,o_err
59153.377,NaN,NaN,18.178,0.108
59157.239,NaN,NaN,18.154,0.075
59157.243,NaN,NaN,18.343,0.062
59157.250,NaN,NaN,18.277,0.070
59157.261,NaN,NaN,18.165,0.053
59159.225,18.741,0.189,NaN,NaN
59159.231,18.624,0.219,NaN,NaN
59161.313,NaN,NaN,18.259,0.076
59161.316,NaN,NaN,18.307,0.062
59161.323,NaN,NaN,18.370,0.089
59161.333,NaN,NaN,18.241,0.085
59163.323,18.850,0.119,NaN,NaN
59163.326,18.758,0.113,NaN,NaN
59163.332,18.742,0.129,NaN,NaN
59163.342,19.192,0.195,NaN,NaN
59165.275,NaN,NaN,18.370,0.066
59165.279,NaN,NaN,18.310,0.066
59165.286,NaN,NaN,18.280,0.068
59165.296,NaN,NaN,18.322,0.067
59169.249,NaN,NaN,18.371,0.067
59169.252,NaN,NaN,18.414,0.069
59169.258,NaN,NaN,18.554,0.079
59169.269,NaN,NaN,18.374,0.062
59179.263,NaN,NaN,18.629,0.170
59179.270,NaN,NaN,18.424,0.110
59179.285,NaN,NaN,18.270,0.101
59181.199,NaN,NaN,18.332,0.093
59181.203,NaN,NaN,18.461,0.126
59185.237,NaN,NaN,18.776,0.132
59185.240,NaN,NaN,18.572,0.111
59185.246,NaN,NaN,18.881,0.158
59185.259,NaN,NaN,18.695,0.119
59187.279,NaN,NaN,18.412,0.084
59187.282,NaN,NaN,18.606,0.117
59187.288,NaN,NaN,18.508,0.120
59187.300,NaN,NaN,18.860,0.189
59189.199,NaN,NaN,18.688,0.100
59189.203,NaN,NaN,18.659,0.093
59189.211,NaN,NaN,18.608,0.080
59189.223,NaN,NaN,18.493,0.098
59191.196,19.340,0.185,NaN,NaN
59191.201,19.357,0.187,NaN,NaN
59191.212,19.446,0.124,NaN,NaN
59193.238,NaN,NaN,18.841,0.124
59193.241,NaN,NaN,18.892,0.134
59193.246,NaN,NaN,18.973,0.139
59193.257,NaN,NaN,18.990,0.167
59195.232,19.554,0.235,NaN,NaN
59303.633,NaN,NaN,19.199,0.298
59323.596,NaN,NaN,19.985,0.261
59327.589,NaN,NaN,19.729,0.252
