MJD,c,c_err,o,o_err
58292.458,NaN,NaN,18.913,0.124
58292.464,NaN,NaN,19.421,0.221
58292.476,NaN,NaN,19.000,0.159
58292.485,NaN,NaN,19.196,0.156
58294.437,NaN,NaN,18.989,0.220
58294.450,NaN,NaN,19.059,0.282
58294.467,NaN,NaN,19.106,0.295
58294.478,NaN,NaN,19.037,0.285
58296.486,NaN,NaN,18.634,0.136
58296.491,NaN,NaN,18.484,0.145
58296.504,NaN,NaN,19.005,0.209
58298.409,NaN,NaN,19.041,0.261
58298.424,NaN,NaN,18.851,0.244
58298.431,NaN,NaN,18.495,0.172
58298.441,NaN,NaN,18.757,0.219
58300.466,NaN,NaN,18.602,0.273
58302.434,NaN,NaN,19.294,0.246
58302.436,NaN,NaN,18.824,0.159
58302.449,NaN,NaN,18.755,0.167
58302.458,NaN,NaN,19.110,0.252
58304.440,NaN,NaN,18.540,0.253
58308.435,18.923,0.078,NaN,NaN
58308.450,19.171,0.090,NaN,NaN
58308.475,18.924,0.085,NaN,NaN
58308.487,18.978,0.091,NaN,NaN
58310.418,NaN,NaN,18.858,0.133
58310.431,NaN,NaN,18.886,0.150
58310.433,NaN,NaN,19.186,0.146
58310.438,NaN,NaN,19.101,0.145
58310.439,NaN,NaN,19.047,0.182
58310.449,NaN,NaN,19.037,0.157
58310.449,NaN,NaN,19.123,0.146
58310.458,NaN,NaN,18.921,0.120
58312.428,19.266,0.124,NaN,NaN
58312.433,19.351,0.115,NaN,NaN
58312.444,19.089,0.101,NaN,NaN
58312.454,19.161,0.119,NaN,NaN
58318.408,NaN,NaN,19.247,0.227
58318.414,NaN,NaN,18.778,0.137
58318.424,NaN,NaN,19.062,0.159
58318.435,NaN,NaN,19.021,0.165
58320.403,NaN,NaN,18.986,0.122
58320.415,NaN,NaN,19.153,0.146
58320.421,NaN,NaN,19.079,0.182
58320.423,NaN,NaN,19.007,0.173
58320.433,NaN,NaN,19.057,0.140
58320.433,NaN,NaN,18.919,0.126
58320.434,NaN,NaN,18.995,0.190
58320.442,NaN,NaN,18.842,0.267
58322.411,NaN,NaN,18.924,0.206
58322.429,NaN,NaN,19.341,0.253
58324.402,NaN,NaN,19.707,0.241
58324.414,NaN,NaN,18.927,0.146
58324.416,NaN,NaN,18.876,0.156
58324.422,NaN,NaN,19.148,0.201
58324.424,NaN,NaN,19.090,0.223
58328.359,NaN,NaN,19.192,0.209
58328.368,NaN,NaN,19.184,0.190
58328.380,NaN,NaN,19.362,0.205
58328.387,NaN,NaN,19.236,0.176
58330.401,NaN,NaN,19.176,0.274
58330.416,NaN,NaN,19.253,0.294
58338.382,NaN,NaN,19.437,0.215
58338.392,NaN,NaN,19.283,0.181
58342.362,NaN,NaN,19.571,0.239
58342.380,NaN,NaN,19.828,0.266
58344.377,20.086,0.228,NaN,NaN
58344.385,20.194,0.243,NaN,NaN
58344.404,19.663,0.174,NaN,NaN
58348.353,NaN,NaN,19.394,0.152
58348.363,NaN,NaN,19.691,0.216
58348.373,NaN,NaN,19.541,0.185
58360.336,NaN,NaN,19.569,0.250
58360.339,NaN,NaN,19.503,0.243
58360.348,NaN,NaN,19.339,0.194
58362.331,NaN,NaN,19.355,0.231
58362.339,NaN,NaN,19.760,0.251
58362.347,NaN,NaN,19.413,0.225
58364.325,NaN,NaN,19.614,0.196
58364.329,NaN,NaN,20.038,0.288
58364.339,NaN,NaN,19.479,0.192
58364.351,NaN,NaN,19.672,0.214
58366.322,NaN,NaN,19.683,0.247
58366.330,NaN,NaN,19.414,0.195
58368.304,NaN,NaN,19.744,0.172
58368.316,NaN,NaN,19.972,0.216
58368.317,NaN,NaN,19.703,0.197
58368.327,NaN,NaN,19.854,0.201
58368.333,NaN,NaN,19.842,0.255
58368.351,NaN,NaN,19.586,0.247
58372.304,NaN,NaN,19.827,0.217
58372.325,NaN,NaN,19.769,0.257
58380.277,NaN,NaN,19.441,0.173
58380.282,NaN,NaN,19.878,0.293
58380.289,NaN,NaN,19.652,0.219
58380.298,NaN,NaN,20.025,0.300
58380.312,NaN,NaN,19.376,0.194
58390.266,NaN,NaN,19.632,0.279
58390.277,NaN,NaN,19.748,0.270
58390.292,NaN,NaN,19.670,0.272
58396.283,19.836,0.266,NaN,NaN
