MJD,c,c_err,o,o_err
58724.525,NaN,NaN,19.660,0.183
58724.529,NaN,NaN,19.455,0.166
58724.535,NaN,NaN,19.426,0.176
58724.547,NaN,NaN,19.331,0.157
58726.495,19.552,0.154,NaN,NaN
58726.499,19.711,0.195,NaN,NaN
58726.504,19.289,0.135,NaN,NaN
58726.515,19.630,0.160,NaN,NaN
58730.555,19.261,0.125,NaN,NaN
58730.559,19.349,0.158,NaN,NaN
58730.566,19.264,0.139,NaN,NaN
58730.578,19.822,0.203,NaN,NaN
58735.516,NaN,NaN,19.386,0.195
58735.526,NaN,NaN,19.058,0.172
58736.503,NaN,NaN,19.488,0.267
58736.509,NaN,NaN,19.450,0.235
58750.597,19.541,0.166,NaN,NaN
58750.603,19.889,0.237,NaN,NaN
58752.499,NaN,NaN,19.875,0.222
58752.501,NaN,NaN,19.627,0.153
58752.507,NaN,NaN,19.445,0.143
58752.518,NaN,NaN,19.741,0.209
58756.470,NaN,NaN,19.859,0.240
58756.474,NaN,NaN,19.339,0.182
58756.480,NaN,NaN,19.404,0.199
58756.490,NaN,NaN,19.620,0.214
58762.418,NaN,NaN,19.272,0.199
58762.424,NaN,NaN,19.577,0.266
58762.428,NaN,NaN,19.528,0.214
58763.498,NaN,NaN,19.241,0.256
58764.458,NaN,NaN,19.710,0.265
58764.468,NaN,NaN,19.234,0.156
58764.481,NaN,NaN,19.995,0.286
58778.461,NaN,NaN,19.742,0.241
58778.479,NaN,NaN,19.674,0.257
58778.483,NaN,NaN,19.572,0.224
58780.488,NaN,NaN,19.615,0.210
58780.492,NaN,NaN,19.804,0.199
58780.498,NaN,NaN,19.544,0.201
58784.435,NaN,NaN,19.995,0.241
58784.438,NaN,NaN,19.620,0.204
58784.445,NaN,NaN,19.589,0.205
58787.470,NaN,NaN,19.288,0.119
58787.473,NaN,NaN,19.520,0.199
58787.494,NaN,NaN,19.600,0.182
58789.454,19.820,0.177,NaN,NaN
58789.458,20.171,0.296,NaN,NaN
58789.475,20.218,0.277,NaN,NaN
58790.390,20.227,0.269,NaN,NaN
58790.396,20.244,0.266,NaN,NaN
58790.406,20.076,0.227,NaN,NaN
58792.449,NaN,NaN,19.356,0.151
58792.455,NaN,NaN,19.623,0.190
58792.472,NaN,NaN,19.723,0.223
58792.476,NaN,NaN,19.372,0.169
58795.434,NaN,NaN,19.440,0.268
58795.442,NaN,NaN,19.440,0.234
58808.438,NaN,NaN,19.948,0.264
58808.448,NaN,NaN,19.631,0.208
58808.460,NaN,NaN,19.632,0.175
58812.390,NaN,NaN,20.003,0.270
58812.403,NaN,NaN,19.772,0.254
58812.409,NaN,NaN,19.562,0.230
58815.394,NaN,NaN,20.245,0.280
58815.397,NaN,NaN,20.107,0.211
58816.388,NaN,NaN,20.080,0.289
58816.396,NaN,NaN,20.149,0.288
58820.450,NaN,NaN,20.040,0.207
58824.338,NaN,NaN,19.494,0.252
