MJD,c,c_err,o,o_err
58744.224,NaN,NaN,18.864,0.127
58744.235,NaN,NaN,18.608,0.123
58746.265,NaN,NaN,18.761,0.105
58746.268,NaN,NaN,18.855,0.123
58746.275,NaN,NaN,19.259,0.216
58746.286,NaN,NaN,19.014,0.211
58748.303,NaN,NaN,18.995,0.216
58748.316,NaN,NaN,18.705,0.119
58754.264,NaN,NaN,19.024,0.134
58754.267,NaN,NaN,19.085,0.140
58754.272,NaN,NaN,18.964,0.127
58754.283,NaN,NaN,19.851,0.297
58762.234,NaN,NaN,19.607,0.292
58762.253,NaN,NaN,19.518,0.222
