MJD,c,c_err,o,o_err
58798.428,NaN,NaN,18.885,0.231
58798.447,NaN,NaN,19.201,0.258
58808.496,NaN,NaN,18.573,0.075
58808.500,NaN,NaN,19.101,0.131
58808.506,NaN,NaN,18.615,0.072
58808.516,NaN,NaN,18.781,0.117
58812.461,NaN,NaN,18.460,0.076
58812.464,NaN,NaN,18.812,0.106
58812.469,NaN,NaN,18.546,0.086
58812.480,NaN,NaN,18.798,0.099
58814.471,18.504,0.154,NaN,NaN
58816.472,NaN,NaN,18.522,0.069
58816.479,NaN,NaN,18.550,0.089
58816.483,NaN,NaN,18.606,0.094
58816.495,NaN,NaN,18.422,0.080
58818.442,18.311,0.164,NaN,NaN
58820.481,NaN,NaN,18.505,0.072
58820.484,NaN,NaN,18.529,0.053
58820.489,NaN,NaN,18.495,0.058
58820.502,NaN,NaN,18.791,0.076
58822.411,NaN,NaN,18.468,0.068
58822.415,NaN,NaN,18.545,0.109
58822.421,NaN,NaN,18.607,0.079
58822.432,NaN,NaN,18.694,0.101
58824.388,NaN,NaN,18.449,0.095
58824.391,NaN,NaN,18.797,0.112
58824.397,NaN,NaN,18.735,0.119
58824.407,NaN,NaN,18.512,0.104
58826.408,NaN,NaN,18.628,0.167
58826.411,NaN,NaN,18.189,0.116
58826.418,NaN,NaN,18.714,0.172
58826.430,NaN,NaN,18.493,0.143
58832.478,NaN,NaN,18.443,0.113
58832.481,NaN,NaN,18.498,0.132
58832.487,NaN,NaN,18.765,0.173
58832.499,NaN,NaN,18.477,0.125
58836.422,NaN,NaN,18.787,0.107
58836.426,NaN,NaN,18.538,0.099
58836.432,NaN,NaN,18.739,0.110
58836.444,NaN,NaN,18.745,0.132
58841.435,19.446,0.193,NaN,NaN
58841.438,19.074,0.167,NaN,NaN
58841.445,18.833,0.088,NaN,NaN
58841.459,18.790,0.086,NaN,NaN
58844.412,NaN,NaN,18.851,0.095
58844.417,NaN,NaN,18.557,0.079
58844.421,NaN,NaN,18.890,0.085
58844.432,NaN,NaN,18.680,0.078
58846.409,19.100,0.121,NaN,NaN
58846.412,19.592,0.176,NaN,NaN
58846.419,19.277,0.122,NaN,NaN
58846.429,19.241,0.144,NaN,NaN
58850.388,NaN,NaN,19.005,0.125
58850.392,NaN,NaN,18.779,0.112
58850.397,NaN,NaN,18.643,0.110
58850.410,NaN,NaN,18.436,0.075
58852.448,NaN,NaN,18.755,0.129
58852.451,NaN,NaN,18.551,0.114
58852.457,NaN,NaN,19.336,0.247
58852.469,NaN,NaN,18.737,0.123
58866.412,19.297,0.116,NaN,NaN
58866.416,19.703,0.190,NaN,NaN
58866.421,19.633,0.136,NaN,NaN
58866.431,19.265,0.116,NaN,NaN
58866.479,19.553,0.179,NaN,NaN
58868.344,NaN,NaN,19.011,0.099
58868.346,NaN,NaN,19.110,0.143
58868.352,NaN,NaN,19.017,0.119
58868.363,NaN,NaN,18.979,0.115
58869.401,19.523,0.123,NaN,NaN
58869.404,19.613,0.142,NaN,NaN
58869.411,19.319,0.119,NaN,NaN
58869.425,19.485,0.113,NaN,NaN
58870.332,19.416,0.122,NaN,NaN
58870.335,19.432,0.125,NaN,NaN
58870.341,19.763,0.185,NaN,NaN
58870.354,19.265,0.113,NaN,NaN
58872.370,NaN,NaN,19.026,0.101
58872.374,NaN,NaN,19.148,0.132
58872.379,NaN,NaN,18.874,0.096
58872.390,NaN,NaN,19.030,0.107
58874.379,19.790,0.231,NaN,NaN
58874.382,19.835,0.204,NaN,NaN
58874.388,19.489,0.135,NaN,NaN
58874.399,19.590,0.167,NaN,NaN
58876.320,NaN,NaN,18.902,0.086
58876.323,NaN,NaN,19.372,0.149
58876.330,NaN,NaN,18.959,0.107
58876.340,NaN,NaN,19.056,0.118
58877.402,19.435,0.185,NaN,NaN
58877.406,19.342,0.176,NaN,NaN
58877.411,19.967,0.255,NaN,NaN
58877.431,19.380,0.181,NaN,NaN
58878.222,NaN,NaN,19.167,0.296
58878.226,NaN,NaN,18.982,0.132
58878.245,NaN,NaN,18.839,0.094
58878.250,NaN,NaN,19.031,0.121
58880.330,NaN,NaN,19.132,0.157
58880.333,NaN,NaN,18.892,0.105
58880.349,NaN,NaN,18.917,0.250
58882.346,NaN,NaN,19.089,0.172
58882.349,NaN,NaN,19.278,0.164
58882.355,NaN,NaN,19.344,0.235
58882.365,NaN,NaN,19.039,0.153
58884.314,NaN,NaN,18.957,0.204
58884.317,NaN,NaN,19.035,0.243
58884.324,NaN,NaN,18.762,0.180
58884.343,NaN,NaN,19.345,0.280
58888.359,NaN,NaN,19.113,0.273
58888.371,NaN,NaN,18.657,0.222
58900.271,NaN,NaN,19.848,0.229
58900.274,NaN,NaN,19.926,0.230
58900.290,NaN,NaN,19.673,0.242
58902.284,19.995,0.262,NaN,NaN
58904.315,NaN,NaN,19.660,0.202
58904.318,NaN,NaN,19.805,0.209
58904.324,NaN,NaN,19.549,0.158
58904.335,NaN,NaN,19.850,0.222
