MJD,c,c_err,o,o_err
59232.424,18.929,0.120,NaN,NaN
59232.453,19.192,0.161,NaN,NaN
59232.465,19.573,0.202,NaN,NaN
59232.472,19.073,0.114,NaN,NaN
59234.558,18.965,0.118,NaN,NaN
59234.593,18.837,0.243,NaN,NaN
59248.542,NaN,NaN,19.273,0.185
59248.546,NaN,NaN,18.994,0.105
59248.555,NaN,NaN,19.145,0.178
59248.566,NaN,NaN,19.124,0.177
59252.501,19.206,0.103,NaN,NaN
59252.504,19.309,0.122,NaN,NaN
59252.514,19.118,0.098,NaN,NaN
59252.520,19.558,0.164,NaN,NaN
59256.478,19.483,0.121,NaN,NaN
59256.510,19.557,0.158,NaN,NaN
59256.514,19.252,0.133,NaN,NaN
59256.519,19.440,0.167,NaN,NaN
59258.448,19.158,0.132,NaN,NaN
59258.449,19.285,0.136,NaN,NaN
59258.453,19.386,0.129,NaN,NaN
59258.466,19.464,0.168,NaN,NaN
59260.432,19.795,0.181,NaN,NaN
59260.445,19.256,0.114,NaN,NaN
59260.448,19.137,0.122,NaN,NaN
59260.453,19.725,0.184,NaN,NaN
59262.467,19.459,0.175,NaN,NaN
59262.470,19.657,0.214,NaN,NaN
59262.503,19.163,0.126,NaN,NaN
59262.509,19.229,0.145,NaN,NaN
59267.458,NaN,NaN,19.728,0.292
59267.471,NaN,NaN,19.623,0.279
59267.485,NaN,NaN,19.289,0.206
59267.488,NaN,NaN,19.420,0.230
59268.409,NaN,NaN,19.437,0.273
59268.418,NaN,NaN,19.448,0.255
59268.424,NaN,NaN,19.379,0.229
59269.345,NaN,NaN,18.841,0.202
59269.353,NaN,NaN,19.073,0.221
59269.368,NaN,NaN,19.231,0.250
59276.455,NaN,NaN,19.486,0.191
59276.458,NaN,NaN,19.463,0.217
59276.463,NaN,NaN,19.263,0.150
59276.473,NaN,NaN,19.359,0.193
59278.483,NaN,NaN,18.685,0.227
59280.427,NaN,NaN,19.228,0.127
59280.433,NaN,NaN,19.397,0.161
59280.437,NaN,NaN,19.513,0.175
59280.449,NaN,NaN,19.275,0.124
59288.363,NaN,NaN,19.340,0.155
59288.366,NaN,NaN,19.773,0.255
59288.369,NaN,NaN,19.697,0.215
59288.374,NaN,NaN,19.722,0.221
59292.415,NaN,NaN,19.660,0.248
59292.417,NaN,NaN,19.970,0.298
59292.423,NaN,NaN,19.855,0.183
59292.433,NaN,NaN,20.130,0.286
59304.421,NaN,NaN,19.721,0.286
59306.414,NaN,NaN,19.681,0.297
59306.439,NaN,NaN,19.258,0.213
59308.380,19.979,0.194,NaN,NaN
