MJD,c,c_err,o,o_err
58985.446,NaN,NaN,19.007,0.126
58987.434,19.788,0.243,NaN,NaN
58987.445,19.825,0.270,NaN,NaN
58989.403,NaN,NaN,19.450,0.183
58989.427,NaN,NaN,19.389,0.173
58989.435,NaN,NaN,19.380,0.194
58989.438,NaN,NaN,19.283,0.176
58993.449,NaN,NaN,19.295,0.296
58995.419,20.024,0.257,NaN,NaN
58995.430,20.089,0.270,NaN,NaN
58999.322,NaN,NaN,19.540,0.255
58999.328,NaN,NaN,19.544,0.266
58999.333,NaN,NaN,19.685,0.252
59001.407,NaN,NaN,18.825,0.140
59055.292,NaN,NaN,19.659,0.277
59103.256,19.689,0.231,NaN,NaN
