MJD,c,c_err,o,o_err
58719.483,NaN,NaN,19.531,0.183
58719.487,NaN,NaN,19.232,0.139
58719.496,NaN,NaN,19.018,0.143
58719.502,NaN,NaN,19.710,0.211
58721.532,NaN,NaN,19.130,0.138
58721.546,NaN,NaN,19.077,0.296
58721.566,NaN,NaN,19.301,0.176
58723.358,18.869,0.083,NaN,NaN
58723.362,18.889,0.077,NaN,NaN
58723.381,18.947,0.084,NaN,NaN
58723.396,18.931,0.076,NaN,NaN
58727.352,18.955,0.095,NaN,NaN
58727.367,18.952,0.092,NaN,NaN
58727.370,18.990,0.089,NaN,NaN
58727.384,18.961,0.080,NaN,NaN
58731.622,NaN,NaN,18.667,0.107
58731.626,NaN,NaN,18.943,0.146
58731.631,NaN,NaN,18.778,0.130
58731.634,NaN,NaN,18.684,0.134
58733.407,NaN,NaN,18.841,0.216
58733.414,NaN,NaN,18.861,0.135
58733.434,NaN,NaN,18.859,0.123
58737.423,NaN,NaN,18.689,0.246
58737.426,NaN,NaN,18.633,0.180
58737.432,NaN,NaN,19.017,0.202
58737.445,NaN,NaN,18.855,0.129
58743.474,NaN,NaN,18.861,0.201
58743.477,NaN,NaN,18.886,0.221
58743.485,NaN,NaN,18.651,0.155
58743.502,NaN,NaN,18.975,0.211
58745.454,NaN,NaN,19.004,0.152
58745.458,NaN,NaN,18.685,0.106
58745.464,NaN,NaN,18.922,0.163
58745.484,NaN,NaN,18.722,0.139
58751.378,19.218,0.114,NaN,NaN
58751.384,19.092,0.095,NaN,NaN
58751.397,19.324,0.116,NaN,NaN
58751.403,19.187,0.102,NaN,NaN
58753.497,NaN,NaN,18.906,0.119
58753.500,NaN,NaN,18.897,0.101
58753.506,NaN,NaN,19.072,0.109
58753.517,NaN,NaN,18.946,0.110
58755.391,19.439,0.156,NaN,NaN
58755.394,19.331,0.113,NaN,NaN
58755.400,19.326,0.145,NaN,NaN
58755.414,19.256,0.140,NaN,NaN
58757.356,NaN,NaN,18.892,0.108
58757.360,NaN,NaN,18.908,0.097
58757.368,NaN,NaN,18.954,0.088
58757.378,NaN,NaN,18.934,0.098
58761.475,NaN,NaN,18.720,0.090
58761.478,NaN,NaN,19.003,0.153
58761.484,NaN,NaN,18.761,0.127
58761.496,NaN,NaN,18.803,0.108
58763.351,NaN,NaN,19.357,0.290
58763.354,NaN,NaN,18.574,0.143
58763.360,NaN,NaN,18.781,0.187
58763.372,NaN,NaN,18.933,0.169
58765.369,NaN,NaN,18.835,0.144
58765.373,NaN,NaN,18.907,0.134
58765.388,NaN,NaN,19.224,0.271
58769.262,NaN,NaN,18.605,0.201
58769.272,NaN,NaN,18.739,0.183
58769.282,NaN,NaN,18.930,0.223
58773.404,NaN,NaN,18.841,0.174
58773.407,NaN,NaN,19.284,0.186
58773.419,NaN,NaN,19.000,0.167
58773.425,NaN,NaN,18.972,0.169
58775.346,NaN,NaN,18.893,0.122
58775.349,NaN,NaN,18.843,0.136
58775.365,NaN,NaN,19.379,0.216
58775.373,NaN,NaN,19.019,0.156
58779.380,19.415,0.218,NaN,NaN
58779.398,19.416,0.184,NaN,NaN
58781.310,NaN,NaN,19.273,0.154
58781.313,NaN,NaN,19.226,0.154
58781.322,NaN,NaN,19.029,0.131
58781.334,NaN,NaN,19.166,0.150
58783.337,19.480,0.172,NaN,NaN
58783.343,18.957,0.127,NaN,NaN
58783.353,19.746,0.285,NaN,NaN
58785.298,NaN,NaN,19.303,0.189
58785.301,NaN,NaN,19.107,0.152
58785.321,NaN,NaN,18.880,0.133
58785.330,NaN,NaN,19.025,0.140
58787.345,19.457,0.137,NaN,NaN
58787.348,19.588,0.159,NaN,NaN
58787.357,19.471,0.140,NaN,NaN
58787.370,19.567,0.165,NaN,NaN
58789.196,NaN,NaN,18.953,0.166
58789.212,NaN,NaN,19.127,0.152
58791.202,NaN,NaN,19.005,0.133
58791.211,NaN,NaN,19.051,0.144
58792.315,NaN,NaN,19.040,0.180
58792.317,NaN,NaN,19.257,0.216
58792.324,NaN,NaN,19.316,0.181
58792.334,NaN,NaN,18.934,0.147
58797.332,NaN,NaN,19.405,0.291
58797.340,NaN,NaN,19.165,0.235
58797.351,NaN,NaN,19.080,0.261
58801.217,NaN,NaN,18.951,0.121
58801.234,NaN,NaN,19.618,0.237
58801.237,NaN,NaN,19.286,0.244
58801.243,NaN,NaN,19.062,0.158
58807.238,NaN,NaN,19.229,0.129
58807.241,NaN,NaN,19.146,0.146
58807.252,NaN,NaN,19.267,0.143
58807.258,NaN,NaN,19.141,0.122
58813.281,NaN,NaN,19.810,0.232
58813.284,NaN,NaN,19.391,0.171
58813.294,NaN,NaN,19.727,0.223
58813.303,NaN,NaN,19.552,0.228
58815.258,19.760,0.187,NaN,NaN
58815.266,19.897,0.226,NaN,NaN
58815.270,19.772,0.201,NaN,NaN
58821.247,NaN,NaN,19.340,0.196
58821.251,NaN,NaN,19.395,0.165
58821.256,NaN,NaN,19.586,0.210
58825.278,NaN,NaN,19.488,0.289
58825.281,NaN,NaN,19.343,0.216
58825.297,NaN,NaN,19.525,0.293
58833.278,NaN,NaN,19.916,0.214
58833.287,NaN,NaN,19.884,0.284
58833.297,NaN,NaN,20.159,0.234
58857.254,NaN,NaN,19.424,0.274
