MJD,c,c_err,o,o_err
58814.359,NaN,NaN,19.995,0.261
58814.376,NaN,NaN,19.591,0.168
58816.334,17.492,0.026,NaN,NaN
58816.337,17.434,0.026,NaN,NaN
58816.347,17.431,0.029,NaN,NaN
58816.353,17.406,0.027,NaN,NaN
58820.404,NaN,NaN,17.156,0.027
58820.410,NaN,NaN,17.215,0.028
58820.413,NaN,NaN,17.260,0.027
58820.423,NaN,NaN,17.226,0.032
58822.317,NaN,NaN,17.121,0.029
58822.320,NaN,NaN,17.176,0.032
58822.326,NaN,NaN,17.169,0.029
58822.336,NaN,NaN,17.176,0.050
58824.364,NaN,NaN,17.047,0.035
58824.368,NaN,NaN,17.024,0.032
58824.373,NaN,NaN,17.065,0.033
58824.383,NaN,NaN,17.021,0.029
58826.374,NaN,NaN,17.059,0.041
58826.377,NaN,NaN,17.012,0.042
58826.382,NaN,NaN,16.970,0.035
58826.396,NaN,NaN,17.116,0.044
58828.387,NaN,NaN,17.073,0.073
58828.390,NaN,NaN,17.074,0.069
58828.406,NaN,NaN,17.053,0.055
58830.379,NaN,NaN,16.886,0.039
58830.383,NaN,NaN,17.087,0.051
58830.388,NaN,NaN,17.013,0.046
58830.400,NaN,NaN,17.050,0.051
58834.443,NaN,NaN,17.087,0.032
58834.447,NaN,NaN,17.137,0.034
58834.453,NaN,NaN,17.170,0.048
58836.400,NaN,NaN,17.201,0.026
58836.403,NaN,NaN,17.140,0.024
58836.409,NaN,NaN,17.187,0.025
58836.420,NaN,NaN,17.121,0.023
58838.288,NaN,NaN,17.230,0.033
58838.292,NaN,NaN,17.248,0.028
58838.299,NaN,NaN,17.338,0.033
58838.309,NaN,NaN,17.249,0.032
58844.451,17.525,0.033,NaN,NaN
58844.455,17.582,0.036,NaN,NaN
58844.461,17.690,0.037,NaN,NaN
58844.471,17.616,0.038,NaN,NaN
58846.349,NaN,NaN,17.514,0.036
58846.357,NaN,NaN,17.482,0.032
58846.368,NaN,NaN,17.566,0.034
58850.227,NaN,NaN,17.667,0.044
58850.230,NaN,NaN,17.537,0.036
58850.237,NaN,NaN,17.563,0.040
58850.248,NaN,NaN,17.569,0.035
58850.366,NaN,NaN,17.541,0.043
58866.338,NaN,NaN,17.873,0.048
58866.341,NaN,NaN,17.909,0.054
58866.346,NaN,NaN,17.751,0.042
58866.357,NaN,NaN,17.770,0.050
58868.315,18.412,0.076,NaN,NaN
58868.318,18.130,0.051,NaN,NaN
58868.324,18.275,0.064,NaN,NaN
58868.334,18.210,0.060,NaN,NaN
58870.269,NaN,NaN,17.880,0.044
58870.273,NaN,NaN,17.790,0.047
58870.278,NaN,NaN,17.947,0.048
58870.290,NaN,NaN,17.872,0.048
58872.248,18.506,0.063,NaN,NaN
58872.252,18.541,0.070,NaN,NaN
58872.258,18.371,0.062,NaN,NaN
58872.269,18.451,0.072,NaN,NaN
58874.297,NaN,NaN,17.875,0.056
58874.300,NaN,NaN,18.010,0.055
58874.305,NaN,NaN,17.841,0.049
58874.316,NaN,NaN,18.033,0.053
58876.291,18.589,0.107,NaN,NaN
58876.295,18.674,0.091,NaN,NaN
58876.309,18.472,0.070,NaN,NaN
58876.312,18.608,0.068,NaN,NaN
58876.318,18.508,0.073,NaN,NaN
58876.328,18.474,0.076,NaN,NaN
58878.250,NaN,NaN,18.310,0.075
58878.255,NaN,NaN,18.163,0.063
58878.260,NaN,NaN,18.103,0.061
58882.292,NaN,NaN,18.226,0.091
58882.296,NaN,NaN,18.249,0.081
58882.302,NaN,NaN,18.148,0.083
58882.313,NaN,NaN,18.346,0.096
58884.296,NaN,NaN,18.404,0.140
58884.299,NaN,NaN,18.305,0.090
58884.307,NaN,NaN,18.260,0.118
58884.317,NaN,NaN,18.374,0.125
58886.217,NaN,NaN,18.311,0.116
58886.221,NaN,NaN,18.441,0.125
58886.226,NaN,NaN,18.280,0.115
58886.236,NaN,NaN,18.647,0.171
58894.222,NaN,NaN,18.987,0.189
58894.233,NaN,NaN,19.138,0.190
58906.278,NaN,NaN,19.309,0.163
58906.281,NaN,NaN,19.472,0.274
58906.298,NaN,NaN,19.230,0.250
58914.252,NaN,NaN,19.422,0.253
59032.602,NaN,NaN,19.884,0.282
59058.608,NaN,NaN,19.963,0.213
59084.546,19.984,0.271,NaN,NaN
