MJD,c,c_err,o,o_err
58943.448,NaN,NaN,19.300,0.253
58948.432,NaN,NaN,18.705,0.245
58951.432,NaN,NaN,18.812,0.144
58951.440,NaN,NaN,18.898,0.186
58951.443,NaN,NaN,19.040,0.281
58953.511,NaN,NaN,18.681,0.181
58953.517,NaN,NaN,18.545,0.263
58953.519,NaN,NaN,18.560,0.175
58957.421,NaN,NaN,18.950,0.115
58957.425,NaN,NaN,18.931,0.142
58957.433,NaN,NaN,18.779,0.109
58957.444,NaN,NaN,18.946,0.117
58959.410,18.931,0.084,NaN,NaN
58959.413,18.754,0.092,NaN,NaN
58959.420,18.969,0.103,NaN,NaN
58959.432,18.788,0.095,NaN,NaN
58961.481,NaN,NaN,18.892,0.112
58961.491,NaN,NaN,18.820,0.083
58961.503,NaN,NaN,18.762,0.089
58961.512,NaN,NaN,18.791,0.104
58965.414,NaN,NaN,19.277,0.153
58965.444,NaN,NaN,18.877,0.116
58965.454,NaN,NaN,19.122,0.140
58965.459,NaN,NaN,19.100,0.141
58967.396,19.154,0.105,NaN,NaN
58967.405,18.823,0.074,NaN,NaN
58967.411,18.719,0.067,NaN,NaN
58967.422,18.846,0.085,NaN,NaN
58968.382,NaN,NaN,18.893,0.100
58968.385,NaN,NaN,18.934,0.095
58968.391,NaN,NaN,18.777,0.069
58968.401,NaN,NaN,18.911,0.092
58969.390,NaN,NaN,19.276,0.126
58969.394,NaN,NaN,18.834,0.093
58969.401,NaN,NaN,18.696,0.073
58969.413,NaN,NaN,18.926,0.127
58971.374,NaN,NaN,18.866,0.124
58971.378,NaN,NaN,18.502,0.112
58971.383,NaN,NaN,18.981,0.163
58971.401,NaN,NaN,19.239,0.170
58973.319,NaN,NaN,19.068,0.211
58973.321,NaN,NaN,19.112,0.161
58973.325,NaN,NaN,19.027,0.195
58973.333,NaN,NaN,19.068,0.180
58975.372,NaN,NaN,19.055,0.251
58977.434,NaN,NaN,18.965,0.158
58977.438,NaN,NaN,18.767,0.173
58977.478,NaN,NaN,19.278,0.297
58979.459,NaN,NaN,19.590,0.268
58979.464,NaN,NaN,19.093,0.167
58979.479,NaN,NaN,19.089,0.183
58979.488,NaN,NaN,19.047,0.203
58981.391,NaN,NaN,19.446,0.166
58981.398,NaN,NaN,19.391,0.163
58981.421,NaN,NaN,18.967,0.148
58981.437,NaN,NaN,19.310,0.163
58983.345,19.359,0.104,NaN,NaN
58983.348,19.333,0.117,NaN,NaN
58983.357,19.702,0.162,NaN,NaN
58983.367,19.187,0.099,NaN,NaN
58985.395,NaN,NaN,19.348,0.142
58985.420,NaN,NaN,19.123,0.119
58985.440,NaN,NaN,19.254,0.114
58985.455,NaN,NaN,19.364,0.127
58987.417,19.603,0.166,NaN,NaN
58987.420,19.363,0.145,NaN,NaN
58987.426,19.606,0.139,NaN,NaN
58987.444,19.293,0.130,NaN,NaN
58989.341,NaN,NaN,19.138,0.093
58989.351,NaN,NaN,19.266,0.115
58989.356,NaN,NaN,19.377,0.123
58989.361,NaN,NaN,19.382,0.123
58993.419,NaN,NaN,19.548,0.191
58995.389,19.569,0.166,NaN,NaN
58995.392,19.617,0.181,NaN,NaN
58995.401,19.526,0.152,NaN,NaN
58995.419,19.495,0.169,NaN,NaN
58997.327,NaN,NaN,19.249,0.127
58997.339,NaN,NaN,19.097,0.125
58997.342,NaN,NaN,19.268,0.224
58997.350,NaN,NaN,18.553,0.291
58999.301,NaN,NaN,19.386,0.187
58999.310,NaN,NaN,19.035,0.137
58999.313,NaN,NaN,19.382,0.193
58999.347,NaN,NaN,19.085,0.146
59001.366,NaN,NaN,19.331,0.193
59001.389,NaN,NaN,19.894,0.300
59001.394,NaN,NaN,19.330,0.196
59001.399,NaN,NaN,19.089,0.208
59003.386,NaN,NaN,19.130,0.289
59003.393,NaN,NaN,19.047,0.245
59005.315,NaN,NaN,19.236,0.180
59005.318,NaN,NaN,19.060,0.175
59005.328,NaN,NaN,19.242,0.192
59005.350,NaN,NaN,19.273,0.192
59007.319,NaN,NaN,19.118,0.183
59007.322,NaN,NaN,19.380,0.279
59007.348,NaN,NaN,19.267,0.247
59007.358,NaN,NaN,18.896,0.164
59009.411,NaN,NaN,19.229,0.238
59011.370,19.832,0.244,NaN,NaN
59011.383,19.845,0.208,NaN,NaN
59011.396,19.654,0.184,NaN,NaN
59011.402,19.786,0.240,NaN,NaN
59013.378,NaN,NaN,19.314,0.136
59013.381,NaN,NaN,20.044,0.286
59013.400,NaN,NaN,19.967,0.255
59013.420,NaN,NaN,19.511,0.164
59017.330,NaN,NaN,19.278,0.125
59017.343,NaN,NaN,19.693,0.151
59017.346,NaN,NaN,19.528,0.172
59017.360,NaN,NaN,19.059,0.101
59021.278,NaN,NaN,19.393,0.146
59021.281,NaN,NaN,19.377,0.229
59021.300,NaN,NaN,19.487,0.152
59021.311,NaN,NaN,19.610,0.170
59023.289,19.608,0.201,NaN,NaN
59023.294,19.680,0.213,NaN,NaN
59023.297,19.729,0.217,NaN,NaN
59023.318,19.691,0.224,NaN,NaN
59025.279,NaN,NaN,19.322,0.140
59025.283,NaN,NaN,19.210,0.149
59025.297,NaN,NaN,19.922,0.201
59025.316,NaN,NaN,19.854,0.197
59027.289,NaN,NaN,19.525,0.152
59027.292,NaN,NaN,19.313,0.151
59027.299,NaN,NaN,19.424,0.168
59027.309,NaN,NaN,19.745,0.214
59029.304,NaN,NaN,19.023,0.158
59029.311,NaN,NaN,19.397,0.256
59029.315,NaN,NaN,18.973,0.146
59031.269,NaN,NaN,19.378,0.285
59031.272,NaN,NaN,18.870,0.158
59031.291,NaN,NaN,19.509,0.236
59033.320,NaN,NaN,19.408,0.299
59033.326,NaN,NaN,18.937,0.206
59033.338,NaN,NaN,18.907,0.213
59035.319,NaN,NaN,18.954,0.260
59035.329,NaN,NaN,19.227,0.296
59037.255,NaN,NaN,19.378,0.156
59037.262,NaN,NaN,19.736,0.230
59037.285,NaN,NaN,18.916,0.081
59039.289,NaN,NaN,19.459,0.214
59039.297,NaN,NaN,19.512,0.210
59039.300,NaN,NaN,19.560,0.220
59039.312,NaN,NaN,19.494,0.200
59041.299,NaN,NaN,19.170,0.123
59041.304,NaN,NaN,19.420,0.123
59041.319,NaN,NaN,19.250,0.116
59041.329,NaN,NaN,19.544,0.168
59043.333,19.949,0.237,NaN,NaN
59043.345,19.882,0.297,NaN,NaN
59043.345,19.848,0.273,NaN,NaN
59047.320,19.405,0.194,NaN,NaN
59047.321,19.211,0.155,NaN,NaN
59051.285,19.973,0.243,NaN,NaN
59051.288,20.244,0.253,NaN,NaN
59051.298,19.902,0.236,NaN,NaN
59051.304,20.267,0.294,NaN,NaN
59057.281,NaN,NaN,19.599,0.252
59057.284,NaN,NaN,19.363,0.252
59057.291,NaN,NaN,19.460,0.222
59057.305,NaN,NaN,19.676,0.287
59073.257,NaN,NaN,19.772,0.218
59077.249,NaN,NaN,20.037,0.285
59217.618,NaN,NaN,19.680,0.263
