MJD,c,c_err,o,o_err
58775.383,NaN,NaN,19.324,0.220
58775.389,NaN,NaN,19.595,0.245
58775.404,NaN,NaN,19.281,0.158
58777.430,NaN,NaN,19.284,0.254
58779.411,18.990,0.097,NaN,NaN
58779.414,18.903,0.077,NaN,NaN
58779.434,18.890,0.101,NaN,NaN
58779.439,18.938,0.081,NaN,NaN
58779.496,19.014,0.110,NaN,NaN
58781.361,NaN,NaN,19.009,0.100
58781.364,NaN,NaN,19.041,0.090
58781.371,NaN,NaN,18.976,0.107
58781.382,NaN,NaN,18.951,0.107
58783.422,18.874,0.075,NaN,NaN
58783.428,19.022,0.097,NaN,NaN
58783.432,19.042,0.113,NaN,NaN
58783.445,18.740,0.082,NaN,NaN
58785.351,NaN,NaN,18.848,0.091
58785.365,NaN,NaN,19.536,0.257
58785.365,NaN,NaN,18.923,0.128
58785.377,NaN,NaN,18.889,0.117
58785.380,NaN,NaN,19.123,0.143
58785.381,NaN,NaN,18.707,0.096
58787.405,18.993,0.111,NaN,NaN
58787.421,18.970,0.109,NaN,NaN
58787.425,18.773,0.092,NaN,NaN
58787.436,19.030,0.137,NaN,NaN
58789.257,NaN,NaN,19.021,0.177
58789.269,NaN,NaN,18.824,0.097
58789.292,NaN,NaN,18.825,0.103
58789.299,NaN,NaN,18.867,0.092
58789.302,NaN,NaN,18.971,0.097
58789.312,NaN,NaN,18.850,0.103
58791.330,NaN,NaN,18.830,0.099
58791.334,NaN,NaN,18.642,0.098
58791.341,NaN,NaN,18.931,0.125
58791.359,NaN,NaN,18.688,0.095
58791.412,NaN,NaN,18.778,0.096
58799.394,NaN,NaN,18.412,0.239
58799.404,NaN,NaN,18.665,0.290
58799.412,NaN,NaN,18.538,0.279
58800.408,NaN,NaN,18.955,0.190
58800.412,NaN,NaN,18.896,0.161
58800.417,NaN,NaN,18.962,0.173
58800.428,NaN,NaN,18.861,0.135
58801.453,NaN,NaN,18.749,0.125
58801.456,NaN,NaN,19.007,0.189
58801.461,NaN,NaN,18.907,0.181
58801.474,NaN,NaN,18.585,0.187
58809.401,NaN,NaN,19.399,0.252
58813.274,NaN,NaN,18.864,0.085
58813.277,NaN,NaN,18.818,0.090
58813.290,NaN,NaN,18.843,0.099
58813.298,NaN,NaN,18.963,0.097
58815.323,19.532,0.167,NaN,NaN
58815.328,19.500,0.152,NaN,NaN
58815.342,19.371,0.127,NaN,NaN
58815.355,19.329,0.114,NaN,NaN
58817.344,NaN,NaN,19.051,0.119
58817.348,NaN,NaN,18.428,0.257
58817.350,NaN,NaN,19.488,0.292
58821.286,NaN,NaN,18.805,0.233
58821.294,NaN,NaN,18.970,0.132
58821.297,NaN,NaN,18.851,0.135
58821.307,NaN,NaN,18.843,0.162
58821.308,NaN,NaN,18.968,0.238
58821.316,NaN,NaN,18.402,0.251
58821.319,NaN,NaN,18.719,0.221
58825.305,NaN,NaN,18.811,0.185
58825.308,NaN,NaN,18.709,0.163
58825.314,NaN,NaN,18.833,0.198
58826.348,NaN,NaN,18.659,0.247
58827.337,NaN,NaN,18.875,0.265
58827.346,NaN,NaN,18.938,0.286
58827.349,NaN,NaN,18.972,0.297
58828.272,NaN,NaN,18.970,0.201
58828.275,NaN,NaN,18.879,0.206
58828.281,NaN,NaN,18.870,0.186
58828.292,NaN,NaN,18.759,0.176
58829.304,NaN,NaN,18.867,0.186
58829.314,NaN,NaN,18.989,0.194
58829.317,NaN,NaN,18.822,0.207
58830.285,NaN,NaN,19.072,0.278
58830.290,NaN,NaN,18.899,0.201
58830.293,NaN,NaN,18.484,0.195
58830.303,NaN,NaN,18.760,0.241
58832.320,NaN,NaN,18.726,0.205
58832.324,NaN,NaN,18.737,0.204
58832.330,NaN,NaN,18.784,0.259
58832.340,NaN,NaN,19.029,0.235
58833.322,NaN,NaN,19.202,0.151
58833.322,NaN,NaN,19.026,0.125
58833.325,NaN,NaN,19.072,0.126
58833.325,NaN,NaN,18.783,0.111
58833.331,NaN,NaN,19.091,0.201
58833.332,NaN,NaN,19.159,0.148
58833.342,NaN,NaN,19.073,0.151
58833.343,NaN,NaN,18.737,0.121
58836.302,NaN,NaN,18.974,0.081
58836.308,NaN,NaN,19.164,0.195
58836.319,NaN,NaN,18.965,0.097
58837.278,NaN,NaN,19.001,0.110
58837.281,NaN,NaN,19.105,0.115
58837.283,NaN,NaN,19.116,0.128
58837.288,NaN,NaN,19.173,0.131
58837.289,NaN,NaN,19.225,0.130
58837.300,NaN,NaN,19.052,0.094
58837.301,NaN,NaN,19.478,0.208
58837.307,NaN,NaN,19.154,0.134
58841.302,NaN,NaN,19.264,0.111
58841.305,NaN,NaN,19.102,0.125
58841.313,NaN,NaN,19.123,0.121
58841.324,NaN,NaN,19.051,0.121
58845.210,NaN,NaN,18.969,0.111
58845.213,NaN,NaN,19.015,0.111
58845.224,NaN,NaN,19.161,0.124
58845.231,NaN,NaN,19.178,0.134
58857.305,NaN,NaN,19.009,0.234
58857.309,NaN,NaN,18.691,0.203
58867.257,19.273,0.201,NaN,NaN
58867.262,19.921,0.284,NaN,NaN
58869.226,NaN,NaN,19.225,0.142
58869.234,NaN,NaN,19.443,0.200
58871.222,19.555,0.230,NaN,NaN
58873.242,NaN,NaN,19.459,0.156
58873.246,NaN,NaN,19.589,0.221
58873.252,NaN,NaN,19.490,0.219
58875.229,19.576,0.206,NaN,NaN
58883.228,NaN,NaN,19.371,0.245
58883.232,NaN,NaN,19.356,0.293
