MJD,c,c_err,o,o_err
58360.583,NaN,NaN,17.644,0.052
58360.592,NaN,NaN,17.551,0.049
58360.601,NaN,NaN,17.619,0.052
58360.610,NaN,NaN,17.637,0.050
58362.574,NaN,NaN,17.520,0.064
58362.583,NaN,NaN,17.471,0.059
58362.592,NaN,NaN,17.592,0.068
58362.600,NaN,NaN,17.468,0.055
58366.576,NaN,NaN,17.359,0.033
58366.586,NaN,NaN,17.350,0.032
58366.596,NaN,NaN,17.344,0.029
58366.604,NaN,NaN,17.399,0.031
58368.575,NaN,NaN,17.399,0.029
58368.584,NaN,NaN,17.367,0.032
58368.595,NaN,NaN,17.414,0.032
58368.604,NaN,NaN,17.425,0.032
58370.584,NaN,NaN,17.361,0.037
58370.594,NaN,NaN,17.410,0.038
58370.604,NaN,NaN,17.388,0.039
58370.615,NaN,NaN,17.423,0.039
58372.562,NaN,NaN,17.435,0.036
58372.572,NaN,NaN,17.435,0.036
58372.582,NaN,NaN,17.404,0.028
58372.591,NaN,NaN,17.399,0.031
58374.559,NaN,NaN,17.407,0.044
58378.543,NaN,NaN,17.651,0.042
58378.554,NaN,NaN,17.614,0.040
58378.564,NaN,NaN,17.628,0.044
58378.573,NaN,NaN,17.542,0.039
58380.543,NaN,NaN,17.639,0.037
58382.504,NaN,NaN,17.678,0.055
58382.515,NaN,NaN,17.621,0.044
58382.524,NaN,NaN,17.649,0.053
58382.534,NaN,NaN,17.648,0.050
58384.540,NaN,NaN,17.769,0.129
58384.556,NaN,NaN,17.747,0.120
58386.572,NaN,NaN,17.728,0.090
58386.582,NaN,NaN,17.794,0.095
58386.592,NaN,NaN,17.861,0.102
58386.602,NaN,NaN,17.803,0.089
58392.514,NaN,NaN,17.872,0.048
58392.525,NaN,NaN,17.804,0.049
58392.535,NaN,NaN,17.842,0.049
58392.544,NaN,NaN,17.841,0.046
58394.505,NaN,NaN,18.029,0.065
58394.514,NaN,NaN,17.828,0.061
58394.525,NaN,NaN,17.916,0.059
58394.535,NaN,NaN,17.878,0.054
58400.528,20.381,0.283,NaN,NaN
58402.510,NaN,NaN,18.069,0.065
58402.518,NaN,NaN,18.327,0.076
58402.526,NaN,NaN,17.897,0.056
58402.534,NaN,NaN,17.996,0.062
58408.487,NaN,NaN,18.125,0.061
58408.499,NaN,NaN,18.074,0.051
58408.509,NaN,NaN,18.118,0.058
58408.515,NaN,NaN,18.078,0.064
58412.478,NaN,NaN,18.362,0.084
58412.487,NaN,NaN,18.271,0.079
58412.495,NaN,NaN,18.071,0.058
58412.509,NaN,NaN,18.172,0.071
58414.459,NaN,NaN,17.969,0.126
58414.471,NaN,NaN,18.348,0.121
58414.482,NaN,NaN,18.140,0.127
58414.489,NaN,NaN,18.470,0.147
58416.440,NaN,NaN,17.831,0.085
58416.442,NaN,NaN,18.225,0.155
58416.453,NaN,NaN,18.392,0.183
58416.458,NaN,NaN,18.244,0.169
58426.453,NaN,NaN,18.485,0.107
58426.461,NaN,NaN,18.373,0.094
58426.470,NaN,NaN,18.213,0.070
58426.483,NaN,NaN,18.565,0.108
58430.435,NaN,NaN,18.395,0.080
58430.445,NaN,NaN,18.397,0.085
58430.455,NaN,NaN,18.363,0.087
58430.461,NaN,NaN,18.404,0.089
58434.438,NaN,NaN,18.437,0.087
58434.449,NaN,NaN,18.561,0.080
58434.460,NaN,NaN,18.634,0.090
58434.466,NaN,NaN,18.475,0.089
58438.425,NaN,NaN,18.648,0.090
58438.432,NaN,NaN,18.625,0.105
58438.441,NaN,NaN,18.514,0.117
58438.452,NaN,NaN,18.793,0.159
58442.411,NaN,NaN,18.808,0.191
58442.422,NaN,NaN,18.226,0.124
58442.431,NaN,NaN,18.544,0.149
58442.437,NaN,NaN,18.472,0.161
58446.394,NaN,NaN,18.348,0.180
58446.402,NaN,NaN,18.566,0.231
58446.410,NaN,NaN,18.489,0.205
58446.410,NaN,NaN,18.816,0.238
58450.397,NaN,NaN,18.754,0.138
58450.412,NaN,NaN,19.455,0.234
58450.419,NaN,NaN,18.959,0.181
58450.427,NaN,NaN,19.270,0.222
58452.420,NaN,NaN,19.284,0.134
58452.429,NaN,NaN,19.059,0.104
58452.436,NaN,NaN,19.147,0.128
58452.449,NaN,NaN,19.136,0.143
58454.434,NaN,NaN,19.295,0.210
58454.440,NaN,NaN,19.477,0.209
58454.454,NaN,NaN,19.087,0.143
58458.428,NaN,NaN,19.093,0.130
58458.438,NaN,NaN,19.386,0.194
58458.447,NaN,NaN,19.292,0.179
58458.456,NaN,NaN,19.103,0.168
58462.394,NaN,NaN,19.183,0.177
58462.403,NaN,NaN,19.115,0.176
58462.417,NaN,NaN,19.676,0.245
58462.423,NaN,NaN,19.192,0.178
58466.408,NaN,NaN,19.345,0.212
58466.419,NaN,NaN,19.649,0.271
58466.436,NaN,NaN,19.348,0.211
58480.382,NaN,NaN,19.788,0.295
