MJD,c,c_err,o,o_err
58994.334,19.781,0.204,NaN,NaN
58994.341,19.082,0.144,NaN,NaN
58994.355,19.297,0.156,NaN,NaN
58998.289,NaN,NaN,19.029,0.141
58998.293,NaN,NaN,18.970,0.145
58998.300,NaN,NaN,18.965,0.152
58998.315,NaN,NaN,18.937,0.159
59002.310,NaN,NaN,18.980,0.266
59002.325,NaN,NaN,18.484,0.204
59002.328,NaN,NaN,18.725,0.218
59004.289,NaN,NaN,19.068,0.166
59004.307,NaN,NaN,18.681,0.140
59004.310,NaN,NaN,18.979,0.186
59004.315,NaN,NaN,18.967,0.187
59005.339,NaN,NaN,18.686,0.222
59005.349,NaN,NaN,18.770,0.249
59005.359,NaN,NaN,18.561,0.221
59006.271,NaN,NaN,18.967,0.252
59006.275,NaN,NaN,19.041,0.205
59006.281,NaN,NaN,18.678,0.144
59006.292,NaN,NaN,18.441,0.173
59010.314,NaN,NaN,18.865,0.125
59010.318,NaN,NaN,19.266,0.179
59010.335,NaN,NaN,18.951,0.138
59016.268,NaN,NaN,19.671,0.257
59016.271,NaN,NaN,19.059,0.126
59016.277,NaN,NaN,19.125,0.134
59016.288,NaN,NaN,18.840,0.102
59020.255,NaN,NaN,19.270,0.164
59020.259,NaN,NaN,19.127,0.158
59020.264,NaN,NaN,19.111,0.132
59020.276,NaN,NaN,19.576,0.284
59024.251,NaN,NaN,18.945,0.209
59024.254,NaN,NaN,19.185,0.161
59024.262,NaN,NaN,19.359,0.186
59024.275,NaN,NaN,19.370,0.137
59026.266,NaN,NaN,19.201,0.202
59030.256,NaN,NaN,18.922,0.220
59030.262,NaN,NaN,19.311,0.270
59032.282,NaN,NaN,19.249,0.276
59032.284,NaN,NaN,19.371,0.293
59032.290,NaN,NaN,19.214,0.282
59032.300,NaN,NaN,18.766,0.170
59040.266,NaN,NaN,19.321,0.215
59040.269,NaN,NaN,19.587,0.249
