MJD,c,c_err,o,o_err
58619.420,NaN,NaN,19.039,0.202
58619.423,NaN,NaN,18.993,0.229
58619.440,NaN,NaN,19.124,0.231
58627.464,NaN,NaN,18.564,0.094
58627.467,NaN,NaN,18.704,0.108
58627.480,NaN,NaN,18.600,0.103
58627.495,NaN,NaN,18.392,0.074
58629.409,NaN,NaN,18.708,0.126
58629.423,NaN,NaN,18.478,0.079
58629.428,NaN,NaN,18.647,0.091
58629.438,NaN,NaN,18.476,0.092
58631.493,NaN,NaN,18.703,0.121
58631.496,NaN,NaN,18.616,0.079
58631.513,NaN,NaN,18.555,0.088
58631.522,NaN,NaN,18.597,0.092
58633.397,NaN,NaN,18.619,0.092
58633.412,NaN,NaN,18.534,0.086
58633.417,NaN,NaN,18.746,0.123
58633.428,NaN,NaN,19.038,0.300
58635.411,18.920,0.087,NaN,NaN
58635.433,18.820,0.082,NaN,NaN
58635.444,18.928,0.104,NaN,NaN
58635.448,18.988,0.089,NaN,NaN
58637.446,NaN,NaN,18.683,0.185
58637.449,NaN,NaN,19.130,0.172
58637.459,NaN,NaN,18.850,0.142
58637.475,NaN,NaN,18.763,0.140
58639.379,18.836,0.107,NaN,NaN
58639.381,19.208,0.214,NaN,NaN
58639.388,19.144,0.096,NaN,NaN
58639.398,19.117,0.107,NaN,NaN
58641.376,NaN,NaN,18.733,0.102
58641.379,NaN,NaN,19.004,0.138
58641.386,NaN,NaN,19.173,0.148
58641.401,NaN,NaN,19.167,0.123
58643.362,NaN,NaN,19.227,0.160
58643.373,NaN,NaN,19.161,0.168
58643.376,NaN,NaN,19.470,0.189
58643.392,NaN,NaN,18.913,0.097
58645.430,NaN,NaN,19.306,0.195
58645.443,NaN,NaN,19.401,0.266
58645.453,NaN,NaN,19.323,0.245
58645.461,NaN,NaN,19.220,0.233
58647.359,NaN,NaN,19.064,0.208
58647.362,NaN,NaN,19.110,0.216
58647.367,NaN,NaN,19.206,0.233
58647.380,NaN,NaN,18.826,0.172
58652.382,NaN,NaN,19.040,0.286
58652.390,NaN,NaN,19.069,0.285
58652.400,NaN,NaN,18.715,0.179
58653.299,NaN,NaN,19.137,0.276
58655.343,NaN,NaN,19.224,0.192
58655.357,NaN,NaN,19.369,0.185
58655.360,NaN,NaN,18.975,0.107
58655.365,NaN,NaN,19.181,0.164
58659.377,NaN,NaN,18.972,0.135
58659.385,NaN,NaN,19.169,0.149
58659.388,NaN,NaN,18.926,0.115
58659.401,NaN,NaN,19.373,0.176
58663.281,20.162,0.250,NaN,NaN
58663.284,19.896,0.231,NaN,NaN
58663.291,19.571,0.159,NaN,NaN
58663.304,20.123,0.288,NaN,NaN
58665.363,NaN,NaN,19.145,0.163
58665.366,NaN,NaN,19.261,0.183
58665.372,NaN,NaN,19.364,0.191
58665.387,NaN,NaN,19.196,0.158
58671.352,NaN,NaN,19.505,0.233
58671.356,NaN,NaN,19.351,0.182
58671.365,NaN,NaN,19.663,0.234
58671.377,NaN,NaN,19.429,0.187
58674.459,NaN,NaN,18.946,0.185
58674.478,NaN,NaN,18.724,0.278
58677.337,NaN,NaN,19.177,0.264
58677.353,NaN,NaN,18.842,0.196
58677.361,NaN,NaN,19.180,0.292
58679.349,NaN,NaN,19.234,0.273
58682.354,NaN,NaN,19.178,0.237
58682.356,NaN,NaN,19.119,0.227
58685.310,NaN,NaN,19.442,0.263
58685.323,NaN,NaN,19.741,0.269
58685.326,NaN,NaN,19.340,0.178
58685.332,NaN,NaN,19.532,0.241
58691.408,20.065,0.276,NaN,NaN
58691.411,19.930,0.229,NaN,NaN
58693.288,NaN,NaN,19.624,0.256
58693.293,NaN,NaN,19.795,0.265
58693.312,NaN,NaN,19.540,0.206
58705.361,NaN,NaN,18.915,0.291
58705.372,NaN,NaN,18.835,0.289
