MJD,c,c_err,o,o_err
58538.651,NaN,NaN,18.476,0.123
58538.662,NaN,NaN,18.422,0.145
58550.651,NaN,NaN,18.471,0.113
58554.627,NaN,NaN,18.402,0.094
58554.628,NaN,NaN,18.286,0.095
58554.635,NaN,NaN,18.332,0.092
58554.637,NaN,NaN,18.276,0.077
58554.644,NaN,NaN,18.416,0.093
58554.646,NaN,NaN,18.664,0.124
58554.653,NaN,NaN,18.279,0.142
58554.655,NaN,NaN,18.190,0.163
58558.650,NaN,NaN,18.426,0.203
58568.618,NaN,NaN,18.200,0.117
58568.621,NaN,NaN,18.330,0.110
58568.629,NaN,NaN,18.524,0.124
58568.631,NaN,NaN,18.583,0.149
58568.632,NaN,NaN,18.309,0.113
58568.640,NaN,NaN,18.195,0.118
58568.642,NaN,NaN,18.673,0.144
58568.643,NaN,NaN,18.459,0.158
58570.642,NaN,NaN,18.357,0.114
58572.590,NaN,NaN,18.383,0.096
58572.600,NaN,NaN,18.193,0.089
58572.610,NaN,NaN,18.520,0.123
58572.611,NaN,NaN,18.261,0.082
58572.619,NaN,NaN,18.232,0.082
58572.620,NaN,NaN,18.489,0.083
58572.629,NaN,NaN,18.241,0.085
58572.639,NaN,NaN,18.317,0.101
58580.628,18.694,0.102,NaN,NaN
58580.638,18.824,0.173,NaN,NaN
58582.589,NaN,NaN,18.439,0.104
58582.601,NaN,NaN,18.292,0.090
58582.612,NaN,NaN,18.361,0.103
58582.623,NaN,NaN,18.184,0.076
58588.593,NaN,NaN,18.450,0.112
58588.603,NaN,NaN,18.344,0.109
58588.613,NaN,NaN,18.388,0.117
58588.623,NaN,NaN,18.289,0.093
58588.624,NaN,NaN,18.503,0.113
58588.635,NaN,NaN,18.640,0.169
58590.608,NaN,NaN,18.505,0.199
58590.619,NaN,NaN,18.541,0.195
58590.629,NaN,NaN,18.529,0.170
58594.548,NaN,NaN,18.367,0.246
58594.569,NaN,NaN,18.219,0.180
58594.570,NaN,NaN,18.260,0.183
58594.580,NaN,NaN,18.541,0.243
58594.581,NaN,NaN,18.484,0.213
58594.585,NaN,NaN,18.517,0.236
58594.592,NaN,NaN,18.413,0.233
58594.618,NaN,NaN,18.505,0.270
58596.592,NaN,NaN,18.540,0.145
58596.602,NaN,NaN,18.316,0.115
58596.612,NaN,NaN,18.496,0.122
58596.622,NaN,NaN,18.290,0.118
58600.589,NaN,NaN,18.359,0.144
58600.600,NaN,NaN,18.438,0.192
58600.611,NaN,NaN,18.411,0.151
58604.566,18.960,0.138,NaN,NaN
58604.576,18.901,0.172,NaN,NaN
58604.579,18.998,0.116,NaN,NaN
58604.586,18.594,0.133,NaN,NaN
58604.589,18.986,0.138,NaN,NaN
58604.596,18.741,0.146,NaN,NaN
58604.599,18.952,0.121,NaN,NaN
58604.609,18.884,0.135,NaN,NaN
58606.581,NaN,NaN,18.378,0.131
58606.592,NaN,NaN,18.739,0.195
58606.603,NaN,NaN,18.424,0.122
58606.614,NaN,NaN,18.466,0.127
58606.621,NaN,NaN,18.369,0.162
58610.549,NaN,NaN,18.708,0.153
58610.560,NaN,NaN,18.522,0.125
58610.570,NaN,NaN,18.905,0.194
58610.580,NaN,NaN,18.443,0.126
58610.591,NaN,NaN,18.658,0.151
58610.601,NaN,NaN,18.359,0.109
58610.611,NaN,NaN,18.542,0.171
58610.621,NaN,NaN,18.386,0.219
58612.545,18.997,0.114,NaN,NaN
58612.551,19.281,0.147,NaN,NaN
58612.566,18.843,0.121,NaN,NaN
58612.573,18.906,0.114,NaN,NaN
58616.506,NaN,NaN,18.558,0.096
58616.509,NaN,NaN,18.473,0.102
58616.515,NaN,NaN,18.460,0.086
58616.529,NaN,NaN,18.524,0.083
58618.520,NaN,NaN,18.865,0.201
58618.523,NaN,NaN,18.340,0.119
58618.529,NaN,NaN,18.467,0.135
58618.539,NaN,NaN,18.327,0.138
58620.486,NaN,NaN,18.216,0.109
58620.492,NaN,NaN,18.679,0.226
58620.494,NaN,NaN,18.848,0.183
58620.511,NaN,NaN,18.516,0.160
58620.544,NaN,NaN,18.640,0.179
58620.547,NaN,NaN,18.666,0.192
58620.563,NaN,NaN,18.439,0.135
58620.569,NaN,NaN,18.537,0.178
58622.545,NaN,NaN,18.419,0.228
58622.548,NaN,NaN,18.103,0.186
58622.567,NaN,NaN,18.615,0.270
58626.495,NaN,NaN,18.663,0.149
58626.499,NaN,NaN,18.756,0.185
58626.509,NaN,NaN,18.900,0.193
58626.522,NaN,NaN,18.415,0.150
58630.464,NaN,NaN,18.895,0.173
58630.467,NaN,NaN,18.921,0.146
58630.472,NaN,NaN,18.724,0.124
58630.483,NaN,NaN,18.809,0.148
58634.455,NaN,NaN,18.781,0.148
58634.458,NaN,NaN,18.740,0.136
58634.471,NaN,NaN,18.809,0.159
58634.483,NaN,NaN,18.930,0.167
58634.519,NaN,NaN,18.916,0.155
58634.527,NaN,NaN,18.738,0.153
58634.531,NaN,NaN,18.987,0.175
58634.549,NaN,NaN,19.124,0.215
58636.447,19.178,0.122,NaN,NaN
58636.449,19.677,0.220,NaN,NaN
58636.461,19.581,0.179,NaN,NaN
58636.471,19.379,0.145,NaN,NaN
58636.500,19.790,0.240,NaN,NaN
58636.506,19.473,0.188,NaN,NaN
58636.509,19.952,0.257,NaN,NaN
58636.526,19.461,0.167,NaN,NaN
58638.425,NaN,NaN,18.794,0.294
