MJD,c,c_err,o,o_err
58788.426,18.196,0.048,NaN,NaN
58788.429,18.180,0.050,NaN,NaN
58788.436,18.114,0.055,NaN,NaN
58788.447,18.130,0.051,NaN,NaN
58790.394,NaN,NaN,17.701,0.036
58790.397,NaN,NaN,17.582,0.035
58790.404,NaN,NaN,17.740,0.042
58790.417,NaN,NaN,17.750,0.039
58792.409,NaN,NaN,17.516,0.040
58792.412,NaN,NaN,17.438,0.038
58792.419,NaN,NaN,17.475,0.037
58792.432,NaN,NaN,17.519,0.035
58794.464,NaN,NaN,17.433,0.039
58794.467,NaN,NaN,17.417,0.039
58794.473,NaN,NaN,17.414,0.034
58794.486,NaN,NaN,17.468,0.040
58796.410,NaN,NaN,17.394,0.071
58796.413,NaN,NaN,17.609,0.066
58796.430,NaN,NaN,17.409,0.044
58798.411,NaN,NaN,17.442,0.067
58798.415,NaN,NaN,17.537,0.055
58798.420,NaN,NaN,17.431,0.071
58798.433,NaN,NaN,17.577,0.075
58800.393,NaN,NaN,17.453,0.082
58800.396,NaN,NaN,17.340,0.066
58800.402,NaN,NaN,17.283,0.070
58800.415,NaN,NaN,17.564,0.078
58802.439,NaN,NaN,17.490,0.043
58802.442,NaN,NaN,17.504,0.040
58802.448,NaN,NaN,17.532,0.048
58802.459,NaN,NaN,17.407,0.046
58804.366,NaN,NaN,17.462,0.036
58804.369,NaN,NaN,17.443,0.044
58804.374,NaN,NaN,17.489,0.036
58804.385,NaN,NaN,17.517,0.041
58804.386,NaN,NaN,17.545,0.051
58804.389,NaN,NaN,17.572,0.054
58808.467,17.810,0.040,NaN,NaN
58808.470,17.661,0.035,NaN,NaN
58808.478,17.842,0.045,NaN,NaN
58808.490,18.023,0.079,NaN,NaN
58814.368,NaN,NaN,17.506,0.026
58814.371,NaN,NaN,17.422,0.030
58814.377,NaN,NaN,17.464,0.028
58814.388,NaN,NaN,17.468,0.031
58816.341,17.910,0.046,NaN,NaN
58816.346,17.859,0.035,NaN,NaN
58816.351,17.838,0.034,NaN,NaN
58816.364,17.971,0.043,NaN,NaN
58818.462,NaN,NaN,17.514,0.073
58820.404,NaN,NaN,17.480,0.032
58820.410,NaN,NaN,17.588,0.032
58820.413,NaN,NaN,17.582,0.035
58820.423,NaN,NaN,17.520,0.047
58822.348,NaN,NaN,17.553,0.063
58824.364,NaN,NaN,17.580,0.049
58824.368,NaN,NaN,17.536,0.061
58824.373,NaN,NaN,17.452,0.046
58824.383,NaN,NaN,17.450,0.044
58826.374,NaN,NaN,17.565,0.055
58826.377,NaN,NaN,17.557,0.064
58826.382,NaN,NaN,17.543,0.055
58826.396,NaN,NaN,17.630,0.063
58828.389,NaN,NaN,17.385,0.077
58828.392,NaN,NaN,17.521,0.095
58828.398,NaN,NaN,17.558,0.081
58828.410,NaN,NaN,17.491,0.082
58830.379,NaN,NaN,17.608,0.056
58830.383,NaN,NaN,17.619,0.070
58830.388,NaN,NaN,17.446,0.059
58830.400,NaN,NaN,17.477,0.051
58836.295,NaN,NaN,17.601,0.033
58836.299,NaN,NaN,17.495,0.033
58836.304,NaN,NaN,17.519,0.032
58836.316,NaN,NaN,17.603,0.036
58838.311,NaN,NaN,17.697,0.051
58838.315,NaN,NaN,17.534,0.040
58838.321,NaN,NaN,17.576,0.042
58838.325,NaN,NaN,17.555,0.054
58838.327,NaN,NaN,17.691,0.061
58838.331,NaN,NaN,17.557,0.060
58838.333,NaN,NaN,17.652,0.071
58838.343,NaN,NaN,17.779,0.108
58844.451,18.098,0.050,NaN,NaN
58844.455,18.164,0.055,NaN,NaN
58844.461,18.098,0.053,NaN,NaN
58844.470,18.028,0.054,NaN,NaN
58844.471,18.075,0.054,NaN,NaN
58844.473,18.144,0.054,NaN,NaN
58844.480,18.024,0.056,NaN,NaN
58844.490,17.932,0.055,NaN,NaN
58846.274,NaN,NaN,17.597,0.030
58846.283,NaN,NaN,17.630,0.030
58846.293,NaN,NaN,17.614,0.031
58850.316,NaN,NaN,17.581,0.030
58850.319,NaN,NaN,17.546,0.034
58850.324,NaN,NaN,17.699,0.038
58850.333,NaN,NaN,17.559,0.033
58850.368,NaN,NaN,17.533,0.033
58850.373,NaN,NaN,17.519,0.031
58850.384,NaN,NaN,17.546,0.030
58866.338,NaN,NaN,17.541,0.033
58866.341,NaN,NaN,17.660,0.035
58866.346,NaN,NaN,17.566,0.035
58866.357,NaN,NaN,17.557,0.033
58868.327,17.939,0.047,NaN,NaN
58868.330,18.156,0.053,NaN,NaN
58868.336,18.161,0.054,NaN,NaN
58868.345,17.942,0.047,NaN,NaN
58870.269,NaN,NaN,17.524,0.033
58870.273,NaN,NaN,17.570,0.035
58870.278,NaN,NaN,17.525,0.034
58870.290,NaN,NaN,17.505,0.035
58872.249,18.051,0.043,NaN,NaN
58872.253,18.059,0.040,NaN,NaN
58872.259,18.065,0.042,NaN,NaN
58872.272,18.001,0.046,NaN,NaN
58874.312,NaN,NaN,17.489,0.030
58874.315,NaN,NaN,17.597,0.032
58874.320,NaN,NaN,17.519,0.032
58874.333,NaN,NaN,17.455,0.033
58876.291,18.060,0.042,NaN,NaN
58876.295,17.981,0.040,NaN,NaN
58876.302,18.034,0.045,NaN,NaN
58876.314,18.098,0.052,NaN,NaN
58878.260,NaN,NaN,17.587,0.035
58878.265,NaN,NaN,17.485,0.033
58878.268,NaN,NaN,17.527,0.039
58878.280,NaN,NaN,17.489,0.045
58882.315,NaN,NaN,17.586,0.044
58882.321,NaN,NaN,17.605,0.054
58882.324,NaN,NaN,17.562,0.052
58882.334,NaN,NaN,17.564,0.049
58884.312,NaN,NaN,17.511,0.045
58884.315,NaN,NaN,17.545,0.049
58884.321,NaN,NaN,17.457,0.045
58884.331,NaN,NaN,17.572,0.067
58886.225,NaN,NaN,17.649,0.046
