MJD,c,c_err,o,o_err
58821.579,NaN,NaN,19.746,0.207
58825.532,NaN,NaN,19.489,0.300
58825.552,NaN,NaN,19.342,0.155
58825.557,NaN,NaN,19.196,0.148
58825.561,NaN,NaN,19.178,0.151
58827.570,NaN,NaN,19.057,0.179
58827.575,NaN,NaN,18.383,0.097
58827.578,NaN,NaN,19.228,0.193
58829.530,NaN,NaN,18.698,0.180
58829.536,NaN,NaN,18.689,0.146
58829.549,NaN,NaN,18.740,0.182
58829.550,NaN,NaN,19.443,0.280
58837.619,NaN,NaN,18.636,0.092
58837.622,NaN,NaN,18.798,0.100
58837.642,NaN,NaN,19.071,0.134
58837.647,NaN,NaN,18.906,0.108
58837.654,NaN,NaN,18.652,0.091
58837.658,NaN,NaN,18.464,0.086
58841.640,NaN,NaN,18.310,0.067
58841.658,NaN,NaN,18.847,0.116
58849.605,NaN,NaN,18.402,0.066
58849.614,NaN,NaN,18.403,0.071
58865.619,NaN,NaN,18.706,0.182
58869.580,NaN,NaN,18.365,0.071
58869.584,NaN,NaN,18.617,0.081
58869.590,NaN,NaN,18.363,0.079
58869.597,NaN,NaN,19.021,0.119
58869.604,NaN,NaN,18.702,0.109
58869.605,NaN,NaN,18.782,0.101
58869.608,NaN,NaN,18.823,0.099
58869.620,NaN,NaN,18.619,0.098
58871.433,19.009,0.105,NaN,NaN
58871.436,18.931,0.096,NaN,NaN
58871.448,19.055,0.095,NaN,NaN
58871.454,18.965,0.104,NaN,NaN
58875.507,18.705,0.070,NaN,NaN
58875.522,18.729,0.085,NaN,NaN
58875.524,19.159,0.144,NaN,NaN
58875.536,18.951,0.102,NaN,NaN
58875.538,18.435,0.079,NaN,NaN
58875.545,18.915,0.085,NaN,NaN
58875.546,18.546,0.089,NaN,NaN
58877.494,NaN,NaN,18.524,0.085
58877.513,NaN,NaN,18.589,0.083
58879.390,19.005,0.166,NaN,NaN
58879.393,19.108,0.234,NaN,NaN
58879.396,18.141,0.089,NaN,NaN
58879.398,19.482,0.265,NaN,NaN
58879.399,18.683,0.102,NaN,NaN
58879.408,19.125,0.178,NaN,NaN
58881.494,NaN,NaN,19.056,0.132
58881.507,NaN,NaN,18.629,0.092
58885.397,NaN,NaN,18.609,0.116
58885.407,NaN,NaN,19.610,0.270
58885.419,NaN,NaN,18.791,0.145
58901.498,NaN,NaN,19.421,0.180
58903.519,19.410,0.163,NaN,NaN
58903.521,20.075,0.244,NaN,NaN
58903.533,19.406,0.155,NaN,NaN
58903.543,19.047,0.118,NaN,NaN
58905.467,NaN,NaN,19.854,0.222
58931.426,19.427,0.142,NaN,NaN
58931.429,19.537,0.155,NaN,NaN
58931.435,19.157,0.102,NaN,NaN
58931.438,19.800,0.270,NaN,NaN
58931.441,19.924,0.268,NaN,NaN
58931.445,19.611,0.173,NaN,NaN
58931.447,19.935,0.251,NaN,NaN
58941.276,NaN,NaN,19.356,0.215
58953.405,NaN,NaN,19.960,0.289
58959.313,19.539,0.175,NaN,NaN
58959.316,19.877,0.207,NaN,NaN
