MJD,c,c_err,o,o_err
58790.375,NaN,NaN,19.419,0.175
58790.378,NaN,NaN,19.771,0.204
58790.379,NaN,NaN,19.770,0.257
58790.388,NaN,NaN,19.901,0.230
58790.398,NaN,NaN,19.640,0.206
58790.570,NaN,NaN,19.460,0.251
58790.571,NaN,NaN,19.397,0.236
58792.385,NaN,NaN,19.513,0.242
58792.402,NaN,NaN,19.682,0.278
58794.452,NaN,NaN,19.516,0.277
58794.467,NaN,NaN,19.624,0.292
58796.385,NaN,NaN,19.148,0.296
58796.393,NaN,NaN,18.923,0.280
58802.431,NaN,NaN,19.609,0.244
58804.344,NaN,NaN,19.730,0.237
58804.349,NaN,NaN,19.761,0.260
58814.344,NaN,NaN,19.728,0.234
58814.347,NaN,NaN,19.500,0.169
58814.353,NaN,NaN,19.908,0.263
58814.365,NaN,NaN,19.694,0.203
58816.320,20.406,0.292,NaN,NaN
58820.386,NaN,NaN,20.009,0.232
58820.390,NaN,NaN,19.801,0.254
58820.405,NaN,NaN,20.104,0.260
58822.291,NaN,NaN,19.656,0.299
58824.353,NaN,NaN,19.366,0.229
58834.435,NaN,NaN,19.495,0.252
58834.443,NaN,NaN,19.544,0.265
58836.330,NaN,NaN,19.693,0.247
58836.337,NaN,NaN,19.844,0.270
58838.284,NaN,NaN,19.472,0.204
58846.319,NaN,NaN,20.033,0.241
58846.330,NaN,NaN,19.840,0.209
58850.277,NaN,NaN,19.919,0.208
58866.344,NaN,NaN,19.568,0.212
58870.237,NaN,NaN,20.097,0.238
58870.247,NaN,NaN,19.961,0.240
58870.259,NaN,NaN,19.533,0.174
58878.231,NaN,NaN,20.027,0.274
