MJD,c,c_err,o,o_err
58476.367,NaN,NaN,18.702,0.246
58476.372,NaN,NaN,18.303,0.149
58476.375,NaN,NaN,18.044,0.121
58476.380,NaN,NaN,17.990,0.112
58476.383,NaN,NaN,18.057,0.126
58476.388,NaN,NaN,18.244,0.142
58476.391,NaN,NaN,18.094,0.151
58476.396,NaN,NaN,18.103,0.128
58478.363,NaN,NaN,17.667,0.053
58478.371,NaN,NaN,17.612,0.048
58478.379,NaN,NaN,17.691,0.044
58478.388,NaN,NaN,17.668,0.063
58480.361,NaN,NaN,17.571,0.045
58480.369,NaN,NaN,17.523,0.039
58480.386,NaN,NaN,17.453,0.038
58486.364,17.427,0.029,NaN,NaN
58486.372,17.397,0.024,NaN,NaN
58486.380,17.395,0.029,NaN,NaN
58486.389,17.408,0.029,NaN,NaN
58488.349,NaN,NaN,17.409,0.040
58488.351,NaN,NaN,17.386,0.039
58488.357,NaN,NaN,17.406,0.044
58488.359,NaN,NaN,17.445,0.042
58488.365,NaN,NaN,17.354,0.039
58488.367,NaN,NaN,17.474,0.044
58488.373,NaN,NaN,17.443,0.046
58488.375,NaN,NaN,17.515,0.048
58490.352,17.465,0.035,NaN,NaN
58490.354,17.429,0.029,NaN,NaN
58490.361,17.463,0.034,NaN,NaN
58490.363,17.496,0.029,NaN,NaN
58490.369,17.391,0.035,NaN,NaN
58490.371,17.471,0.031,NaN,NaN
58490.378,17.520,0.036,NaN,NaN
58490.380,17.441,0.031,NaN,NaN
58492.340,NaN,NaN,17.408,0.037
58492.348,NaN,NaN,17.393,0.040
58492.356,NaN,NaN,17.414,0.039
58492.364,NaN,NaN,17.384,0.039
58494.319,17.465,0.035,NaN,NaN
58494.327,17.458,0.034,NaN,NaN
58494.335,17.486,0.034,NaN,NaN
58494.343,17.530,0.035,NaN,NaN
58496.325,NaN,NaN,17.354,0.041
58496.333,NaN,NaN,17.372,0.046
58496.341,NaN,NaN,17.407,0.049
58496.349,NaN,NaN,17.391,0.041
58498.315,NaN,NaN,17.420,0.046
58498.323,NaN,NaN,17.384,0.045
58498.332,NaN,NaN,17.313,0.045
58498.340,NaN,NaN,17.384,0.050
58500.314,NaN,NaN,17.368,0.061
58500.316,NaN,NaN,17.255,0.083
58500.322,NaN,NaN,17.335,0.072
58500.324,NaN,NaN,17.534,0.112
58500.330,NaN,NaN,17.402,0.075
58500.332,NaN,NaN,17.146,0.072
58500.338,NaN,NaN,17.359,0.068
58500.340,NaN,NaN,17.436,0.098
58502.334,NaN,NaN,17.371,0.065
58502.342,NaN,NaN,17.422,0.064
58502.350,NaN,NaN,17.349,0.058
58503.309,NaN,NaN,17.465,0.083
58503.316,NaN,NaN,17.434,0.084
58503.324,NaN,NaN,17.338,0.075
58503.331,NaN,NaN,17.463,0.082
58504.350,NaN,NaN,17.444,0.097
58504.359,NaN,NaN,17.488,0.099
58506.309,NaN,NaN,17.380,0.040
58506.317,NaN,NaN,17.412,0.049
58506.326,NaN,NaN,17.462,0.063
58506.334,NaN,NaN,17.396,0.054
58508.304,NaN,NaN,17.488,0.046
58508.312,NaN,NaN,17.426,0.039
58508.320,NaN,NaN,17.486,0.045
58508.328,NaN,NaN,17.424,0.043
58510.317,NaN,NaN,17.554,0.065
58510.325,NaN,NaN,17.464,0.038
58510.333,NaN,NaN,17.420,0.049
58512.306,NaN,NaN,17.501,0.057
58512.314,NaN,NaN,17.542,0.051
58512.322,NaN,NaN,17.399,0.045
58512.330,NaN,NaN,17.467,0.051
58516.310,NaN,NaN,17.483,0.054
58516.318,NaN,NaN,17.415,0.053
58516.326,NaN,NaN,17.380,0.056
58518.312,17.720,0.038,NaN,NaN
58518.320,17.790,0.037,NaN,NaN
58518.329,17.793,0.044,NaN,NaN
58518.337,17.801,0.050,NaN,NaN
58520.299,NaN,NaN,17.534,0.055
58520.307,NaN,NaN,17.423,0.051
58520.315,NaN,NaN,17.479,0.056
58520.324,NaN,NaN,17.526,0.059
58536.279,NaN,NaN,17.430,0.047
58536.286,NaN,NaN,17.494,0.053
58536.293,NaN,NaN,17.400,0.050
58536.301,NaN,NaN,17.627,0.069
58544.269,NaN,NaN,17.496,0.082
58544.283,NaN,NaN,17.417,0.074
58544.292,NaN,NaN,17.417,0.053
58556.243,NaN,NaN,17.600,0.072
58556.251,NaN,NaN,17.524,0.062
58556.259,NaN,NaN,17.509,0.060
58560.236,NaN,NaN,17.615,0.121
58560.244,NaN,NaN,17.459,0.101
58560.251,NaN,NaN,17.589,0.115
58565.234,NaN,NaN,17.681,0.059
58565.242,NaN,NaN,17.584,0.048
58565.251,NaN,NaN,17.604,0.045
58568.227,NaN,NaN,17.535,0.091
58568.234,NaN,NaN,17.569,0.061
58692.566,NaN,NaN,19.307,0.257
58702.556,19.995,0.240,NaN,NaN
58704.612,NaN,NaN,19.603,0.266
58724.597,NaN,NaN,20.149,0.279
58724.603,NaN,NaN,20.324,0.293
58726.536,20.119,0.264,NaN,NaN
58736.547,NaN,NaN,19.976,0.284
