MJD,c,c_err,o,o_err
58666.605,16.033,0.011,NaN,NaN
58668.516,NaN,NaN,16.115,0.018
58668.522,NaN,NaN,16.157,0.019
58668.532,NaN,NaN,16.160,0.019
58668.538,NaN,NaN,16.130,0.017
58670.497,NaN,NaN,16.207,0.020
58670.501,NaN,NaN,16.217,0.018
58670.510,NaN,NaN,16.230,0.018
58670.522,NaN,NaN,16.234,0.017
58676.505,NaN,NaN,16.314,0.023
58676.508,NaN,NaN,16.270,0.022
58676.515,NaN,NaN,16.319,0.020
58676.528,NaN,NaN,16.307,0.018
58678.490,NaN,NaN,16.273,0.031
58678.492,NaN,NaN,16.318,0.031
58678.498,NaN,NaN,16.324,0.034
58678.529,NaN,NaN,16.283,0.023
58680.566,NaN,NaN,16.361,0.032
58680.569,NaN,NaN,16.317,0.028
58680.575,NaN,NaN,16.313,0.025
58680.588,NaN,NaN,16.344,0.025
58682.539,NaN,NaN,16.441,0.035
58682.556,NaN,NaN,16.403,0.040
58684.528,NaN,NaN,16.425,0.038
58684.532,NaN,NaN,16.455,0.033
58684.538,NaN,NaN,16.426,0.034
58684.549,NaN,NaN,16.448,0.032
58690.571,NaN,NaN,16.499,0.014
58690.574,NaN,NaN,16.522,0.017
58690.580,NaN,NaN,16.494,0.016
58690.591,NaN,NaN,16.512,0.017
58692.583,NaN,NaN,16.532,0.017
58692.587,NaN,NaN,16.565,0.017
58692.594,NaN,NaN,16.501,0.018
58692.612,NaN,NaN,16.562,0.018
58694.507,16.846,0.017,NaN,NaN
58694.510,16.945,0.019,NaN,NaN
58694.516,16.899,0.019,NaN,NaN
58694.527,16.870,0.020,NaN,NaN
58696.533,NaN,NaN,16.641,0.029
58696.542,NaN,NaN,16.603,0.027
58696.552,NaN,NaN,16.592,0.024
58700.497,NaN,NaN,16.591,0.020
58700.501,NaN,NaN,16.620,0.022
58700.507,NaN,NaN,16.597,0.020
58700.518,NaN,NaN,16.577,0.022
58702.503,16.939,0.019,NaN,NaN
58702.506,16.963,0.019,NaN,NaN
58702.524,16.942,0.019,NaN,NaN
58704.515,NaN,NaN,16.623,0.021
58704.518,NaN,NaN,16.646,0.020
58704.524,NaN,NaN,16.623,0.022
58704.534,NaN,NaN,16.665,0.021
58706.520,16.998,0.027,NaN,NaN
58706.528,17.055,0.031,NaN,NaN
58706.531,17.041,0.025,NaN,NaN
58706.541,16.990,0.020,NaN,NaN
58708.458,NaN,NaN,16.714,0.037
58708.461,NaN,NaN,16.643,0.038
58708.467,NaN,NaN,16.653,0.041
58708.479,NaN,NaN,16.703,0.035
58718.614,NaN,NaN,16.895,0.022
58718.617,NaN,NaN,16.910,0.026
58718.624,NaN,NaN,16.890,0.024
58718.630,NaN,NaN,16.913,0.029
58724.552,NaN,NaN,17.136,0.024
58724.557,NaN,NaN,17.072,0.021
58724.560,NaN,NaN,17.201,0.023
58724.571,NaN,NaN,17.166,0.023
58726.509,17.952,0.042,NaN,NaN
58726.512,17.925,0.045,NaN,NaN
58726.518,17.881,0.041,NaN,NaN
58726.529,17.935,0.040,NaN,NaN
58730.491,18.187,0.054,NaN,NaN
58730.494,18.340,0.059,NaN,NaN
58730.501,18.212,0.059,NaN,NaN
58730.511,18.279,0.063,NaN,NaN
58734.622,NaN,NaN,17.774,0.043
58736.473,NaN,NaN,17.793,0.058
58736.476,NaN,NaN,17.703,0.057
58736.482,NaN,NaN,17.946,0.062
58736.492,NaN,NaN,17.817,0.059
58750.558,18.834,0.081,NaN,NaN
58750.561,18.712,0.080,NaN,NaN
58750.567,18.887,0.095,NaN,NaN
58750.577,18.608,0.074,NaN,NaN
58752.475,NaN,NaN,18.005,0.047
58752.479,NaN,NaN,17.959,0.043
58752.484,NaN,NaN,18.127,0.048
58752.495,NaN,NaN,17.994,0.045
58756.438,NaN,NaN,18.060,0.045
58756.442,NaN,NaN,17.934,0.037
58756.450,NaN,NaN,17.972,0.042
58756.460,NaN,NaN,18.057,0.047
58760.487,NaN,NaN,18.082,0.126
58762.326,NaN,NaN,18.018,0.070
58762.330,NaN,NaN,18.179,0.077
58762.336,NaN,NaN,18.114,0.069
58762.345,NaN,NaN,17.959,0.062
58764.377,NaN,NaN,17.952,0.063
58764.381,NaN,NaN,18.014,0.076
58764.387,NaN,NaN,18.093,0.066
58764.398,NaN,NaN,17.995,0.063
58765.446,NaN,NaN,18.102,0.099
58765.450,NaN,NaN,17.881,0.070
58765.458,NaN,NaN,18.114,0.090
58765.473,NaN,NaN,18.078,0.100
58772.447,NaN,NaN,18.114,0.106
58772.450,NaN,NaN,18.166,0.107
58772.456,NaN,NaN,18.217,0.100
58772.467,NaN,NaN,18.115,0.103
58774.415,NaN,NaN,18.114,0.067
58774.418,NaN,NaN,18.202,0.078
58774.425,NaN,NaN,18.082,0.073
58774.436,NaN,NaN,18.189,0.072
58778.387,18.910,0.150,NaN,NaN
58778.391,19.098,0.117,NaN,NaN
58778.400,19.105,0.132,NaN,NaN
58778.411,19.173,0.112,NaN,NaN
58780.437,NaN,NaN,18.265,0.052
58780.440,NaN,NaN,18.090,0.057
58780.446,NaN,NaN,18.200,0.056
58780.458,NaN,NaN,18.314,0.055
58784.370,NaN,NaN,18.276,0.061
58784.373,NaN,NaN,18.293,0.061
58784.380,NaN,NaN,18.271,0.052
58784.392,NaN,NaN,18.237,0.053
58788.370,NaN,NaN,18.539,0.212
58788.379,NaN,NaN,18.128,0.176
58790.331,NaN,NaN,18.292,0.068
58790.335,NaN,NaN,18.228,0.076
58790.341,NaN,NaN,18.280,0.074
58790.354,NaN,NaN,18.297,0.055
58792.379,NaN,NaN,18.524,0.087
58792.382,NaN,NaN,18.362,0.097
58792.389,NaN,NaN,18.274,0.069
58792.399,NaN,NaN,18.415,0.101
58794.409,NaN,NaN,18.642,0.125
58794.413,NaN,NaN,18.210,0.098
58794.420,NaN,NaN,18.376,0.100
58794.431,NaN,NaN,18.444,0.128
58800.422,NaN,NaN,18.385,0.129
58800.425,NaN,NaN,18.286,0.135
58800.432,NaN,NaN,18.335,0.168
58800.442,NaN,NaN,18.356,0.149
58802.410,NaN,NaN,18.491,0.096
58802.437,NaN,NaN,18.280,0.110
58808.372,NaN,NaN,18.684,0.079
58808.375,NaN,NaN,18.548,0.082
58808.381,NaN,NaN,18.757,0.081
58808.391,NaN,NaN,18.758,0.087
58812.313,NaN,NaN,18.619,0.092
58812.316,NaN,NaN,18.576,0.078
