MJD,c,c_err,o,o_err
59381.290,NaN,NaN,19.646,0.249
59381.293,NaN,NaN,19.833,0.219
59381.316,NaN,NaN,19.811,0.297
59383.268,NaN,NaN,19.432,0.278
59383.284,NaN,NaN,18.861,0.146
59383.290,NaN,NaN,19.127,0.230
59385.343,NaN,NaN,19.702,0.270
59385.347,NaN,NaN,19.592,0.282
59385.353,NaN,NaN,19.176,0.227
59389.272,NaN,NaN,19.463,0.294
59389.281,NaN,NaN,19.253,0.245
59391.274,NaN,NaN,19.729,0.227
59391.306,NaN,NaN,19.109,0.212
59393.300,NaN,NaN,19.685,0.163
59393.306,NaN,NaN,19.658,0.172
59393.311,NaN,NaN,19.812,0.189
59393.324,NaN,NaN,19.805,0.203
59397.307,NaN,NaN,19.932,0.234
59397.313,NaN,NaN,20.138,0.292
59397.328,NaN,NaN,19.407,0.126
59401.294,NaN,NaN,20.145,0.224
59401.299,NaN,NaN,19.911,0.195
59405.256,NaN,NaN,20.133,0.244
59405.284,NaN,NaN,19.794,0.175
59409.253,NaN,NaN,19.559,0.201
59409.276,NaN,NaN,19.944,0.244
59427.267,NaN,NaN,19.717,0.281
59427.286,NaN,NaN,19.426,0.191
59441.258,NaN,NaN,19.604,0.280
