MJD,c,c_err,o,o_err
59181.577,NaN,NaN,18.828,0.228
59181.581,NaN,NaN,18.673,0.198
59181.632,NaN,NaN,19.001,0.224
59183.578,NaN,NaN,19.069,0.294
59183.583,NaN,NaN,18.734,0.232
59183.594,NaN,NaN,18.831,0.248
59185.488,NaN,NaN,18.773,0.260
59185.494,NaN,NaN,18.627,0.281
59185.514,NaN,NaN,18.521,0.212
59187.512,NaN,NaN,18.688,0.202
59187.515,NaN,NaN,19.064,0.295
59187.522,NaN,NaN,18.681,0.183
59187.534,NaN,NaN,18.693,0.191
59189.565,NaN,NaN,18.606,0.211
59189.567,NaN,NaN,18.600,0.199
59189.571,NaN,NaN,19.037,0.292
59189.577,NaN,NaN,18.676,0.240
59189.578,NaN,NaN,18.480,0.183
59191.543,NaN,NaN,18.787,0.148
59191.545,NaN,NaN,18.781,0.154
59191.548,NaN,NaN,19.321,0.280
59191.554,NaN,NaN,18.495,0.113
59193.541,NaN,NaN,18.698,0.171
59193.544,NaN,NaN,18.613,0.168
59193.549,NaN,NaN,18.759,0.199
59193.556,NaN,NaN,18.503,0.171
59195.540,19.132,0.175,NaN,NaN
59195.541,19.023,0.134,NaN,NaN
59195.555,19.204,0.181,NaN,NaN
59197.533,18.846,0.130,NaN,NaN
59197.535,18.902,0.146,NaN,NaN
59197.538,18.700,0.139,NaN,NaN
59197.544,18.955,0.130,NaN,NaN
59205.511,18.817,0.118,NaN,NaN
59205.513,19.419,0.213,NaN,NaN
59205.516,19.178,0.173,NaN,NaN
59207.446,NaN,NaN,18.673,0.205
59207.450,NaN,NaN,18.902,0.227
59207.462,NaN,NaN,18.782,0.182
59208.508,NaN,NaN,18.699,0.165
59208.514,NaN,NaN,18.536,0.147
59208.530,NaN,NaN,18.521,0.126
59208.535,NaN,NaN,18.611,0.152
59209.619,NaN,NaN,18.864,0.171
59209.624,NaN,NaN,18.783,0.200
59209.635,NaN,NaN,18.452,0.128
59211.491,NaN,NaN,18.300,0.162
59211.510,NaN,NaN,18.697,0.213
59211.512,NaN,NaN,18.584,0.231
59211.517,NaN,NaN,18.876,0.241
59216.532,NaN,NaN,18.829,0.248
59216.538,NaN,NaN,18.561,0.201
59216.573,NaN,NaN,18.829,0.269
59217.482,NaN,NaN,18.387,0.181
59217.485,NaN,NaN,18.352,0.152
59217.491,NaN,NaN,18.469,0.206
59219.436,NaN,NaN,18.691,0.205
59219.440,NaN,NaN,18.330,0.126
59219.446,NaN,NaN,18.740,0.210
59219.448,NaN,NaN,18.904,0.210
59219.453,NaN,NaN,18.303,0.119
59219.458,NaN,NaN,18.261,0.106
59219.460,NaN,NaN,18.539,0.216
59223.458,18.987,0.180,NaN,NaN
59223.460,18.975,0.149,NaN,NaN
59223.463,19.083,0.166,NaN,NaN
