MJD,c,c_err,o,o_err
59033.315,NaN,NaN,19.523,0.281
59035.312,NaN,NaN,19.152,0.255
59037.250,NaN,NaN,19.509,0.254
59037.253,NaN,NaN,19.514,0.152
59037.261,NaN,NaN,19.453,0.147
59037.279,NaN,NaN,19.841,0.149
59039.258,NaN,NaN,19.615,0.206
59039.265,NaN,NaN,19.642,0.217
59039.279,NaN,NaN,19.179,0.162
59041.284,NaN,NaN,19.559,0.213
59041.284,NaN,NaN,19.490,0.132
59041.289,NaN,NaN,19.677,0.172
59041.294,NaN,NaN,19.924,0.267
59041.295,NaN,NaN,19.241,0.104
59041.307,NaN,NaN,19.540,0.163
59043.319,19.882,0.254,NaN,NaN
59043.329,19.692,0.245,NaN,NaN
59047.296,19.797,0.290,NaN,NaN
59051.269,20.045,0.267,NaN,NaN
59073.254,NaN,NaN,19.973,0.297
