MJD,c,c_err,o,o_err
59027.543,18.630,0.111,NaN,NaN
59027.553,18.960,0.143,NaN,NaN
59027.556,18.803,0.128,NaN,NaN
59027.560,18.955,0.103,NaN,NaN
59027.563,18.750,0.101,NaN,NaN
59027.565,18.765,0.119,NaN,NaN
59027.569,19.004,0.109,NaN,NaN
59029.542,NaN,NaN,18.606,0.076
59029.559,NaN,NaN,18.557,0.078
59029.562,NaN,NaN,18.576,0.078
59029.580,NaN,NaN,18.561,0.074
59031.545,18.401,0.108,NaN,NaN
59031.547,18.570,0.106,NaN,NaN
59031.550,18.388,0.083,NaN,NaN
59031.552,18.281,0.058,NaN,NaN
59031.555,18.419,0.069,NaN,NaN
59031.556,18.328,0.074,NaN,NaN
59031.559,18.323,0.070,NaN,NaN
59031.567,18.439,0.095,NaN,NaN
59033.548,NaN,NaN,18.200,0.090
59033.558,NaN,NaN,18.198,0.087
59033.561,NaN,NaN,18.272,0.091
59035.543,NaN,NaN,18.275,0.153
59035.546,NaN,NaN,18.233,0.118
59035.550,NaN,NaN,18.287,0.145
59035.553,NaN,NaN,18.169,0.116
59035.556,NaN,NaN,18.291,0.132
59035.556,NaN,NaN,18.189,0.126
59035.563,NaN,NaN,18.096,0.113
59035.574,NaN,NaN,18.316,0.135
59035.619,NaN,NaN,17.949,0.120
59035.619,NaN,NaN,17.997,0.138
59037.519,NaN,NaN,18.196,0.111
59037.521,NaN,NaN,18.216,0.086
59037.526,NaN,NaN,18.231,0.085
59037.539,NaN,NaN,18.288,0.108
59039.498,NaN,NaN,18.056,0.094
59039.500,NaN,NaN,18.259,0.137
59039.507,NaN,NaN,18.203,0.085
59039.509,NaN,NaN,18.122,0.085
59039.515,NaN,NaN,18.042,0.068
59039.517,NaN,NaN,18.149,0.081
59039.517,NaN,NaN,18.379,0.109
59039.523,NaN,NaN,18.092,0.081
59041.561,NaN,NaN,18.077,0.077
59041.564,NaN,NaN,18.045,0.067
59041.568,NaN,NaN,18.193,0.078
59041.576,NaN,NaN,18.170,0.081
59043.569,NaN,NaN,18.044,0.067
59043.572,NaN,NaN,18.118,0.075
59043.578,NaN,NaN,18.002,0.071
59043.606,NaN,NaN,18.084,0.066
59047.510,18.134,0.060,NaN,NaN
59047.513,18.192,0.056,NaN,NaN
59047.526,18.235,0.069,NaN,NaN
59047.529,18.334,0.058,NaN,NaN
59051.501,18.295,0.070,NaN,NaN
59051.502,18.211,0.064,NaN,NaN
59051.523,18.365,0.072,NaN,NaN
59051.529,18.246,0.061,NaN,NaN
59053.509,NaN,NaN,17.983,0.043
59053.511,NaN,NaN,17.968,0.044
59053.514,NaN,NaN,18.043,0.047
59053.529,NaN,NaN,18.141,0.052
