MJD,c,c_err,o,o_err
58995.463,20.402,0.290,NaN,NaN
58999.366,NaN,NaN,18.336,0.078
58999.368,NaN,NaN,18.325,0.073
58999.372,NaN,NaN,18.310,0.081
58999.404,NaN,NaN,18.419,0.073
59001.422,NaN,NaN,18.076,0.058
59001.428,NaN,NaN,18.257,0.070
59001.438,NaN,NaN,18.171,0.063
59001.441,NaN,NaN,18.068,0.066
59002.374,NaN,NaN,18.212,0.099
59002.376,NaN,NaN,17.961,0.069
59002.382,NaN,NaN,17.939,0.065
59002.390,NaN,NaN,17.958,0.065
59003.425,NaN,NaN,18.004,0.069
59003.430,NaN,NaN,18.241,0.094
59003.435,NaN,NaN,18.104,0.082
59003.445,NaN,NaN,17.951,0.070
59005.369,NaN,NaN,18.070,0.075
59005.371,NaN,NaN,17.836,0.076
59005.407,NaN,NaN,18.030,0.090
59005.435,NaN,NaN,17.955,0.098
59007.425,NaN,NaN,18.061,0.081
59007.428,NaN,NaN,17.936,0.069
59007.433,NaN,NaN,17.882,0.081
59007.466,NaN,NaN,17.870,0.074
59009.437,NaN,NaN,18.010,0.059
59009.441,NaN,NaN,17.895,0.054
59009.447,NaN,NaN,17.946,0.066
59009.458,NaN,NaN,17.952,0.052
59013.428,NaN,NaN,17.936,0.040
59013.435,NaN,NaN,18.000,0.047
59013.438,NaN,NaN,18.026,0.043
59013.450,NaN,NaN,17.963,0.042
59017.403,NaN,NaN,18.208,0.059
59017.406,NaN,NaN,18.215,0.066
59017.416,NaN,NaN,18.155,0.049
59017.425,NaN,NaN,18.065,0.044
59021.373,NaN,NaN,18.280,0.056
59021.379,NaN,NaN,18.210,0.043
59021.382,NaN,NaN,18.280,0.048
59021.417,NaN,NaN,18.245,0.059
59023.393,18.399,0.067,NaN,NaN
59023.411,18.570,0.066,NaN,NaN
59023.414,18.436,0.068,NaN,NaN
59023.419,18.604,0.070,NaN,NaN
59025.378,NaN,NaN,18.267,0.047
59025.382,NaN,NaN,18.362,0.053
59025.390,NaN,NaN,18.478,0.057
59025.400,NaN,NaN,18.402,0.049
59025.514,NaN,NaN,18.275,0.065
59025.525,NaN,NaN,18.430,0.113
59025.526,NaN,NaN,18.283,0.071
59025.526,NaN,NaN,18.503,0.089
59025.527,NaN,NaN,18.523,0.090
59027.356,NaN,NaN,18.319,0.072
59027.360,NaN,NaN,18.458,0.071
59027.367,NaN,NaN,18.377,0.072
59027.377,NaN,NaN,18.406,0.082
59029.363,NaN,NaN,18.384,0.070
59029.383,NaN,NaN,18.620,0.078
59029.388,NaN,NaN,18.440,0.078
59029.395,NaN,NaN,18.479,0.069
59031.356,NaN,NaN,18.349,0.129
59031.363,NaN,NaN,18.592,0.147
59031.367,NaN,NaN,18.442,0.126
59031.377,NaN,NaN,18.408,0.144
59033.382,NaN,NaN,18.706,0.166
59033.385,NaN,NaN,18.751,0.179
59033.389,NaN,NaN,18.365,0.187
59033.391,NaN,NaN,18.513,0.104
59033.398,NaN,NaN,18.259,0.111
59033.415,NaN,NaN,18.586,0.131
59035.385,NaN,NaN,18.374,0.156
59035.387,NaN,NaN,18.272,0.191
59035.393,NaN,NaN,18.507,0.228
59035.405,NaN,NaN,18.410,0.187
59037.341,NaN,NaN,18.572,0.098
59037.341,NaN,NaN,18.361,0.113
59037.353,NaN,NaN,18.638,0.096
59037.355,NaN,NaN,18.619,0.129
59037.358,NaN,NaN,18.418,0.078
59037.365,NaN,NaN,18.565,0.084
59039.346,NaN,NaN,18.675,0.091
59039.350,NaN,NaN,18.582,0.079
59039.356,NaN,NaN,18.642,0.084
59039.366,NaN,NaN,18.681,0.109
59041.349,NaN,NaN,18.714,0.064
59041.354,NaN,NaN,18.707,0.076
59041.357,NaN,NaN,18.702,0.066
59041.368,NaN,NaN,18.811,0.076
59043.356,19.012,0.114,NaN,NaN
59043.362,19.064,0.112,NaN,NaN
59043.373,19.174,0.127,NaN,NaN
59043.376,19.027,0.124,NaN,NaN
59045.347,NaN,NaN,19.043,0.247
59045.350,NaN,NaN,18.779,0.207
59047.348,19.259,0.293,NaN,NaN
59047.352,19.052,0.197,NaN,NaN
59047.362,19.414,0.208,NaN,NaN
59047.371,19.232,0.210,NaN,NaN
59051.347,19.195,0.102,NaN,NaN
59051.350,19.084,0.089,NaN,NaN
59051.358,19.076,0.097,NaN,NaN
59051.370,19.394,0.131,NaN,NaN
59053.291,NaN,NaN,18.762,0.069
59053.294,NaN,NaN,18.660,0.074
59053.303,NaN,NaN,18.746,0.070
59053.320,NaN,NaN,18.883,0.063
59055.302,NaN,NaN,18.779,0.107
59055.307,NaN,NaN,18.740,0.081
59055.311,NaN,NaN,18.865,0.094
59055.321,NaN,NaN,18.677,0.101
59059.328,NaN,NaN,18.970,0.173
59059.331,NaN,NaN,18.816,0.152
59059.344,NaN,NaN,19.194,0.170
59059.359,NaN,NaN,18.926,0.156
59061.296,NaN,NaN,18.895,0.108
59061.299,NaN,NaN,18.948,0.149
59061.305,NaN,NaN,18.663,0.106
59061.318,NaN,NaN,18.987,0.126
59065.331,NaN,NaN,19.201,0.213
59065.332,NaN,NaN,19.052,0.204
59065.335,NaN,NaN,18.861,0.133
59065.336,NaN,NaN,19.278,0.197
59065.342,NaN,NaN,19.187,0.221
59065.344,NaN,NaN,18.886,0.156
59065.354,NaN,NaN,19.494,0.282
59065.356,NaN,NaN,18.836,0.174
59069.279,NaN,NaN,19.483,0.144
59069.282,NaN,NaN,19.064,0.122
59069.287,NaN,NaN,19.300,0.130
59069.288,NaN,NaN,19.524,0.140
59069.291,NaN,NaN,19.070,0.103
59069.297,NaN,NaN,19.412,0.138
59069.300,NaN,NaN,19.374,0.144
59069.307,NaN,NaN,19.175,0.126
59071.290,19.712,0.200,NaN,NaN
59071.312,20.193,0.299,NaN,NaN
59071.313,20.015,0.279,NaN,NaN
59073.329,NaN,NaN,19.407,0.122
59073.336,NaN,NaN,19.564,0.130
59073.340,NaN,NaN,19.571,0.137
