MJD,c,c_err,o,o_err
58950.486,NaN,NaN,18.350,0.157
58950.489,NaN,NaN,18.568,0.175
58950.496,NaN,NaN,18.959,0.245
58950.508,NaN,NaN,18.907,0.253
58960.583,19.040,0.104,NaN,NaN
58960.586,19.123,0.108,NaN,NaN
58960.592,18.900,0.092,NaN,NaN
58960.603,18.893,0.086,NaN,NaN
58962.565,NaN,NaN,18.661,0.166
58962.571,NaN,NaN,18.427,0.090
58962.574,NaN,NaN,18.538,0.082
58962.584,NaN,NaN,18.301,0.085
58962.589,NaN,NaN,18.407,0.157
58962.625,NaN,NaN,18.505,0.179
58964.596,19.175,0.184,NaN,NaN
58964.601,19.015,0.126,NaN,NaN
58964.614,18.785,0.098,NaN,NaN
58964.623,18.786,0.104,NaN,NaN
58966.554,NaN,NaN,18.574,0.080
58966.557,NaN,NaN,18.532,0.094
58966.564,NaN,NaN,18.356,0.074
58966.575,NaN,NaN,18.448,0.091
58968.547,18.845,0.104,NaN,NaN
58968.551,19.230,0.128,NaN,NaN
58968.558,19.163,0.143,NaN,NaN
58968.569,19.074,0.142,NaN,NaN
58970.533,NaN,NaN,18.503,0.073
58970.544,NaN,NaN,18.551,0.079
58970.554,NaN,NaN,18.624,0.082
58970.557,NaN,NaN,18.487,0.070
58972.559,18.977,0.104,NaN,NaN
58972.570,19.144,0.118,NaN,NaN
58972.578,19.197,0.130,NaN,NaN
58972.582,18.948,0.101,NaN,NaN
58974.553,NaN,NaN,18.563,0.110
58974.557,NaN,NaN,18.755,0.145
58974.563,NaN,NaN,18.609,0.117
58974.575,NaN,NaN,18.602,0.110
58976.549,NaN,NaN,18.473,0.175
58976.605,NaN,NaN,18.706,0.200
58976.608,NaN,NaN,18.651,0.202
58976.611,NaN,NaN,18.432,0.165
58978.578,NaN,NaN,18.753,0.136
58978.581,NaN,NaN,18.576,0.120
58978.590,NaN,NaN,18.478,0.097
58978.612,NaN,NaN,18.492,0.122
58980.615,NaN,NaN,18.714,0.151
58982.395,NaN,NaN,18.570,0.120
58982.403,NaN,NaN,18.678,0.089
58982.438,NaN,NaN,18.580,0.108
58982.452,NaN,NaN,18.844,0.131
58984.562,NaN,NaN,18.790,0.128
58984.564,NaN,NaN,18.722,0.121
58984.568,NaN,NaN,18.597,0.104
58984.584,NaN,NaN,18.543,0.105
58986.563,NaN,NaN,18.766,0.105
58986.566,NaN,NaN,18.654,0.081
58986.570,NaN,NaN,18.896,0.110
58986.582,NaN,NaN,18.713,0.081
58988.515,19.587,0.154,NaN,NaN
58988.522,19.234,0.132,NaN,NaN
58988.527,19.464,0.141,NaN,NaN
58988.547,19.457,0.125,NaN,NaN
58990.518,NaN,NaN,19.061,0.143
58990.520,NaN,NaN,18.914,0.115
58990.523,NaN,NaN,19.044,0.148
