MJD,c,c_err,o,o_err
59073.327,NaN,NaN,19.220,0.124
59073.343,NaN,NaN,19.279,0.116
59073.353,NaN,NaN,19.592,0.145
59073.358,NaN,NaN,19.580,0.193
59075.313,19.642,0.198,NaN,NaN
59075.323,20.164,0.262,NaN,NaN
59077.303,NaN,NaN,19.276,0.106
59077.307,NaN,NaN,19.623,0.131
59077.315,NaN,NaN,19.080,0.085
59077.328,NaN,NaN,19.662,0.146
59079.256,19.967,0.231,NaN,NaN
59079.273,19.947,0.274,NaN,NaN
59083.269,19.934,0.279,NaN,NaN
59085.262,NaN,NaN,19.650,0.226
59085.265,NaN,NaN,19.848,0.295
59085.280,NaN,NaN,19.595,0.230
59089.277,NaN,NaN,19.547,0.216
59089.287,NaN,NaN,19.559,0.226
59095.231,NaN,NaN,19.556,0.271
59097.284,NaN,NaN,19.545,0.250
59101.255,NaN,NaN,20.197,0.280
