MJD,c,c_err,o,o_err
58641.308,NaN,NaN,19.048,0.160
58641.328,NaN,NaN,19.263,0.211
58641.333,NaN,NaN,19.153,0.191
58641.344,NaN,NaN,19.165,0.170
58641.364,NaN,NaN,19.617,0.248
58641.367,NaN,NaN,19.262,0.195
58641.382,NaN,NaN,19.564,0.253
58641.390,NaN,NaN,19.182,0.176
58643.327,NaN,NaN,19.065,0.150
58643.335,NaN,NaN,18.993,0.148
58643.338,NaN,NaN,18.834,0.112
58643.352,NaN,NaN,19.168,0.172
58645.273,NaN,NaN,19.002,0.186
58645.282,NaN,NaN,18.858,0.195
58645.287,NaN,NaN,18.641,0.147
58645.290,NaN,NaN,18.808,0.187
58645.295,NaN,NaN,18.793,0.172
58645.296,NaN,NaN,18.987,0.174
58645.298,NaN,NaN,18.885,0.203
58645.306,NaN,NaN,18.750,0.178
58647.318,NaN,NaN,18.663,0.151
58647.322,NaN,NaN,18.433,0.108
58647.329,NaN,NaN,18.771,0.165
58647.340,NaN,NaN,18.935,0.191
58649.382,NaN,NaN,18.737,0.212
58649.393,NaN,NaN,18.666,0.191
58653.294,NaN,NaN,18.741,0.147
58655.366,NaN,NaN,18.708,0.106
58655.369,NaN,NaN,19.017,0.289
58655.377,NaN,NaN,18.699,0.136
58655.387,NaN,NaN,18.628,0.153
58659.323,NaN,NaN,18.990,0.112
58659.327,NaN,NaN,18.700,0.097
58659.333,NaN,NaN,18.653,0.095
58659.344,NaN,NaN,18.892,0.112
58663.342,18.742,0.092,NaN,NaN
58663.353,19.123,0.218,NaN,NaN
58663.364,18.770,0.094,NaN,NaN
58665.336,NaN,NaN,18.766,0.122
58665.339,NaN,NaN,18.805,0.127
58665.344,NaN,NaN,18.803,0.134
58665.356,NaN,NaN,18.977,0.133
58671.294,NaN,NaN,18.648,0.125
58671.297,NaN,NaN,18.986,0.153
58671.302,NaN,NaN,18.507,0.107
58671.313,NaN,NaN,18.767,0.128
58679.284,NaN,NaN,18.658,0.148
58679.287,NaN,NaN,18.695,0.128
58679.293,NaN,NaN,18.634,0.148
58679.304,NaN,NaN,19.078,0.192
58685.245,NaN,NaN,18.484,0.207
58685.250,NaN,NaN,18.671,0.184
58685.260,NaN,NaN,18.773,0.196
58689.343,NaN,NaN,18.920,0.145
58689.347,NaN,NaN,18.932,0.156
58689.354,NaN,NaN,18.823,0.154
58689.365,NaN,NaN,19.200,0.212
58691.306,19.178,0.131,NaN,NaN
58691.310,19.352,0.174,NaN,NaN
58691.316,19.172,0.143,NaN,NaN
58691.331,19.270,0.151,NaN,NaN
58691.356,19.288,0.268,NaN,NaN
58693.249,NaN,NaN,18.672,0.185
58693.261,NaN,NaN,18.617,0.106
58707.282,18.757,0.211,NaN,NaN
58713.257,NaN,NaN,19.128,0.199
58713.260,NaN,NaN,18.633,0.136
58713.266,NaN,NaN,19.078,0.203
58713.276,NaN,NaN,18.614,0.168
58721.237,NaN,NaN,19.008,0.202
58721.253,NaN,NaN,18.897,0.114
58721.262,NaN,NaN,18.939,0.152
