MJD,c,c_err,o,o_err
58756.637,NaN,NaN,18.660,0.116
58756.641,NaN,NaN,18.624,0.191
58763.600,18.368,0.072,NaN,NaN
58763.605,18.290,0.069,NaN,NaN
58763.608,18.325,0.085,NaN,NaN
58763.620,18.301,0.072,NaN,NaN
58764.607,NaN,NaN,18.453,0.075
58764.610,NaN,NaN,18.438,0.056
58764.616,NaN,NaN,18.708,0.082
58764.626,NaN,NaN,18.557,0.072
58768.618,NaN,NaN,18.188,0.125
58768.622,NaN,NaN,18.359,0.185
58769.569,NaN,NaN,18.559,0.183
58769.579,NaN,NaN,18.441,0.164
58769.584,NaN,NaN,18.761,0.185
58769.591,NaN,NaN,18.278,0.122
58770.580,NaN,NaN,18.240,0.122
58770.583,NaN,NaN,18.490,0.135
58770.590,NaN,NaN,18.362,0.107
58770.600,NaN,NaN,18.448,0.118
58771.564,NaN,NaN,18.210,0.117
58771.570,NaN,NaN,18.331,0.124
58771.583,NaN,NaN,18.605,0.187
58771.589,NaN,NaN,18.250,0.094
58772.619,NaN,NaN,18.622,0.110
58772.623,NaN,NaN,18.577,0.088
58772.629,NaN,NaN,18.341,0.077
58772.634,NaN,NaN,18.508,0.121
58773.516,NaN,NaN,18.602,0.193
58773.520,NaN,NaN,18.466,0.158
58773.526,NaN,NaN,18.550,0.183
58773.537,NaN,NaN,18.593,0.166
58781.480,NaN,NaN,18.279,0.084
58781.484,NaN,NaN,18.351,0.102
58781.490,NaN,NaN,18.638,0.095
58781.501,NaN,NaN,18.635,0.105
58783.487,18.573,0.096,NaN,NaN
58783.491,18.612,0.097,NaN,NaN
58783.497,19.023,0.136,NaN,NaN
58783.509,18.712,0.106,NaN,NaN
58784.582,NaN,NaN,18.481,0.081
58784.586,NaN,NaN,18.534,0.084
58784.593,NaN,NaN,18.400,0.079
58784.603,NaN,NaN,18.374,0.069
58784.644,NaN,NaN,18.479,0.093
58788.588,NaN,NaN,18.467,0.073
58788.592,NaN,NaN,18.581,0.097
58788.597,NaN,NaN,18.559,0.089
58788.609,NaN,NaN,18.437,0.077
58790.596,18.877,0.102,NaN,NaN
58790.601,18.725,0.082,NaN,NaN
58790.607,18.721,0.068,NaN,NaN
58790.620,19.108,0.103,NaN,NaN
58794.595,18.824,0.082,NaN,NaN
58794.598,18.881,0.080,NaN,NaN
58794.605,19.017,0.096,NaN,NaN
58794.618,18.882,0.083,NaN,NaN
58795.620,18.919,0.119,NaN,NaN
58795.624,18.973,0.100,NaN,NaN
58795.629,18.935,0.096,NaN,NaN
58795.647,18.946,0.103,NaN,NaN
58797.445,NaN,NaN,18.732,0.198
58797.449,NaN,NaN,18.642,0.157
58797.456,NaN,NaN,18.734,0.160
58797.470,NaN,NaN,18.628,0.145
58798.563,NaN,NaN,18.902,0.161
58798.566,NaN,NaN,18.862,0.183
58798.574,NaN,NaN,18.625,0.126
58798.586,NaN,NaN,18.633,0.127
58799.451,NaN,NaN,18.230,0.176
58800.557,NaN,NaN,18.430,0.118
58800.560,NaN,NaN,18.778,0.147
58800.566,NaN,NaN,18.720,0.149
58800.578,NaN,NaN,18.543,0.121
58801.500,NaN,NaN,18.484,0.149
58801.504,NaN,NaN,18.893,0.212
58801.512,NaN,NaN,18.640,0.156
58801.522,NaN,NaN,18.732,0.173
58807.574,NaN,NaN,18.845,0.119
58807.584,NaN,NaN,18.639,0.110
58807.587,NaN,NaN,18.923,0.111
58807.594,NaN,NaN,18.744,0.103
58813.465,NaN,NaN,18.629,0.081
58813.468,NaN,NaN,18.617,0.074
58813.474,NaN,NaN,18.734,0.091
58813.485,NaN,NaN,18.722,0.092
58815.473,18.890,0.091,NaN,NaN
58815.480,18.845,0.088,NaN,NaN
58815.484,19.315,0.149,NaN,NaN
58815.498,19.221,0.112,NaN,NaN
58816.559,NaN,NaN,18.696,0.076
58816.565,NaN,NaN,18.625,0.075
58816.569,NaN,NaN,18.778,0.093
58816.579,NaN,NaN,18.703,0.084
58820.590,NaN,NaN,18.768,0.082
58820.596,NaN,NaN,18.555,0.072
58820.599,NaN,NaN,18.657,0.072
58820.614,NaN,NaN,18.903,0.104
58822.584,NaN,NaN,18.930,0.193
58822.587,NaN,NaN,18.913,0.247
58824.430,NaN,NaN,18.735,0.120
58824.434,NaN,NaN,19.001,0.152
58824.440,NaN,NaN,18.645,0.113
58824.455,NaN,NaN,18.595,0.107
