MJD,c,c_err,o,o_err
58628.328,NaN,NaN,18.104,0.089
58628.331,NaN,NaN,18.382,0.098
58628.336,NaN,NaN,18.152,0.084
58628.346,NaN,NaN,17.987,0.065
58630.325,NaN,NaN,17.568,0.036
58630.330,NaN,NaN,17.558,0.038
58630.333,NaN,NaN,17.515,0.036
58630.344,NaN,NaN,17.422,0.029
58632.350,NaN,NaN,17.318,0.031
58632.353,NaN,NaN,17.365,0.032
58632.359,NaN,NaN,17.250,0.028
58632.370,NaN,NaN,17.269,0.029
58634.334,17.068,0.022,NaN,NaN
58634.337,17.123,0.022,NaN,NaN
58634.342,17.140,0.022,NaN,NaN
58634.352,17.074,0.021,NaN,NaN
58636.333,NaN,NaN,17.195,0.029
58636.337,NaN,NaN,17.179,0.027
58636.342,NaN,NaN,17.151,0.030
58636.352,NaN,NaN,17.180,0.029
58642.322,17.165,0.023,NaN,NaN
58642.325,17.139,0.024,NaN,NaN
58642.330,17.151,0.025,NaN,NaN
58642.341,17.128,0.023,NaN,NaN
58644.281,NaN,NaN,17.168,0.043
58644.284,NaN,NaN,17.175,0.041
58644.290,NaN,NaN,17.263,0.043
58644.300,NaN,NaN,17.299,0.044
58650.361,NaN,NaN,16.980,0.055
58650.364,NaN,NaN,17.110,0.057
58650.370,NaN,NaN,17.119,0.058
58650.381,NaN,NaN,17.079,0.058
58652.304,NaN,NaN,17.167,0.048
58652.307,NaN,NaN,17.245,0.050
58652.312,NaN,NaN,17.074,0.045
58652.323,NaN,NaN,17.239,0.044
58654.299,NaN,NaN,17.091,0.028
58654.303,NaN,NaN,17.184,0.027
58654.308,NaN,NaN,17.116,0.027
58654.318,NaN,NaN,17.221,0.040
58656.324,NaN,NaN,17.279,0.036
58656.327,NaN,NaN,17.259,0.032
58656.332,NaN,NaN,17.248,0.032
58656.343,NaN,NaN,17.136,0.031
58658.361,NaN,NaN,17.274,0.080
58660.279,NaN,NaN,17.384,0.043
58660.282,NaN,NaN,17.343,0.039
58660.288,NaN,NaN,17.397,0.040
58660.298,NaN,NaN,17.271,0.035
58666.288,17.710,0.040,NaN,NaN
58666.291,17.765,0.044,NaN,NaN
58666.296,17.756,0.035,NaN,NaN
58666.306,17.668,0.036,NaN,NaN
58668.285,NaN,NaN,17.336,0.033
58668.288,NaN,NaN,17.470,0.039
58668.294,NaN,NaN,17.445,0.037
58668.305,NaN,NaN,17.476,0.038
58670.287,NaN,NaN,17.506,0.040
58670.290,NaN,NaN,17.446,0.035
58670.296,NaN,NaN,17.471,0.039
58670.306,NaN,NaN,17.456,0.042
58676.274,NaN,NaN,17.535,0.058
58676.277,NaN,NaN,17.480,0.055
58676.284,NaN,NaN,17.537,0.059
58676.299,NaN,NaN,17.531,0.071
58678.256,NaN,NaN,17.619,0.060
58678.259,NaN,NaN,17.528,0.050
58678.268,NaN,NaN,17.606,0.055
58678.282,NaN,NaN,17.540,0.053
58680.310,NaN,NaN,17.709,0.117
58682.287,NaN,NaN,17.641,0.075
58682.290,NaN,NaN,17.574,0.069
58682.296,NaN,NaN,17.834,0.102
58682.306,NaN,NaN,17.618,0.113
58684.256,NaN,NaN,17.678,0.055
58684.262,NaN,NaN,17.621,0.046
58684.272,NaN,NaN,17.593,0.046
58684.275,NaN,NaN,17.640,0.045
58688.277,NaN,NaN,17.655,0.051
58688.283,NaN,NaN,17.795,0.062
58688.286,NaN,NaN,17.675,0.055
58688.298,NaN,NaN,17.795,0.061
58690.288,NaN,NaN,17.774,0.048
58690.294,NaN,NaN,17.691,0.043
58690.304,NaN,NaN,17.756,0.053
58696.282,NaN,NaN,18.068,0.100
58696.286,NaN,NaN,18.209,0.106
58696.292,NaN,NaN,17.905,0.071
58696.302,NaN,NaN,17.927,0.081
58704.243,NaN,NaN,18.542,0.266
58704.249,NaN,NaN,17.944,0.114
58704.252,NaN,NaN,18.098,0.132
58704.263,NaN,NaN,18.228,0.147
58712.247,NaN,NaN,18.210,0.166
