MJD,c,c_err,o,o_err
58664.319,19.183,0.122,NaN,NaN
58668.349,19.330,0.187,NaN,NaN
58668.355,19.229,0.181,NaN,NaN
58668.366,19.021,0.139,NaN,NaN
58672.314,NaN,NaN,18.987,0.178
58672.320,NaN,NaN,19.406,0.280
58676.287,NaN,NaN,19.344,0.258
58676.295,NaN,NaN,19.358,0.289
58676.305,NaN,NaN,19.213,0.252
58678.280,NaN,NaN,18.944,0.241
58680.275,NaN,NaN,19.078,0.275
58684.256,NaN,NaN,19.551,0.289
58688.247,NaN,NaN,19.336,0.276
58692.288,19.865,0.253,NaN,NaN
58816.636,19.665,0.219,NaN,NaN
